slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion
conservas-senra-sanlucar-de-barrameda,Conservas Senra,Sanlúcar de Barrameda,Pescado y conservas,Conservas Senra,"Cl. Pinta, 5, 11540 Sanlúcar de Barrameda, Cádiz","Conservas Senra es un productor local de Sanlúcar de Barrameda especializado en conservas senra, integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,+34 601 129 320,comercial@conservasenra.es,http://www.conservasenra.es/,https://www.facebook.com/conservasenra,https://www.instagram.com/conservas.senra,https://www.google.com/maps/search/?api=1&query=Conservas%20Senra%2C%20Cl.%20Pinta%2C%205%2C%2011540%20Sanl%C3%BAcar%20de%20Barrameda%2C%20C%C3%A1diz&query_place_id=ChIJB-uK7LvgDQ0RTqntiVak-kw,36.80043,-6.337639999999999,,pendiente
coop-los-remedios-picasat-olvera,Coop. los Remedios-picasat,Olvera,Aceite,"Aceite de oliva virgen extra, AOVE, aceite DOP Sierra de Cádiz","Av. Manuel de Falla, 14, 11690 Olvera, Cádiz","Coop. los Remedios-picasat es un productor local de Olvera especializado en aceite de oliva virgen extra, aove, aceite dop sierra de cádiz, integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,+34 956 130 083,info@remediospicasat.com,http://www.remediospicasat.com/,https://www.facebook.com/losremediospicasat,https://www.instagram.com/losremediospicasat/,https://www.google.com/maps/search/?api=1&query=Coop.%20los%20Remedios-picasat%2C%20Av.%20Manuel%20de%20Falla%2C%2014%2C%2011690%20Olvera%2C%20C%C3%A1diz&query_place_id=ChIJiUu5itpFDQ0RhlsH_z2v5QE,36.9320662,-5.256726899999999,,pendiente
cota-45-sanlucar-de-barrameda,Cota 45,Sanlúcar de Barrameda,Bodega y licores,"UBE, Agostado, Pandorga.","Av. Bajo de Guía, 68, 11540 Sanlúcar de Barrameda, Cádiz","Cota 45 es un productor local de Sanlúcar de Barrameda especializado en ube, agostado, pandorga., integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,+34 679 885 906,ramiro@cota45.com,https://www.gustocadiz.com/es/empresa/cota-45/,,https://www.instagram.com/bodegascota45,https://www.google.com/maps/search/?api=1&query=Cota%2045%2C%20Av.%20Bajo%20de%20Gu%C3%ADa%2C%2068%2C%2011540%20Sanl%C3%BAcar%20de%20Barrameda%2C%20C%C3%A1diz&query_place_id=ChIJo4U6ipzgDQ0RWhsbu7Mfp3Q,36.790608,-6.348484200000001,,pendiente
del-aqua-el-puerto-de-santa-maria,Del’aqua,El Puerto de Santa María,Pescado y conservas,"del’Aqua, Esteros del Guadalquivir.","Calle Torno nº 6 Polígono Industrial El Palmar 11500 Puerto de Santa María Cádiz ES, 11500 El Puerto de Sta María, Cádiz","Del’aqua es un productor local de El Puerto de Santa María especializado en del’aqua, esteros del guadalquivir., integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,+34 856 606 003,infodelaqua@grupolaeras.com,http://www.delaquadeliciasdelmar.com/,https://www.facebook.com/delaquadeliciasdelmar,https://www.instagram.com/delaqua_deliciasdelmar,https://www.google.com/maps/search/?api=1&query=Del%E2%80%99aqua%2C%20Calle%20Torno%20n%C2%BA%206%20Pol%C3%ADgono%20Industrial%20El%20Palmar%2011500%20Puerto%20de%20Santa%20Mar%C3%ADa%20C%C3%A1diz%20ES%2C%2011500%20El%20Puerto%20de%20Sta%20Mar%C3%ADa%2C%20C%C3%A1diz&query_place_id=ChIJBxFWOoLPDQ0RAnoTWqbTLro,36.6180188,-6.2049503,,pendiente
destilerias-pico-el-puerto-de-santa-maria,Destilerías Pico,El Puerto de Santa María,Bodega y licores,"Cacao Pico Gran Licor, Café Pico","C. Cielo, 22, 11500 El Puerto de Sta María, Cádiz","Destilerías Pico es un productor local de El Puerto de Santa María especializado en cacao pico gran licor, café pico, integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,+34 956 871 215,info@cacaopico.com,http://www.cacaopico.es/,https://www.facebook.com/cacaopico,,https://www.google.com/maps/search/?api=1&query=Destiler%C3%ADas%20Pico%2C%20C.%20Cielo%2C%2022%2C%2011500%20El%20Puerto%20de%20Sta%20Mar%C3%ADa%2C%20C%C3%A1diz&query_place_id=ChIJQ_Ge2OjPDQ0RO3w4Al46nTs,36.6035461,-6.2225293,,pendiente
destraperlo-comando-cervecero-jerez-de-la-frontera,Destraperlo Comando Cervecero,Jerez de la Frontera,Cerveza artesana,"Cerveza artesana Destraperlo, pale ale, red ale, IPA y porter","C. Tanzania, nº3, 11408 Jerez de la Frontera, Cádiz, España","Destraperlo Comando Cervecero es un productor local de Jerez de la Frontera especializado en cerveza artesana destraperlo, pale ale, red ale, ipa y porter, integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,+34 691 046 568,comandocervecero@destraperlo.es,https://destraperlo.es/,https://www.facebook.com/DestraperloCraftBeer/,https://www.instagram.com/destraperlocraftbeer/,https://www.google.com/maps/search/?api=1&query=Destraperlo%20Comando%20Cervecero%2C%20C.%20Tanzania%2C%20n%C2%BA3%2C%2011408%20Jerez%20de%20la%20Frontera%2C%20C%C3%A1diz%2C%20Espa%C3%B1a&query_place_id=ChIJC_VhREHGDQ0R0i8HxPmA5kU,36.650787,-6.127175299999999,,pendiente
dona-casilda-cadiz,Doña Casilda,Cádiz,Lácteos y quesos,Doña Casilda,"Polígono industrial Los Isletes n2.09 esquina, 11580, Cádiz","Doña Casilda es un productor local de Cádiz especializado en doña casilda, integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,+34 630 451 204,carlos.ruiz@doñacasilda.com,http://www.xn--doacasilda-u9a.com/,https://www.facebook.com/AgrazulSA,https://www.instagram.com/quesosdonacasilda/,https://www.google.com/maps/search/?api=1&query=Do%C3%B1a%20Casilda%2C%20Pol%C3%ADgono%20industrial%20Los%20Isletes%20n2.09%20esquina%2C%2011580%2C%20C%C3%A1diz&query_place_id=ChIJ_cDyCM2oDQ0R7LCjPv-Z_R8,36.6100839,-5.8118384,,pendiente
el-bucarito-rota,El Bucarito,Rota,Jamón y embutidos,El Bucarito,"A-491 km 12,5, 11520 Rota, Cádiz","El Bucarito es un productor local de Rota especializado en el bucarito, integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,+34 956 101 264,quesos@elbucarito.es,http://www.elbucarito.es/,https://www.facebook.com/QuesosElBucarito,https://www.instagram.com/quesoselbucarito,https://www.google.com/maps/search/?api=1&query=El%20Bucarito%2C%20A-491%20km%2012%2C5%2C%2011520%20Rota%2C%20C%C3%A1diz&query_place_id=ChIJ6WLKNnHZDQ0Rj-uEh9LdFls,36.6622873,-6.3370374,,pendiente
el-cabrero-de-bolonia-playa-de-bolonia,El Cabrero de Bolonia,Playa de Bolonia,Lácteos y quesos,El Cabrero de Bolonia,"El Realillo, nº20, 11391 Playa de Bolonia, Cádiz","El Cabrero de Bolonia es un productor local de Playa de Bolonia especializado en el cabrero de bolonia, integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,+34 662 564 867,elcabrerodebolonia@gmail.com,http://www.elcabrerodebolonia.com/,https://www.facebook.com/elcabrerodebolonia.tarifa,,https://www.google.com/maps/search/?api=1&query=El%20Cabrero%20de%20Bolonia%2C%20El%20Realillo%2C%20n%C2%BA20%2C%2011391%20Playa%20de%20Bolonia%2C%20C%C3%A1diz&query_place_id=ChIJzTD-3jhgDA0REnuDO-pdp3U,36.1089331,-5.7657802,,pendiente
el-ronqueo-barbate,El Ronqueo,Barbate,Pescado y conservas,"El Ronqueo, Artesanos de Almadraba","11160 Barbate, Cádiz","El Ronqueo es un productor local de Barbate especializado en el ronqueo, artesanos de almadraba, integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,+34 956 431 080,info@elronqueo.es,http://www.elronqueo.es/,https://www.facebook.com/elronqueobarbate,https://www.instagram.com/elronqueobarbate,https://www.google.com/maps/search/?api=1&query=El%20Ronqueo%2C%2011160%20Barbate%2C%20C%C3%A1diz&query_place_id=ChIJHVUBplxDDA0RZzSr6mvgw74,36.203938,-5.926105,,pendiente
embutidos-gazules-alcala-de-los-gazules,Embutidos Gazules,Alcalá de los Gazules,Jamón y embutidos,Embutidos Gazules,"C. Pl Palmosa B, 7, 11180 Alcalá de los Gazules, Cádiz","Embutidos Gazules es un productor local de Alcalá de los Gazules especializado en embutidos gazules, integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,881 15.9201,embutidosgazules@embutidosgazules.com,http://www.embutidosgazules.com/,,,https://www.google.com/maps/search/?api=1&query=Embutidos%20Gazules%2C%20C.%20Pl%20Palmosa%20B%2C%207%2C%2011180%20Alcal%C3%A1%20de%20los%20Gazules%2C%20C%C3%A1diz&query_place_id=ChIJU1MyOvr_DA0Rlh7tY3OiVUw,36.4394181,-5.7162469,,pendiente
etu-vino-vejer-de-la-frontera,Etu-vino,Vejer de la Frontera,Bodega y licores,ETU-Vino Costa de la Luz,"Bodega ETU, Carr. de Patria, Km. 1, 5, 11150 Vejer de la Frontera, Cádiz","Etu-vino es un productor local de Vejer de la Frontera especializado en etu-vino costa de la luz, integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,+34 696 967 630,ute@etu-vino.com,http://www.etu-vino.com/,https://www.facebook.com/etu_vino_ute_mergner,https://www.instagram.com/etu_vino_ute_mergner,https://www.google.com/maps/search/?api=1&query=Etu-vino%2C%20Bodega%20ETU%2C%20Carr.%20de%20Patria%2C%20Km.%201%2C%205%2C%2011150%20Vejer%20de%20la%20Frontera%2C%20C%C3%A1diz&query_place_id=ChIJteHvdCFGDA0Rk-Tq3GM-ue0,36.2814433,-6.0069512,,pendiente
finca-arcadia-sl-jerez-de-la-frontera,Finca Arcadia SL.,Jerez de la Frontera,Lácteos y quesos,Huevos,"Finca Arcadia Pol. Ind. El Portal Martín Casillas nave 31, 11408 Jerez de la Frontera, Cádiz","Finca Arcadia SL. es un productor local de Jerez de la Frontera especializado en huevos, integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,956 35 37 48,,http://www.fincaarcadia.es/,,,https://www.google.com/maps/search/?api=1&query=Finca%20Arcadia%20SL.%2C%20Finca%20Arcadia%20Pol.%20Ind.%20El%20Portal%20Mart%C3%ADn%20Casillas%20nave%2031%2C%2011408%20Jerez%20de%20la%20Frontera%2C%20C%C3%A1diz&query_place_id=ChIJsSzPf9XGDQ0RB3cDbkC6_mY,36.662862,-6.1293318,,pendiente
finca-las-mesetas-setenil-de-las-bodegas,Finca las Mesetas,Setenil de las Bodegas,Bodega y licores,"Ibéricos de Setenil Finca Las Mesetas, 7 Mil Pasos, Xaldenil","C. Calcetas, S/n, 11692 Setenil de las Bodegas, Cádiz","Finca las Mesetas es un productor local de Setenil de las Bodegas especializado en ibéricos de setenil finca las mesetas, 7 mil pasos, xaldenil, integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,+34 956 134 694,lacuevadeliberico@hotmail.com,http://www.jamonesyvino.com/,https://www.facebook.com/cuevadeliberico,https://www.instagram.com/lacuevadeliberico,https://www.google.com/maps/search/?api=1&query=Finca%20las%20Mesetas%2C%20C.%20Calcetas%2C%20S%2Fn%2C%2011692%20Setenil%20de%20las%20Bodegas%2C%20C%C3%A1diz&query_place_id=ChIJD6AQlrVJDQ0R56mwSUBZCJ0,36.86430319999999,-5.181176199999999,,pendiente
frigorificos-costa-sur-chiclana-de-la-frontera,Frigoríficos Costa Sur,Chiclana de la Frontera,Pescado y conservas,"Fricosur, Estrella Polar","C. de las Libertades, 30, 11130 Chiclana de la Frontera, Cádiz","Frigoríficos Costa Sur es un productor local de Chiclana de la Frontera especializado en fricosur, estrella polar, integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,+34 956 532 670,fricosuradmon@hotmail.com,http://www.frigorificoscostasur.com/,https://www.facebook.com/fricosur,,https://www.google.com/maps/search/?api=1&query=Frigor%C3%ADficos%20Costa%20Sur%2C%20C.%20de%20las%20Libertades%2C%2030%2C%2011130%20Chiclana%20de%20la%20Frontera%2C%20C%C3%A1diz&query_place_id=ChIJi4aO1580DA0Re2bXtFDBZG8,36.4042829,-6.1292553,,pendiente
gadira-barbate,Gadira,Barbate,Pescado y conservas,"Gadira, Baelo","Pol. Industrial El Olivar, Avenida Los Marineros, nº 4, 11160 Barbate, Cádiz","Gadira es un productor local de Barbate especializado en gadira, baelo, integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,+34 956 435 839,tienda@productosdealmadraba.com,http://www.productosdealmadraba.com/,https://www.facebook.com/AtunGadira,https://www.instagram.com/atungadira,https://www.google.com/maps/search/?api=1&query=Gadira%2C%20Pol.%20Industrial%20El%20Olivar%2C%20Avenida%20Los%20Marineros%2C%20n%C2%BA%204%2C%2011160%20Barbate%2C%20C%C3%A1diz&query_place_id=ChIJW8HlHJ1EDA0RMbPgdJx8wqw,36.2041327,-5.9275252,,pendiente
goldsal-el-puerto-de-santa-maria,Goldsal,El Puerto de Santa María,Sal y condimentos,GoldSal,"C. Mayorga, 4, 1D, 11500 El Puerto de Sta María, Cádiz","Goldsal es un productor local de El Puerto de Santa María especializado en goldsal, integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,+34 636 449 396,info@goldsal.es,http://www.goldsal.es/,https://www.facebook.com/Hnos.Ubeda,https://www.instagram.com/goldsal,https://www.google.com/maps/search/?api=1&query=Goldsal%2C%20C.%20Mayorga%2C%204%2C%201D%2C%2011500%20El%20Puerto%20de%20Sta%20Mar%C3%ADa%2C%20C%C3%A1diz&query_place_id=ChIJNWZHoYjPDQ0R1Yd2jySTLrA,36.60026939999999,-6.223211399999999,,pendiente
grupo-luis-caballero-el-puerto-de-santa-maria,Grupo Luís Caballero,El Puerto de Santa María,Bodega y licores,"Ponche Caballero, Lustau, Bruja Bella, Burdon, Contrabando, Decano & Milenario, La Ina, La Malinche, Lerchundi, Macarena, Mangaroca, Marqués de Irún, Miura, Pavón, Ponche Cuesta, Puntacana, Sildka, Tequilas del Señor, Vermut Lustau, Viña Herminia, Vodka Mink.","C. San Francisco, 32, 11500 El Puerto de Sta María, Cádiz","Grupo Luís Caballero es un productor local de El Puerto de Santa María especializado en ponche caballero, lustau, bruja bella, burdon, contrabando, decano & milenario, la ina, la malinche, lerchundi, macarena, mangaroca, marqués de irún, miura, pavón, ponche cuesta, puntacana, sildka, tequilas del señor, vermut lustau, viña herminia, vodka mink., integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,+34 956 851 751,marketing@caballero.es,http://www.caballero.es/,,,https://www.google.com/maps/search/?api=1&query=Grupo%20Lu%C3%ADs%20Caballero%2C%20C.%20San%20Francisco%2C%2032%2C%2011500%20El%20Puerto%20de%20Sta%20Mar%C3%ADa%2C%20C%C3%A1diz&query_place_id=ChIJ3SZTxuDPDQ0RguwSRUeMJIU,36.5989711,-6.2326985,,pendiente
guadaceite-chiclana-de-la-frontera,Guadaceite,Chiclana de la Frontera,Aceite,Puerta del Sur (AOVE),"Pol. Ind. Pelagatos, C. del Progreso, 24, 11130 Chiclana de la Frontera, Cádiz","Guadaceite es un productor local de Chiclana de la Frontera especializado en puerta del sur (aove), integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,+34 956 402 724,info@guadaceite.es,http://www.guadaceite.es/,,https://www.instagram.com/guadaceite/,https://www.google.com/maps/search/?api=1&query=Guadaceite%2C%20Pol.%20Ind.%20Pelagatos%2C%20C.%20del%20Progreso%2C%2024%2C%2011130%20Chiclana%20de%20la%20Frontera%2C%20C%C3%A1diz&query_place_id=ChIJ5UsDoOs1DA0RrwzY9cll8ZA,36.4025398,-6.1317491,,pendiente
guardi-wines-cadiz,Guardi Wines,Cádiz,Bodega y licores,"Vino Amor, Barón Gracia Real","Unnamed Road, 11630, 11630, Cádiz","Guardi Wines es un productor local de Cádiz especializado en vino amor, barón gracia real, integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,+34 659 648 018,info@guardiwines.com,http://www.guardiwines.com/,https://www.facebook.com/Guardiwinesarcos,https://www.instagram.com/Guardiwines,https://www.google.com/maps/search/?api=1&query=Guardi%20Wines%2C%20Unnamed%20Road%2C%2011630%2C%2011630%2C%20C%C3%A1diz&query_place_id=ChIJ_wxubkOnDQ0R29PDnjmIloU,36.6770307,-5.7740353,,pendiente
gutierrez-colosia-el-puerto-de-santa-maria,Gutierrez Colosía,El Puerto de Santa María,Bodega y licores,"Gutiérrez Colosía, Sangre y Trabajadero, Juan Sebastián Elcano, Americo Vespucci","Av. de la Bajamar, 40, 11500 El Puerto de Sta María, Cádiz","Gutierrez Colosía es un productor local de El Puerto de Santa María especializado en gutiérrez colosía, sangre y trabajadero, juan sebastián elcano, americo vespucci, integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,+34 956 852 852,export@gutierrezcolosia.com,http://www.gutierrezcolosia.com/,https://www.facebook.com/gutierrezcolosia,https://www.instagram.com/gutierrezcolosia,https://www.google.com/maps/search/?api=1&query=Gutierrez%20Colos%C3%ADa%2C%20Av.%20de%20la%20Bajamar%2C%2040%2C%2011500%20El%20Puerto%20de%20Sta%20Mar%C3%ADa%2C%20C%C3%A1diz&query_place_id=ChIJcc10sNzPDQ0R7MlO8Xl-hvU,36.5923196,-6.228654700000001,,pendiente
herencia-yacente-elias-gonzalez-guzman-sanlucar-de-barrameda,Herencia Yacente Elías González Guzmán,Sanlúcar de Barrameda,Bodega y licores,"Vino amontillado, Vino moscatel y Vino oloroso","Cl. Banda Playa, 11540 Sanlúcar de Barrameda, Cádiz","Herencia Yacente Elías González Guzmán es un productor local de Sanlúcar de Barrameda especializado en vino amontillado, vino moscatel y vino oloroso, integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,956 36 06 26,,https://www.manzanillaelias.com/,https://www.facebook.com/FotoRicardoSanlucar/,,https://www.google.com/maps/search/?api=1&query=Herencia%20Yacente%20El%C3%ADas%20Gonz%C3%A1lez%20Guzm%C3%A1n%2C%20Cl.%20Banda%20Playa%2C%2011540%20Sanl%C3%BAcar%20de%20Barrameda%2C%20C%C3%A1diz&query_place_id=ChIJmeXtJy_eDQ0RNtUxtlqFUZc,36.77770890000001,-6.3583818,,pendiente
hermanillas-los-barrios,Hermanillas,Los Barrios,Miel,Hermanillas,"Autovía, 11370 Los Barrios, Cádiz, España","Hermanillas es un productor local de Los Barrios especializado en hermanillas, integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,+34 676 888 460,info@hermanillas.com,http://www.hermanillas.com/,https://www.facebook.com/mielecologicahermanillas,https://www.instagram.com/mielecologicahermanillas,https://www.google.com/maps/search/?api=1&query=Hermanillas%2C%20Autov%C3%ADa%2C%2011370%20Los%20Barrios%2C%20C%C3%A1diz%2C%20Espa%C3%B1a&query_place_id=ChIJVTKN3q_xDA0RVGKKelkqf4E,36.2887535,-5.573965900000001,,pendiente
herpac-barbate,Herpac,Barbate,Pescado y conservas,"Herpac, Candray","Polígono Industrial El Olivar, s/n, 11160 Barbate, Cádiz","Herpac es un productor local de Barbate especializado en herpac, candray, integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,+34 956 431 376,herpac@herpac.com,http://www.herpac.com/,https://www.facebook.com/herpacbarbate,https://www.instagram.com/herpacbarbate,https://www.google.com/maps/search/?api=1&query=Herpac%2C%20Pol%C3%ADgono%20Industrial%20El%20Olivar%2C%20s%2Fn%2C%2011160%20Barbate%2C%20C%C3%A1diz&query_place_id=ChIJ66WVpUJDDA0RkRL1Yf8U-s8,36.2056702,-5.926827299999999,,pendiente
huerta-de-albala-arcos-de-la-frontera,Huerta de Albalá,Arcos de la Frontera,Bodega y licores,"Barba Azul, Taberner, Taberner Nº 1","CA-6105, Km4, 11630 Arcos de la Frontera, Cádiz","Huerta de Albalá es un productor local de Arcos de la Frontera especializado en barba azul, taberner, taberner nº 1, integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,+34 956 101 300,bodega@huertadealbala.com,http://www.huertadealbala.com/,https://www.facebook.com/BodegaHuertadeAlbala,https://www.instagram.com/huertadealbala,https://www.google.com/maps/search/?api=1&query=Huerta%20de%20Albal%C3%A1%2C%20CA-6105%2C%20Km4%2C%2011630%20Arcos%20de%20la%20Frontera%2C%20C%C3%A1diz&query_place_id=ChIJ6ysfwfYKDQ0RD3BEiGioXOI,36.7805029,-5.7041773,,pendiente
indi-drinks-el-puerto-de-santa-maria,Indi Drinks,El Puerto de Santa María,Despensa artesanal,Indi&Co.,"C. Cielo, 22, 11500 El Puerto de Sta María, Cádiz","Indi Drinks es un productor local de El Puerto de Santa María especializado en indi&co., integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,+34 954 975 375,indiessences@indiessences.com,http://www.indidrinks.com/,https://www.facebook.com/indiessencesdrinks,https://www.instagram.com/indi_essences,https://www.google.com/maps/search/?api=1&query=Indi%20Drinks%2C%20C.%20Cielo%2C%2022%2C%2011500%20El%20Puerto%20de%20Sta%20Mar%C3%ADa%2C%20C%C3%A1diz&query_place_id=ChIJuarRsu7PDQ0R2TEaZpwjhyk,36.6036093,-6.2224713,,pendiente
industrial-conservera-de-tarifa-slu-tarifa,Industrial Conservera de Tarifa SLU.,Tarifa,Pescado y conservas,Caballa y Melva de Andalucía.,"Ctra. Cádiz-Málaga, 11, 11380 Tarifa, Cádiz","Industrial Conservera de Tarifa SLU. es un productor local de Tarifa especializado en caballa y melva de andalucía., integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,912 90 02 47,,https://www.conserveradetarifa.es/,https://www.facebook.com/conserveradetarifa,https://www.instagram.com/conserveradetarifa/?hl=es,https://www.google.com/maps/search/?api=1&query=Industrial%20Conservera%20de%20Tarifa%20SLU.%2C%20Ctra.%20C%C3%A1diz-M%C3%A1laga%2C%2011%2C%2011380%20Tarifa%2C%20C%C3%A1diz&query_place_id=ChIJFSZSb_KODA0RprlvqWRoH60,36.0141155,-5.6098265,,pendiente
la-chanca-barbate,La Chanca,Barbate,Pescado y conservas,"La Chanca, Baessipo, Salpesca","Polígono Industrial El Olivar Avda. Los Marineros nº10, 11160 Barbate, Cádiz","La Chanca es un productor local de Barbate especializado en la chanca, baessipo, salpesca, integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,+34 956 430 979,info@lachanca.com,http://www.lachanca.com/,https://www.facebook.com/La.Chanca,https://www.instagram.com/lachancabarbate,https://www.google.com/maps/search/?api=1&query=La%20Chanca%2C%20Pol%C3%ADgono%20Industrial%20El%20Olivar%20Avda.%20Los%20Marineros%20n%C2%BA10%2C%2011160%20Barbate%2C%20C%C3%A1diz&query_place_id=ChIJKamULu1DDA0RXL8BkhHfGE4,36.2051547,-5.9268142,,pendiente
la-kombucheria-conil-de-la-frontera,La Kombuchería,Conil de la Frontera,Despensa artesanal,Bío Kombucha,"Av. de los Albañiles, 36, 11140 Conil de la Frontera, Cádiz","La Kombuchería es un productor local de Conil de la Frontera especializado en bío kombucha, integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,+34 956 440 894,kombucha@kombucheria.com,http://www.kombucheria.com/,https://www.facebook.com/biokombucha,https://www.instagram.com/kombucha_biokombucha,https://www.google.com/maps/search/?api=1&query=La%20Kombucher%C3%ADa%2C%20Av.%20de%20los%20Alba%C3%B1iles%2C%2036%2C%2011140%20Conil%20de%20la%20Frontera%2C%20C%C3%A1diz&query_place_id=ChIJjbckSfo3DA0RkgdthTQhEk8,36.2900237,-6.0683359,,pendiente
la-mayeteria-sanluquena-sanlucar-de-barrameda,La Mayetería Sanluqueña,Sanlúcar de Barrameda,Bodega y licores,Corta y Raspa,"Finca La Mayetería Sanluqueña, Sanlúcar de Barrameda, Cádiz","La Mayetería Sanluqueña es un productor local de Sanlúcar de Barrameda especializado en corta y raspa, integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,+34 622 166 543,drgagricola@gmail.com,https://www.gustocadiz.com/es/empresa/la-mayeteria-sanluquena/,,,https://www.google.com/maps/search/?api=1&query=La%20Mayeter%C3%ADa%20Sanluque%C3%B1a%2C%20JJX7%2BRQ%2C%2011520%20Base%20Naval%2C%20C%C3%A1diz&query_place_id=ChIJ_xzHPUvZDQ0RvMRWorUU46Q,36.6495449,-6.385498999999999,,pendiente
la-pastora-de-grazalema-grazalema,La Pastora de Grazalema,Grazalema,Lácteos y quesos,La Pastora de Grazalema,"C. de Los Angeles, 29, 11610 Grazalema, Cádiz","La Pastora de Grazalema es un productor local de Grazalema especializado en la pastora de grazalema, integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,+34 956 132 092,lapastoradegrazalema@gmail.com,http://www.lapastoradegrazalema.com/,https://www.facebook.com/lapastoradegrazalema,,https://www.google.com/maps/search/?api=1&query=La%20Pastora%20de%20Grazalema%2C%20C.%20de%20Los%20Angeles%2C%2029%2C%2011610%20Grazalema%2C%20C%C3%A1diz&query_place_id=ChIJ4SVK5W4-DQ0ReUiqJpRfXGE,36.7615149,-5.3657563,,pendiente
la-pedriza-chiclana-de-la-frontera,La Pedriza,Chiclana de la Frontera,Fruta y verdura,"La Pedriza, Tentudía","Tr.ª Alameda de Solano, 34, 11130 Chiclana de la Frontera, Cádiz","La Pedriza es un productor local de Chiclana de la Frontera especializado en la pedriza, tentudía, integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,881 15.9201,comercial@alimentoslapedriza.com,http://www.alimentoslapedriza.com/,https://www.facebook.com/LegumbresLaPedriza,,https://www.google.com/maps/search/?api=1&query=La%20Pedriza%2C%20Tr.%C2%AA%20Alameda%20de%20Solano%2C%2034%2C%2011130%20Chiclana%20de%20la%20Frontera%2C%20C%C3%A1diz&query_place_id=ChIJbcOhR5g0DA0RKF52Kx3A71I,36.4285369,-6.143037,,pendiente
la-serrana-olvera,La Serrana,Olvera,Jamón y embutidos,La Serrana,"Av. Julián Besteiro, 11690 Olvera, Cádiz","La Serrana es un productor local de Olvera especializado en la serrana, integrado en la oferta agroalimentaria de proximidad de la provincia de Cádiz.",Consultar web o venta directa,881 15.9201,info@embutidoslaserrana.com,http://www.embutidoslaserrana.com/,,,https://www.google.com/maps/search/?api=1&query=La%20Serrana%2C%20Av.%20Juli%C3%A1n%20Besteiro%2C%2011690%20Olvera%2C%20C%C3%A1diz&query_place_id=ChIJq5GW_c9FDQ0RMBTi8iHl5_Y,36.9334639,-5.2494586,,pendiente
