slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,fecha_revision,imagen
quesos-vall-de-cati-cati,Quesos Vall de Catí,Catí,Quesos y lácteos,Quesos y derivados lácteos,"Catí, Castellón","Productor local de quesos y derivados lácteos en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,964 409 092,,,,https://www.instagram.com/formatgesdecati/,https://www.google.com/maps/search/?api=1&query=Quesos%20Vall%20de%20Cat%C3%AD%2C%20C.%20H%2C%205%2C%2012513%20Cat%C3%AD%2C%20Castell%C3%B3n&query_place_id=ChIJ5UbXFIp3oBIR2Qj7e0tTM20,40.4690951,0.020733,2026-05-07,
queseria-artesana-los-corrales-almedijar,Quesería Artesana Los Corrales,Almedíjar,Quesos y lácteos,Quesos artesanos,"Calle Extramuros, 33, 12413 Almedíjar, Castellón","Productor local de quesos artesanos en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,964137050,,http://www.queserialoscorrales.com,,https://www.instagram.com/queserialoscorrales/,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20Artesana%20Los%20Corrales%2C%20C.%20Extramuros%2C%2033%2C%2012413%20Almed%C3%ADjar%2C%20Castell%C3%B3n&query_place_id=ChIJj8XybBlxYA0ROvbGq3NqJ78,39.8737845,-0.4061266,2026-05-07,
segortrufa-segorbe,Segortrufa S.L.,Segorbe,Trufa y setas,Trufa negra,"Segorbe, Castellón","Productor local de trufa negra en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,652216586,,,,,https://www.google.com/maps/search/?api=1&query=Segortrufa%20S.L.%2C%20C.%20Cueva%20Santa%2C%2013%2C%2012470%20Navajas%2C%20Castell%C3%B3n&query_place_id=ChIJhV__VXt6YA0R5wj5U00qZvA,39.8782044,-0.5067581999999999,2026-05-07,
agrotrufa-borriol,Agrotrufa,Borriol,Trufa y setas,Trufa negra,"Borriol, Castellón","Productor local de trufa negra en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,669 653 065,,,,,https://www.google.com/maps/search/?api=1&query=Agrotrufa%2C%20Av.%20de%20l'Alcora%2C%2012006%20Castell%C3%B3%20de%20la%20Plana%2C%20Castell%C3%B3&query_place_id=ChIJsb-pZbP_Xw0RPbkAJsxblC8,39.9878434,-0.0656923,2026-05-07,
demetrio-trufa-benassal,Demetrio Trufa,Benassal,Trufa y setas,Trufa y productos trufados,"Benassal, Castellón","Productor local de trufa y productos trufados en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,647 430 179,,,,,,,,2026-05-07,
fruits-de-la-terra-la-pobla-de-benifassa,Fruits de la Terra,La Pobla de Benifassà,Trufa y setas,"Trufa, setas y productos de temporada","Paraje Masía de Jarque, 12599 La Pobla de Benifassà, Castellón","Productor local de trufa, setas y productos de temporada en la provincia de Castellón, incorporado desde Castelló Ruta de Sabor y fuentes sectoriales de alimentación gourmet.",Consultar web,629 83 06 48,,https://www.fruitsdelaterra.com,,https://www.instagram.com/fruitsdelaterra/,,,,2026-05-07,
turrones-san-luis-cabanes,Turrones San Luis,Cabanes,Turrones,Turrones y dulces,"Cabanes, Castellón","Productor local de turrones y dulces en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,964 331 484,,,,,https://www.google.com/maps/search/?api=1&query=Turrones%20San%20Luis%2C%20Av.%20Espa%C3%B1a%2C%208%2C%2012180%20Cabanes%2C%20Castell%C3%B3n&query_place_id=ChIJX77-GH8IoBIRGqyKrhNVb68,40.1466797,0.03364690000000001,2026-05-07,
turrones-barbera-atzeneta-del-maestrat,Turrones Barberá,Atzeneta del Maestrat,Turrones,Turrones artesanos,"Avinguda Castelló, 4, 12132 Atzeneta del Maestrat, Castellón","Productor local de turrones artesanos en la provincia de Castellón, incorporado desde Castelló Ruta de Sabor y fuentes públicas locales.",Consultar web,964 370 064,,,,,https://www.google.com/maps/search/?api=1&query=Turrones%20Barber%C3%A1%2C%20Avinguda%20Castell%C3%B3%2C%204%2C%2012132%20Atzeneta%20del%20Maestrat%2C%20Castell%C3%B3&query_place_id=ChIJn1_YnW3uXw0R6CCTZn40PXs,40.2157902,-0.1706752,2026-05-07,
agut-de-benlloch-benlloc,Agut de Benlloch,Benlloc,Turrones,"Turrones, mazapanes y chocolate","Carrer Fondo, 15, 12181 Benlloc, Castellón","Productor local de turrones, mazapanes y chocolate en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,964 339 040,info@turronesagut.com,http://www.turronesagut.com/,,https://www.instagram.com/turronesagut/,https://www.google.com/maps/search/?api=1&query=Agut%20de%20Benlloch%2C%20Carrer%20Fondo%2C%2015%2C%2012181%20Benlloc%2C%20Castell%C3%B3&query_place_id=ChIJPw1sEZcJoBIRMKJryAbc8pg,40.2100401,0.0265451,2026-05-07,
ajoaceite-artesano-gil-altura,Ajoaceite Artesano Gil,Altura,Varios,Ajoaceite artesano,"Polígono Industrial La Olivera, Calle El Toro, 23, 12410 Altura, Castellón","Productor local de ajoaceite artesano en la provincia de Castellón, incorporado desde Castelló Ruta de Sabor y fuentes sectoriales.",Consultar web,964 146 571,,http://www.artesanosgil.com,,https://www.instagram.com/artesanosgil/,https://www.google.com/maps/search/?api=1&query=Ajoaceite%20Artesano%20Gil%2C%20Pol%C3%ADgono%20industrial%2C%20fase%20II%2C%20Pol.%20Ind.%20la%20Olivera%2C%2012410%20Altura%2C%20Castell%C3%B3n&query_place_id=ChIJcccOmg17YA0Rtc5cDMNP4FM,39.8465356,-0.503656,2026-05-07,
croquellanas-vallibona,Croquellanas,Vallibona,Varios,Croquetas artesanas,"Calle Placeta, 38, 12314 Vallibona, Castellón","Productor local de croquetas artesanas en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,964 160 640 y 603 85 34 68,,https://www.croquellanas.com/,,https://www.instagram.com/croquellanas/,https://www.google.com/maps/search/?api=1&query=Croquellanas%2C%20Carrer%20Placeta%20Xiva%2C%2038%2C%2012314%20Xiva%20de%20Morella%2C%20Castell%C3%B3&query_place_id=ChIJe3Si6EN4Xw0R_oW-JjL8GEs,40.6597611,-0.1268696,2026-05-07,
el-mollet-vino-y-cultura-les-useres,El Mollet Vino y Cultura,Les Useres,Bodega,Vinos IGP Castelló,"Les Useres, Castellón","Productor local de vinos IGP Castelló en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,657031338,,,,,https://www.google.com/maps/search/?api=1&query=El%20Mollet%20Vino%20y%20Cultura%2C%20Partida%20Pou%20En%20Calvo%2C%20s%2Fn%2C%2012131%20Les%20Useres%2C%20Castell%C3%B3&query_place_id=ChIJI4ozX6nxXw0R3T5yAxf582o,40.153708,-0.1100832,2026-05-07,
bodega-alcovi-almedijar,Bodega Alcovi,Almedíjar,Bodega,Vinos IGP Castelló,"Calle Pajares, 6, 12413 Almedíjar, Castellón","Productor local de vinos IGP Castelló en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,689 935 719,,http://www.alcovibodega.com,,,https://www.google.com/maps/search/?api=1&query=Bodega%20Alcovi%2C%20C.%20Pajares%20del%20Cementerio%2C%206%2C%2012413%20Almed%C3%ADjar%2C%20Castell%C3%B3n&query_place_id=ChIJwTpgfR5xYA0Rw8QvvhVkIq8,39.8731293,-0.4101775,2026-05-07,
bodega-flors-les-useres,Bodega Flors,Les Useres,Bodega,Vinos IGP Castelló,"Partida Pou en Calvo s/n, 12118 Les Useres, Castellón","Productor local de vinos IGP Castelló en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,671618851,,http://www.bodegaflors.es,,https://www.instagram.com/bodega.flors/,https://www.google.com/maps/search/?api=1&query=Bodega%20Flors%2C%20Partida%20Pou%20en%20Calvo%2C%20S%2FN%2C%2012118%20Les%20Useres%2C%20Castell%C3%B3&query_place_id=ChIJAQAAADDwXw0Rbj2a-aNmVrk,40.1520205,-0.1110414,2026-05-07,
bodegas-y-vinedos-baron-dalba-les-useres,Bodegas y Viñedos Barón d'Alba,Les Useres,Bodega,Vinos IGP Castelló,"Partida Vilar la Call, 10, 12118 Les Useres, Castellón","Productor local de vinos IGP Castelló en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,608032884,,http://www.barondalba.com,,https://www.instagram.com/barondalbavinos/,https://www.google.com/maps/search/?api=1&query=Bodegas%20y%20Vi%C3%B1edos%20Bar%C3%B3n%20d'Alba%2C%20Partida%20Vilar%20La%20Cal%2C%2010%2C%2012118%20el%20Pla%2C%20Castell%C3%B3&query_place_id=ChIJq6qqqn7xXw0RamJgu0LY4uQ,40.165819,-0.09704199999999999,2026-05-07,
bodega-les-useres-les-useres,Bodega Les Useres,Les Useres,Bodega,Vinos IGP Castelló,"Calle Nueva, 23, 12118 Les Useres, Castellón","Productor local de vinos IGP Castelló en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,639 199 039,,http://www.bodegalesuseres.es/,,,https://www.google.com/maps/search/?api=1&query=Bodega%20Les%20Useres%2C%20km.%2013%2C%20Ctra.%20Vall%20d'Alba%2C%205%2C%2012118%20Les%20Useres%2C%20Castell%C3%B3n&query_place_id=ChIJ1wHH6OzvXw0RWGvLpYqbEjQ,40.162897,-0.1095684,2026-05-07,
