slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,fecha_revision,imagen
quesos-flor-del-aspe,Quesos Flor del Aspe,Aisa,Quesos y lácteos,quesos artesanos,"22860 Aisa, Huesca","Quesería local de la provincia de Huesca dedicada a quesos artesanos, con producción artesanal y vínculo ganadero local.",Consultar web,687731773,info@flordelaspe.com,https://www.flordelaspe.com,,,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20Flor%20del%20Aspe%2C%2022860%20Aisa%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJPfZG2vF4Vw0RpQnAE11Be4Y,42.6573796,-0.6268155,2026-05-08,/productores/huesca/quesos-flor-del-aspe.webp
queseria-o-xortical,Quesería O’Xortical,Villanúa,Quesos y lácteos,quesos artesanos,"Quesería O Xortical, 22870 Villanúa, Huesca","Quesería local de la provincia de Huesca dedicada a quesos artesanos, con producción artesanal y vínculo ganadero local.",Consultar web,654996502,info@oxortical.com,https://www.oxortical.com,,,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20O%20Xortical%2C%20Queser%C3%ADa%20O%20Xortical%2C%2022870%20Villan%C3%BAa%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJce8C51mDVw0RTG9fjmyuAjs,42.6965815,-0.5294031,2026-05-08,/productores/huesca/queseria-o-xortical.webp
queseria-val-de-cinca,Quesería Val de Cinca,Fonz,Quesos y lácteos,queso y yogur,"C. Cantera, 1, 22422 Fonz, Huesca","Quesería local de la provincia de Huesca dedicada a queso y yogur, con producción artesanal y vínculo ganadero local.",Consultar web,615401050,info@valdecinca.com,https://www.valdecinca.com,,https://www.instagram.com/valdecinca,https://www.google.com/maps/search/?api=1&query=Valdecinca%2C%20C.%20Cantera%2C%201%2C%2022422%20Fonz%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJRaC4e9iYpxIR349nQGScPXA,42.0110435,0.2619161,2026-05-08,/productores/huesca/queseria-val-de-cinca.jpg
quesos-villavillera,Quesos Villavillera,Casbas de Huesca,Quesos y lácteos,queso de Sieso,"Afueras, sn, 22142 Casbas de Huesca, Huesca","Quesería local de la provincia de Huesca dedicada a queso de Sieso, con producción artesanal y vínculo ganadero local.",Consultar web,630761791,quesodesieso@villavillera.es,https://www.villavillera.es,,,https://www.google.com/maps/search/?api=1&query=Villa%20Villera%20Quesos%2C%20Afueras%2C%20sn%2C%2022142%20Casbas%20de%20Huesca%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJr5hDfwdyWA0R1788ZT_lPQk,42.1664848,-0.1485299,2026-05-08,/productores/huesca/quesos-villavillera.jpg
queso-d-estrabilla,Queso D’Estrabilla,Valsalada,Quesos y lácteos,quesos de leche cruda,"C. Mayor, 16, 22283 Valsalada, Huesca","Quesería local de la provincia de Huesca dedicada a quesos de leche cruda, con producción artesanal y vínculo ganadero local.",Consultar web,665823345,quesodestrabilla@gmail.com,https://quesodestrabilla.es,,,https://www.google.com/maps/search/?api=1&query=Queso%20d'Estrabilla%2C%20C.%20Mayor%2C%2016%2C%2022283%20Valsalada%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJK9hFNqWtWQ0RH57bLkeeYmU,42.04799999999999,-0.64845,2026-05-08,
queso-de-saravillo,Queso de Saravillo,Saravillo,Quesos y lácteos,quesos artesanos,"Ctra. de Saravillo, 22366 Saravillo, Huesca","Quesería local de la provincia de Huesca dedicada a quesos artesanos, con producción artesanal y vínculo ganadero local.",Consultar web,679969344,elisaplan@hotmail.com,https://www.quesodesaravillo.com,,,https://www.google.com/maps/search/?api=1&query=Queso%20de%20Saravillo%2C%20Ctra.%20de%20Saravillo%2C%2022366%20Saravillo%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJ5yHMJYcKqBIR9vU_eLWw2gQ,42.556301,0.2640317,2026-05-08,/productores/huesca/queso-de-saravillo.jpg
quesos-benabarre,Quesos Benabarre,Benabarre,Quesos y lácteos,quesos artesanos,"Masía La Fondaña, N. 230 Km. 68, 22580, 22580 Benabarre, Huesca","Quesería local de la provincia de Huesca dedicada a quesos artesanos, con producción artesanal y vínculo ganadero local.",Consultar web,974347075,info@quesosbenabarre.es,https://www.quesosbenabarre.es,,,https://www.google.com/maps/search/?api=1&query=Quesos%20Benabarre%2C%20Mas%C3%ADa%20La%20Fonda%C3%B1a%2C%20N.%20230%20Km.%2068%2C%2022580%2C%2022580%20Benabarre%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJI9gc_pSxpxIR4fv9JYv9nng,42.09959689999999,0.5101234,2026-05-08,
quesos-de-radiquero,Quesos de Radiquero,Adahuesca,Quesos y lácteos,quesos artesanos,"Cam. Alquézar, s/n, 22147 Adahuesca, Huesca","Quesería local de la provincia de Huesca dedicada a quesos artesanos, con producción artesanal y vínculo ganadero local.",Consultar web,974318156,pfranco@quesosderadiquero.es,https://www.quesosderadiquero.es,,,https://www.google.com/maps/search/?api=1&query=Quesos%20de%20Radiquero%2C%20Cam.%20Alqu%C3%A9zar%2C%20s%2Fn%2C%2022147%20Adahuesca%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJvX6e0Gh2WA0R6BGF_WPfsBY,42.1469571,-0.0062016,2026-05-08,/productores/huesca/quesos-de-radiquero.jpg
mallata-gratal,Mallata Gratal,Bolea,Repostería artesana,repostería artesana,"C. Herrerías, 2, 22160 Bolea, Huesca","Productor local de la provincia de Huesca dedicado a repostería artesana, incorporado desde listados agroalimentarios de proximidad.",Consultar web,648888178,info@mallatagratal.com,https://www.mallatagratal.com,,,https://www.google.com/maps/search/?api=1&query=Horno%20de%20Le%C3%B1a%20Mallata%20Gratal%2C%20C.%20Herrer%C3%ADas%2C%202%2C%2022160%20Bolea%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJG2SiYcE1WA0RzD9y-kRD0MA,42.2588721,-0.5527118,2026-05-08,/productores/huesca/mallata-gratal.jpg
chesitas,Chesitas,Valle de Hecho,Repostería artesana,galletas y repostería,"Ctra. Selva de Oza, km 4,2, Valle de Hecho","Productor local de la provincia de Huesca dedicado a galletas y repostería, incorporado desde listados agroalimentarios de proximidad.",Consultar web,630561969,chesitas@chesitas.com,https://www.chesitas.com,,,,,,2026-05-08,
navasal,Navasal,Naval,Sal,sal de manantial,"A-2210, 22320 Naval, Huesca","Productor local de la provincia de Huesca dedicado a sal de manantial, incorporado desde listados agroalimentarios de proximidad.",Consultar web,654832727,info@salinardenaval.com,https://www.salinardenaval.com,,https://www.instagram.com/elsalinardenaval,https://www.google.com/maps/search/?api=1&query=Salinar%20de%20Naval%2C%20A-2210%2C%2022320%20Naval%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJpfnvl3mSpxIRAe4yzh7yX70,42.188608,0.153047,2026-05-08,/productores/huesca/navasal.jpg
pirinea-caviar-perse,"Pirinea, caviar Persé",Barbastro,Pescado y caviar,"trucha, esturión y caviar","C. Fernando el Católico, 16, 22300 Barbastro, Huesca","Productor local de la provincia de Huesca dedicado a trucha, esturión y caviar, incorporado desde listados agroalimentarios de proximidad.",Consultar web,639392008,laurent.sakalian@caviarpirinea.com,https://www.caviarpirinea.com,,https://www.instagram.com/caviarpirinea6010,https://www.google.com/maps/search/?api=1&query=caviar%20pirinea%2C%20C.%20Fernando%20el%20Cat%C3%B3lico%2C%2016%2C%2022300%20Barbastro%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJx1AdGdyEpxIR1GH69OqMi7Y,42.0331378,0.1344364,2026-05-08,/productores/huesca/pirinea-caviar-perse.jpg
turrones-la-fabrica,Turrones La Fábrica,Naval,Turrones,turrones artesanos,"C/ Afueras, s/n, 22320 Naval, Huesca","Productor local de la provincia de Huesca dedicado a turrones artesanos, incorporado desde listados agroalimentarios de proximidad.",Consultar web,629206706,info@lafabricadenaval.com,https://www.lafabricadenaval.com,,https://www.instagram.com/la_fabrica_de_naval,https://www.google.com/maps/search/?api=1&query=La%20F%C3%A1brica%20de%20Naval%2C%20C%2F%20Afueras%2C%20s%2Fn%2C%2022320%20Naval%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJtalr24GSpxIRPojyzbndQHI,42.1925759,0.1526315,2026-05-08,/productores/huesca/turrones-la-fabrica.jpg
bodega-edra,Bodega Edra,Ayerbe,Bodega,vinos de la Hoya de Huesca,"Ctra A132 km26, 22800 Ayerbe, Huesca","Bodega local de la provincia de Huesca dedicada a vinos de la Hoya de Huesca, con elaboración ligada al territorio altoaragonés.",Consultar web,679420455,edra@bodega-edra.com,https://www.bodega-edra.com,,,https://www.google.com/maps/search/?api=1&query=Edra%20Bodega%2C%20Ctra%20A132%20km26%2C%2022800%20Ayerbe%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJtx__BCnKWQ0R5UpGvx4OLqw,42.2669039,-0.6745377,2026-05-08,/productores/huesca/bodega-edra.jpg
bodegas-sers,Bodegas Sers,Cofita,Bodega,vinos del Somontano,"Pl. Mayor, 7, 22417 Cofita, Huesca","Bodega local de la provincia de Huesca dedicada a vinos del Somontano, con elaboración ligada al territorio altoaragonés.",Consultar web,652979718,info@bodegassers.es,https://www.bodegassers.es,,https://www.instagram.com/bodegassers,https://www.google.com/maps/search/?api=1&query=BODEGAS%20SERS%2C%20Pl.%20Mayor%2C%207%2C%2022417%20Cofita%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJ5TDhN2WcpxIR9ulApYeOkq4,41.9881861,0.1945498,2026-05-08,
bal-d-isabena-bodegas,Bal D’Isábena Bodegas,Laguarres,Bodega,vinos de Ribagorza,"A-1605, 22587 Laguarres, Huesca","Bodega local de la provincia de Huesca dedicada a vinos de Ribagorza, con elaboración ligada al territorio altoaragonés.",Consultar web,605785178,info@baldisabena.com,https://www.baldisabena.com,,,https://www.google.com/maps/search/?api=1&query=Bal%20d'Isabena%2C%20A-1605%2C%2022587%20Laguarres%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJU9dGec23pxIRXW8AcbBtMAI,42.2042619,0.4675657,2026-05-08,
bodegas-bal-minuta,Bodegas Bal Minuta,Barbenuta,Bodega,vinos de montaña,"Carretera a, Km 8, 22637 Barbenuta, Huesca","Bodega local de la provincia de Huesca dedicada a vinos de montaña, con elaboración ligada al territorio altoaragonés.",Consultar web,677254659,bodegasbalminuta@gmail.com,https://www.bodegasbalminuta.es,,https://www.instagram.com/bodegasbalminuta,https://www.google.com/maps/search/?api=1&query=Bodegas%20Bal%20Minuta%2C%20Carretera%20a%2C%20Km%208%2C%2022637%20Barbenuta%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJdfThn2WLVw0R15BoH9tj7kc,42.5974047,-0.2903662,2026-05-08,/productores/huesca/bodegas-bal-minuta.jpg
bodega-claveria-barrabes,Bodega Clavería Barrabés,Almunia de San Juan,Bodega,vinos Bin de Ric,"C/ Mayor, 1, Almunia de San Juan","Bodega local de la provincia de Huesca dedicada a vinos Bin de Ric, con elaboración ligada al territorio altoaragonés.",Consultar web,686178400,bodega@claveriabarrabes.com,https://www.claveriabarrabes.com,,,,,,2026-05-08,
bodega-el-vino-del-desierto,Bodega El Vino del Desierto,Lanaja,Bodega,vinos de los Monegros,"C. las Peñas, 8, 22250 Lanaja, Huesca","Bodega local de la provincia de Huesca dedicada a vinos de los Monegros, con elaboración ligada al territorio altoaragonés.",Consultar web,974574006,,https://www.elvinodeldesierto.com,,https://www.instagram.com/fernandomir_elvinodeldesierto,https://www.google.com/maps/search/?api=1&query=Bodega%20El%20Vino%20del%20Desierto%2C%20C.%20las%20Pe%C3%B1as%2C%208%2C%2022250%20Lanaja%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJ7Y1vcYjyWA0RJqz6Sxna3ak,41.7705315,-0.3356802,2026-05-08,/productores/huesca/bodega-el-vino-del-desierto.jpg
bodega-sommos,Bodega SOMMOS,Barbastro,Bodega,vinos del Somontano,"N-240, Km 155, 22300 Barbastro, Huesca","Bodega local de la provincia de Huesca dedicada a vinos del Somontano, con elaboración ligada al territorio altoaragonés.",Consultar web,974269900,,https://www.bodegasommos.com,,https://www.instagram.com/bodegasommos,https://www.google.com/maps/search/?api=1&query=Bodega%20Sommos%2C%20N-240%2C%20Km%20155%2C%2022300%20Barbastro%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJgRJtKnuOpxIRXltcpjDamxQ,41.99163,0.1531517,2026-05-08,/productores/huesca/bodega-sommos.jpg
arilo-fruits,Arilo Fruits,Fraga,Zumos,zumos de fruta,"Poligono industrial Fondo Litera, 22520 Fraga, Huesca","Productor local de la provincia de Huesca dedicado a zumos de fruta, incorporado desde listados agroalimentarios de proximidad.",Consultar web,650118417,arilofruits@gmail.com,https://www.arilofruits.com/,,https://www.instagram.com/arilofruits,https://www.google.com/maps/search/?api=1&query=Arilo%20Fruits%20sl%2C%20Poligono%20industrial%20Fondo%20Litera%2C%2022520%20Fraga%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJcWcY_8xFpxIRc2FoJC3RXEE,41.5334698,0.4168215,2026-05-08,/productores/huesca/arilo-fruits.jpg
cerveza-rondadora,Cerveza Rondadora,La Cabezonada,Cerveza,cerveza artesana,"C. Única San Juan, 22452, Huesca","Cervecera local de la provincia de Huesca dedicada a cerveza artesana, con elaboración artesana en pequeños lotes.",Consultar web,633504018,info@cervezarondadora.com,https://www.cervezarondadora.com,,,https://www.google.com/maps/search/?api=1&query=Cerveza%20Rondadora%2C%20C.%20%C3%9Anica%20San%20Juan%2C%2022452%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJIeBVnYHdpxIRxHm44qRLqEg,42.43516959999999,0.3037642,2026-05-08,/productores/huesca/cerveza-rondadora.jpg
cervezas-borda,Cervezas Borda,Aineto,Cerveza,cerveza artesana,"C/Única, 1, 22623 Aineto, Huesca","Cervecera local de la provincia de Huesca dedicada a cerveza artesana, con elaboración artesana en pequeños lotes.",Consultar web,619019090,admin@cervezasborda.es,https://www.cervezasborda.com,,,https://www.google.com/maps/search/?api=1&query=Cervezas%20Borda%20F%C3%A1brica%2C%20C%2F%C3%9Anica%2C%201%2C%2022623%20Aineto%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJc1bb9IIQWA0Rp1Ee_m5Yacc,42.3923326,-0.1942251,2026-05-08,
tensina,Tensina,Tramacastilla de Tena,Cerveza,cerveza artesana,"C. Betato, 10, 22663 Tramacastilla de Tena, Huesca","Cervecera local de la provincia de Huesca dedicada a cerveza artesana, con elaboración artesana en pequeños lotes.",Consultar web,620730778,tensina@tensina.es,https://www.tensina.es,,https://www.instagram.com/cervezatensina,https://www.google.com/maps/search/?api=1&query=Cervezas%20Tensina%2C%20C.%20Betato%2C%2010%2C%2022663%20Tramacastilla%20de%20Tena%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJPREbP6KSVw0Rj9gfnRnKtd4,42.7131558,-0.3170142,2026-05-08,/productores/huesca/tensina.png
blacko-truffles,Blacko Truffles,Nachá,Trufa y setas,trufa negra,"C. Balsa, 22569 Nachá, Huesca","Productor local de la provincia de Huesca dedicado a trufa negra, con actividad vinculada al monte y al cultivo micológico.",Consultar web,,,https://www.blackotruffles.com,,,https://www.google.com/maps/search/?api=1&query=TRUFFLE%20EXPERIENCE%20-%20BLACKO%20TRUFFLES%20-%2C%20C.%20Balsa%2C%2022569%20Nach%C3%A1%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJDYDhnBOppxIRSzr0_zdGv5w,41.956613,0.4887291,2026-05-08,
bolets-la-mandraula,Bolets La Mandraula,Estopiñán del Castillo,Trufa y setas,setas y trufa negra,"22589 Estopiñán del Castillo, Huesca","Productor local de la provincia de Huesca dedicado a setas y trufa negra, con actividad vinculada al monte y al cultivo micológico.",Consultar web,661875843,,https://www.boletslamandraula.com/?utm_source=gmb,,https://www.instagram.com/boletslamandraula,https://www.google.com/maps/search/?api=1&query=Bolets%20la%20Mandraula%2C%2022589%20Estopi%C3%B1%C3%A1n%20del%20Castillo%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJT-tfYDmrpxIRT-qvbhmlTVQ,41.9951369,0.5444274,2026-05-08,/productores/huesca/bolets-la-mandraula.jpg
pacharan-layan,Pacharán Layán,Loarre,Licores,pacharán artesano,"C. Antonio Coarasa, nº 9, 22809 Loarre, Huesca","Productor local de la provincia de Huesca dedicado a pacharán artesano, incorporado desde listados agroalimentarios de proximidad.",Consultar web,689699121,pacharanlayan@gmail.com,https://www.pacharanlayan.es,,,https://www.google.com/maps/search/?api=1&query=PACHAR%C3%81N%20LAY%C3%81N%20S.C.%2C%20C.%20Antonio%20Coarasa%2C%20n%C2%BA%209%2C%2022809%20Loarre%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJkSa58Z3MWQ0RjUmgrI5ah_o,42.3139252,-0.6259468,2026-05-08,
aguardientes-y-licores-colungo,Aguardientes y Licores Colungo,Colungo,Licores,licores artesanos,"C/ Val, s/n, Colungo","Productor local de la provincia de Huesca dedicado a licores artesanos, incorporado desde listados agroalimentarios de proximidad.",Consultar web,619041741,colungo@aguardientescolungo.com,https://www.aguardientescolungo.com,,,,,,2026-05-08,
