slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,fecha_revision,imagen
carnisseria-tubau-berga,Carnisseria Tubau,Berga,Charcutería,"Fuet, Botifarra, Carne a la brasa","Plaça de Sant Joan, 1, 08600 Berga",Carnisseria històrica amb elaboració pròpia d'embotits de muntanya.,,938 210 342,,https://www.instagram.com/carnisseriatubau/,,https://www.instagram.com/carnisseriatubau/,https://www.google.com/maps/search/?api=1&query=Carnisseria%20Can%20Tubau&query_place_id=ChIJpc3V6byNuhIRv7M_2Q71HQ8,42.1022213,1.8448147,,
xarcuteria-i-cansaladeria-guixe-berga,Xarcuteria i Cansaladeria Guixé,Berga,Charcutería,"Fuet, Botifarra, Llonganissa","Passeig de la Indústria, 22, 08600 Berga",Xarcuteria històrica de Berga.,,938 211 938,joguixe@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Xarcuteria%20GUIXE&query_place_id=ChIJt-IWvMoJpRIRx8QP3Vp3_K4,4.2103895,1.8504855,,
granja-subirats-sl-bigues-i-riells,"Granja Subirats, SL",Bigues i Riells,Charcutería,"Fuet, Botifarra, Llonganissa","Poligon Industrial Can Barri, S-N, 08415 Bigues i Riells",,,938 65 68 91,,,,,https://www.google.com/maps/search/?api=1&query=GRANJA%20SUBIRATS%20S.L.&query_place_id=ChIJL1TMlozFpBIRPwFGrid7r94,0.4166922,2.22561,,
pere-subirats-calzadilla-bigues-i-riells,Pere Subirats Calzadilla,Bigues i Riells,Charcutería,"Fuet, Botifarra, Llonganissa","Carrer F, 61, 08415 Bigues i Riells",,Lun cerrado; Mar cerrado; Mié cerrado; Jue 08:00–14:00 y 16:00–20:00; Vie 08:00–14:00 y 16:00–20:00; Sáb 08:00–14:00; Dom cerrado,931 51 18 52,,https://subiratscarns.com/,,https://www.instagram.com/subirats_carns/,https://www.google.com/maps/search/?api=1&query=Obrador%20Super%20Carns%20Subirats&query_place_id=ChIJCaXWjdnFpBIRUGmGYwcOKbg,41.6679045,2.2249629,,
subirats-calzadilla-pere-bigues-i-riells,"Subirats Calzadilla, Pere",Bigues i Riells,Charcutería,"Fuet, Botifarra, Llonganissa","Avinguda Prat de la Riba, 86, 08415 Bigues i Riells",,Lun 08:00–14:00 y 17:00–20:00; Mar 08:00–14:00 y 17:00–20:00; Mié 08:00–14:00 y 17:00–20:00; Jue 08:00–14:00 y 17:00–20:00; Vie 08:00–14:00 y 17:00–20:00; Sáb 08:00–14:00; Dom cerrado,938 65 68 18,gsubirats@hotmail.com,https://subiratscarns.com/,,,https://www.google.com/maps/search/?api=1&query=Carnisseria%20Subirats&query_place_id=ChIJFwyvDu7DpBIRqZAtgmwzwNY,41.67393089999990,2.2138089,,
carnisseria-xarcuteria-selles-cabrils,Carnisseria Xarcuteria Sellés,Cabrils,Charcutería,"Fuet, Botifarra, Carne a la brasa","Carrer Emília Carles, 7, 08348 Cabrils",Artesanos desde 1946; charcutería y elaborados propios.,Mar–Vie 08:30–13:30 y 17:00–20:00; Sáb 08:30–14:00 y 17:30–20:00,937 531 806,cabrils@selles.cat,https://www.canselles.com,https://www.facebook.com/sellescabrils,https://www.instagram.com/sellescabrils/,https://www.google.com/maps/search/?api=1&query=Sell%C3%A9s&query_place_id=ChIJVVVZ3ZG2pBIRQtxBY5XBdPo,41.5264298,2.3678095,,
casa-barba-cabrils,Casa Barba,Cabrils,Charcutería,"Fuet, Botifarra, Llonganissa","Carrer Emília Carles, 27, 08348 Cabrils",Queviures con productos de elaboración propia y comida para llevar.,09:00 AM – 01:30,937 531 905,hola@casabarba.cat,,,https://www.instagram.com/casabarbacabrils/,https://www.google.com/maps/search/?api=1&query=Xarcuteria%20Casa%20Barba&query_place_id=ChIJJ_HM4pG2pBIR612MBp794Qo,0.4152687,2.36718,,
cal-gatells-calaf,CAL Gatells,Calaf,Charcutería,"Fuet, Botifarra, Llonganissa","Carrer Sant Jaume, 50, 08280 Calaf",,"09:00 AM – 01:15 PM, 05:00 – 08:00",938699150,,http://www.calaf.cat/el-municipi/guia-del-municipi/empreses-i-comercos/cal-gatells-100.html,,,https://www.google.com/maps/search/?api=1&query=Cal%20Gatells&query_place_id=ChIJnVrsCA04pBIRG0sYgu78ZKs,41.7330579,1.5128723,,
carnisseria-xarcuteria-la-vedella-calaf,Carnisseria – Xarcuteria La Vedella,Calaf,Charcutería,"Carne de ternera, Fuet","Passatge Doctor Bertran, 2, Calaf",Carnicería-charcutería con obrador propio; especialidad en ternera y elaborados.,"09:00 AM – 01:15 PM, 05:00 – 08:00",938 698 527,info@lavedella.com,https://lavedella.com,https://www.facebook.com/lavedellacalaf/,https://www.instagram.com/lavedella_calaf/,https://www.google.com/maps/search/?api=1&query=La%20Vedella&query_place_id=ChIJIcBw7Aw4pBIROYW-TC7aMzM,41.7345244,1.5142915,,
cunicula-pilar-euroconills-calaf,Cunícula Pilar (Euroconills),Calaf,Charcutería,"Conejo lletó fresco, Fuet de conejo, Derivados cárnicos de conejo","Camí de Solanelles, s/n, 08280 Calaf",Granja cunícola pròpia a Calaf; cria de conill lletó i elaboració de derivats càrnics.,,630 182 958,info@euroconills.cat,https://euroconills.cat/,https://www.facebook.com/p/Euroconills-100067480131205/,,https://www.google.com/maps/search/?api=1&query=Euroconills&query_place_id=ChIJS6iRvPJHpBIR3NlaXzd8jOY,41.7320223,1.5296354,,
cunicula-pilar-scp-calaf,Cunicula Pilar SCP,Calaf,Charcutería,"Fuet, Botifarra, Llonganissa",,,,,,,,,https://www.google.com/maps/search/?api=1&query=Passatge%20del%20Pilar&query_place_id=ChIJu0dwegs4pBIRUi34HDIOErs,41.73,1.5133,,
embotits-closa-calaf,Embotits Closa,Calaf,Charcutería,"Botifarra artesanal, Fuet","Carrer Salvador Espriu, 23, 08280 Calaf","Elaboració d’embotits artesans, botifarra de Calaf i productes carnis.",,938 698 992,embotitsclosa@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Embotits%20Closa%20S.L.&query_place_id=ChIJr1zajPNHpBIRrNZXk8mb_5s,41.7343298,0.1526132,,
xais-adoracio-calaf,Xais Adoració,Calaf,Charcutería,"Carne de cordero, Fuet","Carrer d'Isidre Vilaró, 32, 08280 Calaf",Carnisseria especialitzada en xai i elaborats.,09:00 AM – 07:00,938 680 137,,http://www.xcc.cat/,,https://www.instagram.com/xaisadoracio/,https://www.google.com/maps/search/?api=1&query=Xais%20Adoracio&query_place_id=ChIJMQ0_11I6pBIR-XtNRarqCbM,41.7319722,1.5157509,,
hostal-calders-calders,Hostal Calders,Calders,Charcutería,"Fuet, Botifarra, Llonganissa","Plaça Major, 6, 08275 Calders",,,931351012,,https://grupllobet.com/,https://www.facebook.com/GrupLlobet,https://www.instagram.com/grupllobet/,https://www.google.com/maps/search/?api=1&query=Casa%20de%20Col%C3%B2nies%20Dom%20Bosco&query_place_id=ChIJMcv1ylD_pBIRm4xyknsyRas,0.4178954,1.99171,,
mas-reixac-calders,MAS Reixac,Calders,Charcutería,"Fuet, Botifarra, Llonganissa","Masia Reixac, s/n, 08275 Calders",,,,,,,,https://www.google.com/maps/search/?api=1&query=Masia%20Reixach&query_place_id=ChIJKR9rY-_kpBIRLjm7Q42krb8,41.7900394,1.9936584,,
picanyol-rius-francesc-xavier-calders,"Picanyol Rius, Francesc Xavier",Calders,Charcutería,"Fuet, Botifarra, Llonganissa","Trav. de Dalt, 34, 08024 Barcelona",Nota de ubicación: Gràcia.,Lun 10:00–18:00; Mar 10:00–18:00; Mié 10:00–18:00; Jue 10:00–18:00; Vie 10:00–18:00; Sáb cerrado; Dom cerrado,,mtilla2@hotmail.com,http://www.ingridpicanyol.com/,,https://www.instagram.com/ingridpicanyolstudio/,"https://www.google.com/maps/search/?api=1&query=41.7722,1.9917&query_place_id=ChIJq1NGHqWipBIR8wN1rVLDeJg",41.7722,1.9917,,
serra-coma-just-calders,"Serra Coma, Just",Calders,Charcutería,"Fuet, Botifarra, Llonganissa",08275 Calders,,,,justcalders@telefonica.net,http://invarquit.cultura.gencat.cat/Cerca/Fitxa?index=0&consulta=&codi=16297,,,https://www.google.com/maps/search/?api=1&query=Cal%20Serra&query_place_id=ChIJ91QfgtPkpBIRRJ49m2d-8cE,41.7900394,1.9936584,,
vedella-ecologica-de-trullas-calders,Vedella Ecològica de Trullàs,Calders,Charcutería,"Fuet, Botifarra, Llonganissa","Masia Trullàs, s/n, 08275 Calders",Cria de vedella ecològica i venda directa.,,609 365 748,info@trullas.cat,http://www.trullas.cat,,https://www.instagram.com/vedellaecologica.cat/,https://www.google.com/maps/search/?api=1&query=Vedella%20Ecol%C3%B2gica%20del%20Pedraforca&query_place_id=ChIJW3dehOKZpRIRPOgVpEQZ7xU,41.7947814,2.0046336,,
can-piu-mercat-municipal-caldes-destrac,Can Piu (Mercat Municipal),Caldes d'Estrac,Charcutería,"Fuet, Botifarra, Llonganissa","La Riera, 17, 08393 Caldes d'Estrac","Parada d’aviram, carns i xarcuteria al Mercat Municipal.",08:30 AM – 11:00,937 910 222,cami154@hotmail.com,http://www.caldetes.cat/fitxa.php?id=159,,https://www.instagram.com/mercatcaldetes/,https://www.google.com/maps/search/?api=1&query=Mercat%20Municipal%20de%20Caldes%20d'Estrac&query_place_id=ChIJ9W_sBAlKuxIR-1-Aly7UGoo,4.1570487,2.5269039,,
carnisseria-anna-sola-caldes-destrac,Carnisseria Anna Solà,Caldes d'Estrac,Charcutería,"Fuet, Botifarra, Carne a la brasa","La Riera, 17, 08393 Caldes d'Estrac",Parada de carnisseria al Mercat Municipal de Caldes d’Estrac.,Lun–Vie 09:00–13:30 y 17:00–20:00; Sáb 09:00–14:00; Dom cerrado,937 910 104,,,,,https://www.google.com/maps/search/?api=1&query=Carnisseria%20Anna%20Sol%C3%A0&query_place_id=ChIJy4mdBAlKuxIRs47ygYaVGeM,4.1570487,2.5269039,,
abel-artesans-xarcuters-caldes-de-montbui,Abel Artesans Xarcuters,Caldes de Montbui,Charcutería,"Fuet, Botifarra, Llonganissa","Carrer Montserrat, 28, 08140 Caldes de Montbui",Xarcuteria artesana nascuda el 1890; embotits i cuinats de recepta pròpia.,"08:30 AM – 02:30 PM, 05:00 – 08:30",938 652 033 / 678 486 725,info@abelxarcuters.com,https://abelartesans.cat/,https://www.facebook.com/AbelXarcuters/,https://www.instagram.com/abel.artesansxarcuters/,https://www.google.com/maps/search/?api=1&query=Abel%20Artesans%20Xarcuters&query_place_id=ChIJ32FTnvPBpBIR3-Q_CnZka2A,41.6313391,2.1670076,,
ca-lamalia-xarcuteria-rosas-caldes-de-montbui,Ca l’Amàlia – Xarcuteria Rosas,Caldes de Montbui,Charcutería,"Fuet, Botifarra, Llonganissa","Avinguda Pi i Margall, 52, 08140 Caldes de Montbui",Xarcuteria i plats cuinats amb elaboració pròpia des de 1919.,"08:30 AM – 02:00 PM, 05:00 – 08:30",938 650 494 / 670 371 154,,,,https://www.instagram.com/calamalia_rosas/,https://www.google.com/maps/search/?api=1&query=Xarcuteria%20Ca%20L'Am%C3%A0lia&query_place_id=ChIJCZ6SALjBpBIRFWqr1tQR4q0,41.6309385,0.2164656,,
casino-bueno-oscar-caldes-de-montbui,"Casino Bueno, Oscar",Caldes de Montbui,Charcutería,"Fuet, Botifarra, Llonganissa","Carrer del Forn, 15, 08140 Caldes de Montbui",,,938 66 56 75,,http://www.casinodecaldes.cat/,https://www.facebook.com/pages/Casino-de-Caldes/257895068123,,https://www.google.com/maps/search/?api=1&query=Casino%20de%20Caldes&query_place_id=ChIJFdyLBsfBpBIR7pmzlQuEiwM,41.6335625,2.1626705,,
embotits-pedragosa-caldes-de-montbui,Embotits Pedragosa,Caldes de Montbui,Charcutería,"Llonganissa, Fuet","Avinguda Pi i Margall, 125, 08140 Caldes de Montbui",Fabricants d’embotits des de 1916; llonganissa de Caldes.,,938 650 354 / 938 654 727,info@pedragosa.net,https://www.pedragosa.net/,https://www.facebook.com/EmbotitsPedragosa/,https://www.instagram.com/pedragosa1916/,https://www.google.com/maps/search/?api=1&query=Embotits%20Pedragosa%20S.A.&query_place_id=ChIJtU-T4cbBpBIRq1_q17-73O4,41.6283062,2.1673905,,
la-parada-de-la-carn-caldes-de-montbui,La Parada de la Carn,Caldes de Montbui,Charcutería,"Fuet, Botifarra, Llonganissa","Avinguda Josep Fontcuberta, 118, 08140 Caldes de Montbui",Carnisseria-xarcuteria local.,,635 860 635,laparadadelacarn@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=La%20Parada%20de%20la%20Carn%20Caldes%20de%20Montbui&query_place_id=ChIJjUeI8drBpBIRA9mKqtqwZ60,41.6301068,2.1708832,,
manubens-ramoneda-jose-maria-caldes-de-montbui,"Manubens Ramoneda, Jose Maria",Caldes de Montbui,Charcutería,"Fuet, Botifarra, Llonganissa","Plaça Església, s/n, 08140 Caldes de Montbui",,Lun 18:45–19:45; Mar 18:45–19:45; Mié 18:45–19:45; Jue cerrado; Vie 18:45–19:45; Sáb 19:30–20:30; Dom 09:45–12:00,938 65 00 82,,https://www.bisbatdeterrassa.org/parroquies/santa-maria-caldes-de-montbui,https://www.facebook.com/bisbatdeterrassa,https://www.instagram.com/bisbatdterrassa/,https://www.google.com/maps/search/?api=1&query=Manubens%20Abogados&query_place_id=ChIJf0qJtV2YpBIRVSVYTSXg_y4,41.63254209999990,0.2162678,,
tantina-riera-salvador-caldes-de-montbui,"Tantiña Riera, Salvador",Caldes de Montbui,Charcutería,"Fuet, Botifarra, Llonganissa",,,,,mtantisa7@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Sant%20Salvador&query_place_id=ChIJeTa5577BpBIRURk4IRvZTjY,41.6328,2.1681,,
ullar-berenguer-enric-caldes-de-montbui,"Ullar Berenguer, Enric",Caldes de Montbui,Charcutería,"Carn, embotits i derivats carnis de boví","Prat de Dalt, s/n, 08140 Caldes de Montbui","Ullar Berenguer, Enric es un productor de charcutería en Caldes de Montbui, con especialidad en Carn, embotits i derivats carnis de boví con venta directa.",,644376122,pratdedalt@tinet.cat,,,,https://www.google.com/maps/search/?api=1&query=Can%20Berenguer&query_place_id=ChIJfdVTmhLBpBIRVyv6oaMCQ84,41.63485259999990,2.1620201,,
can-vives-calella,Can Vives,Calella,Charcutería,"Fuet, Botifarra, Llonganissa","Carrer de Sant Joan, 89, 08370 Calella",Carnicería y charcutería histórica (desde 1840) con obrador propio y platos cocinados.,,937 690 224,,https://canvives.cat/,https://www.facebook.com/CanVivesCalella,https://www.instagram.com/canvivescalella/,https://www.google.com/maps/search/?api=1&query=Can%20Vives%20Carnisseria%20Rostisseria&query_place_id=ChIJ6QhqKQc5uxIRQU2ULHoayUw,41.6157433,2.6608684,,
barniol-franquesa-marc-calldetenes,"Barniol Franquesa, Marc",Calldetenes,Charcutería,"Fuet, Botifarra, Llonganissa","Carrer Joan Fuster, s/n, 08506 Calldetenes",,Lun 09:00–16:30; Mar 09:00–16:30; Mié 09:00–16:30; Jue 09:00–16:30; Vie 09:00–16:30; Sáb cerrado; Dom cerrado,938 86 27 93,,https://www.escolasantmarc.cat/,,https://www.instagram.com/santmarc27/,https://www.google.com/maps/search/?api=1&query=CBF%20NAVARRO%20Les%20Franqueses&query_place_id=ChIJh3Dn1j_GpBIRZGu_ns5O8vY,41.9240678,2.2864402,,
carnisseria-xarcuteria-saborit-calldetenes,Carnisseria Xarcuteria Saborit,Calldetenes,Charcutería,"Fuet, Botifarra, Carne a la brasa","Carrer Gran, 14, 08506 Calldetenes",,08:45 AM – 01:30,938891506,,https://www.carnisseriasaborit.com/,,https://www.instagram.com/carnisseriasaborit/,https://www.google.com/maps/search/?api=1&query=Carnisseria%20Saborit&query_place_id=ChIJS3TMjccnpRIR8oNcPE9viXs,41.9252962,2.2831132,,
casa-altarriba-calldetenes,CASA Altarriba,Calldetenes,Charcutería,"Fuet, Botifarra, Llonganissa","Masia Casa Altarriba, s/n (Entorno rural, Km 1 de la BV-5202), 08506 Calldetenes",,,,,https://www.casaaltarriba.cat,,,https://www.google.com/maps/search/?api=1&query=Casa%20Altarriba&query_place_id=ChIJe4GOq3oopRIR6iqSfohmv2w,4.1926491,0.2312092,,
el-pujol-calldetenes,EL Pujol,Calldetenes,Charcutería,"Fuet, Botifarra, Llonganissa","Mas el Pujol, s/n, 08506 Calldetenes",,,,,,,,https://www.google.com/maps/search/?api=1&query=Ous%20i%20vedella%20El%20Pujol&query_place_id=ChIJ0xbDEdEnpRIRgliUfUV8ADs,41.9293967,2.2961447,,
sola-arumi-merce-calldetenes,"Sola Arumi, Merce",Calldetenes,Charcutería,"Carn, embotits i derivats carnis de boví, Ous de gallina, Blat Tou","Pujol, s/n, 08506 Calldetenes","Sola Arumi, Merce es un productor de charcutería en Calldetenes, con especialidad en Carn, embotits i derivats carnis de boví, Ous de gallina, Blat Tou con venta directa.",,634784469,merce.sola@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Restaurant%20L'Arum%C3%AD&query_place_id=ChIJ-wgTGI0npRIRB-JVOECAmFg,41.9048805,2.2814588,,
arderiu-la-carn-carns-i-viandes-de-canovelles-s-l-canovelles,"Arderiu la Carn (Carns i Viandes de Canovelles, S.L.)",Canovelles,Charcutería,"Butifarras frescas, Pack barbacoa, Carne fresca de proximidad","Polígon Industrial. Can Castells, Carrer Joan de la Cierva s/n, 08420 Canovelles",Empresa càrnica familiar amb 80+ anys; sala de despiece pròpia i elaboració artesana del 95% dels productes.,Atención 10:00–13:00 (según web),938 616 910 / 644 652 697,pedidos@arderiu.net,https://www.facebook.com/arderiu.lacarn/,,https://www.instagram.com/arderiulacarn/,https://www.google.com/maps/search/?api=1&query=Arderiu&query_place_id=ChIJgwpUM0jGpBIRR07HIaqWSJA,4.1626158,0.2282969,,
castella-puig-juan-canovelles,"Castella Puig, Juan",Canovelles,Charcutería,"Carn, embotits i derivats carnis de xai, Carn, embotits i derivats carnis de cabrum",Carrer Masia Can Canyelles,"Castella Puig, Juan es un productor de charcutería en Canovelles, con especialidad en Carn, embotits i derivats carnis de xai, Carn, embotits i derivats carnis de cabrum con venta directa.",,639010010,pfcpilar@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Ajuntament%20de%20Canovelles&query_place_id=ChIJhSq8Y7THpBIRCenI5FBZzWQ,41.6215537,2.2769285,,
garcia-lopez-jose-canovelles,"Garcia Lopez, Jose",Canovelles,Charcutería,"Fuet, Botifarra, Llonganissa","Carrer Sant Jordi, 16, 08420 Canovelles",,Lun cerrado; Mar cerrado; Mié cerrado; Jue cerrado; Vie cerrado; Sáb cerrado; Dom 07:00–16:00,654 58 37 17,,,,,https://www.google.com/maps/search/?api=1&query=Pollastreria%20Jos%C3%A9%20Luis&query_place_id=ChIJoQpz1KXHpBIRMMWlWUUogJM,41.6167611,2.2838807,,
pous-marin-montserrat-canovelles,"Pous Marin, Montserrat",Canovelles,Charcutería,"Carn, embotits i derivats carnis de boví, Carn, embotits i derivats carnis de xai",Can Poldo s/n,"Pous Marin, Montserrat es un productor de charcutería en Canovelles, con especialidad en Carn, embotits i derivats carnis de boví, Carn, embotits i derivats carnis de xai con venta directa.",,655165163,montse_pous@hotmail.com,,,,https://www.google.com/maps/search/?api=1&query=Comercial%20Pous&query_place_id=ChIJhbPGCXu4pBIReAaPTb7EB40,41.5713294,2.2696155,,
xais-i-cabrits-canyelles-canovelles,Xais i Cabrits Canyelles,Canovelles,Charcutería,"Carne de cordero, Fuet","Carretera. de Caldes (C-1415b), km 9, Masia Can Canyelles / Camí de Canovelles, Canovelles",Granja ecológica de cordero y cabrito; venta directa desde la masía.,03:00 – 09:00,639 010 010,xaisicabritscanyelles@gmail.com,https://www.xaisicabritscanyelles.cat/,https://www.facebook.com/xaisicabritscanyelles,https://www.instagram.com/xaisicabritscanyelles/,https://www.google.com/maps/search/?api=1&query=XAIS%20I%20CABRITS%20CANYELLES&query_place_id=ChIJ6Wi4m7LHpBIRk8RRnXM4YNs,41.6193729,2.2716286,,
queviures-el-deus-canyelles,Queviures El Deus,Canyelles,Charcutería,"Fuet, Botifarra, Llonganissa","Plaça Ajuntament, 5, 08811 Canyelles",Tienda de alimentación con elaboración artesanal de embutidos y venta de carne fresca.,Dlaborables 08:30–14:30 y 17:00–20:00; Sáb 08:00–15:00 y 17:00–20:00; Dom 09:00–15:00,938 973 006,,,https://www.facebook.com/p/Queviures-EL-DEUS-100049057790012/,,https://www.google.com/maps/search/?api=1&query=Supermercat%20Els%20Deus&query_place_id=ChIJeV_NagB5pBIR9KVpeC8_7m4,0.4128606,172.213,,
carns-asturgo-sebastia-asturgo-font-cardedeu,Carns Asturgo (Sebastià Asturgo Font),Cardedeu,Charcutería,"Fuet, Botifarra, Llonganissa","Plaça Gran, 2 Bis, 08301 Mataró",,Lun 09:00–13:30 y 17:00–20:30; Mar 08:00–13:30 y 17:00–20:30; Mié 08:00–13:30 y 17:00–20:30; Jue 08:00–13:30 y 17:00–20:30; Vie 08:00–13:30 y 17:00–20:30; Sáb 08:00–14:00; Dom cerrado,937 90 23 63,granja@carnsasturgo.com,https://www.carnsasturgo.com,,https://www.instagram.com/can_serrat/,https://www.google.com/maps/search/?api=1&query=Can%20Serrat%20-%20Carnisseria%20(antiga%20Carnes%20Asturg%C3%B3)&query_place_id=ChIJU2l6oCa1pBIRxqm31c9SP64,41.5403138,2.4468051,,
ca-la-pili-cardona,CA la PILI,Cardona,Charcutería,"Fuet, Botifarra, Llonganissa","Carrer Major, 3, 08261 Cardona",,,938691864,avirampili@hotmail.com,https://www.calapili.cat,,,https://www.google.com/maps/search/?api=1&query=Ca%20la%20Pili&query_place_id=ChIJGw4dzFatpRIRT76g5h-jU1s,41.9139694,168.101,,
jane-fernandez-josep-cardona,"Jane Fernandez, Josep",Cardona,Charcutería,"Fuet, Botifarra, Llonganissa",,,,,janejosep@hotmail.com,,,,https://www.google.com/maps/search/?api=1&query=Jan%C3%A9%20(Oficinas%20de%20empresa)&query_place_id=ChIJo8PwFJy_pBIRtWxGHi6Ep-E,41.9139,1.6806,,
jovellanet-sl-cardona,"Jovellanet, SL",Cardona,Charcutería,"Conserves vegetals, sucs, melmelades, fruits secs torrats, Carn, embotits i derivats carnis de boví, Carbassó, Patata, Tomàquet","Barri Coma, 37, 08261 Cardona","Jovellanet, SL es un productor de charcutería en Cardona, con especialidad en Conserves vegetals, sucs, melmelades, fruits secs torrats con venta directa.",,618548684,jovellanet@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Pinallet&query_place_id=ChIJZ_Twhk-tpRIR46m0VYdDfLU,41.9211843,0.1683214,,
cal-caleio-casserres,CAL Caleio,Casserres,Charcutería,"Fuet, Botifarra, Llonganissa","Plaça Santa Maria, 11, 08693 Casserres",,Lun cerrado; Mar 09:00–13:30; Mié 09:00–13:30; Jue 09:00–13:30; Vie 09:00–13:30; Sáb 08:00–14:00; Dom cerrado,938234006,,http://www.carnibestiarprat.com/,https://www.facebook.com/carnibestiarprat,,https://www.google.com/maps/search/?api=1&query=Cal%20Caleio%20-%20Carn%20i%20Bestiar%20Prat%20SL%20(Casserres)&query_place_id=ChIJg1Pc8G8HpRIRDCROxGT9A_k,42.0133318,1.8418679,,
casa-enfruns-casserres,CASA Enfruns,Casserres,Charcutería,"Fuet, Botifarra, Llonganissa","Passeig Bisbe Comellas, 139, 08693 Casserres",,,,,https://www.casaenfruns.cat,,https://www.instagram.com/casaenfruns/,https://www.google.com/maps/search/?api=1&query=Cal%20T%C3%A0pies%20-%20Casa%20Enfruns&query_place_id=ChIJNX5mn30IpRIRYs8PO9bgwVY,42.0132944,1.8362415,,
el-soler-de-sant-pau-casserres,EL Soler de SANT PAU,Casserres,Charcutería,"Fuet, Botifarra, Llonganissa","Masia El Soler de Sant Pau, s/n (a 5, 5 Km de la Carretera. BV-4132z), 08693 Casserres",,,,,,,,https://www.google.com/maps/search/?api=1&query=Mas%20Soler%20de%20Sant%20Pau&query_place_id=ChIJ3_yj6UoHpRIRS-yTaipWRAY,42.0278169,1.8543864,,
lluma-corominas-miquel-casserres,"Llumà Corominas, Miquel",Casserres,Charcutería,"Carn, embotits i derivats carnis de xai","Casa va Figueroles, s/n, 08693 Casserres","Llumà Corominas, Miquel es un productor de charcutería en Casserres, con especialidad en Carn, embotits i derivats carnis de xai con venta directa.",,659444799,miquellluma@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=tallers%20COROMINAS&query_place_id=ChIJmcF7pMaipBIRF-YvqCgCgx4,41.4066996,2.1691417,,
puig-fito-casserres,Puig Fitó,Casserres,Charcutería,"Fuet, Botifarra, Llonganissa","Camí de Follet, 6, 08693 Casserres","Fabricación, distribución y comercialización de productos cárnicos.",,938 234 385,,http://a-prop-i-al-teu-abast.diba.cat/empreses-productores/puig-fito,https://www.facebook.com/pages/Puig0Fito0SL,https://www.instagram.com/embotitspuigfito/,https://www.google.com/maps/search/?api=1&query=Puig%20Fit%C3%B3%20S%20L&query_place_id=ChIJuSZZX28HpRIR1OnGavDtd8M,42.0140465,1.8462021,,
simon-garros-montserrat-casserres,"Simon Garros, Montserrat",Casserres,Charcutería,"Fuet, Botifarra, Llonganissa",,,,,mmarsinyach@gmail.com,,,,"https://www.google.com/maps/search/?api=1&query=41.9833,1.85&query_place_id=ChIJRzdjvGQHpRIRYx9xzd2EvFg",41.9833,1.85,,
farre-solanes-montserrat-castellar-del-valles,"Farre Solanes, Montserrat",Castellar del Vallès,Charcutería,"Fuet, Botifarra, Llonganissa",,,,,ecogranjalaroca@gmail.com,,,,"https://www.google.com/maps/search/?api=1&query=41.6167,2.0833&query_place_id=ChIJOcHITWrrpBIRqU3vbjt7Neg",41.6167,2.0833,,
masiets-perich-castellbell-i-el-vilar,Masiets & Perich,Castellbell i el Vilar,Charcutería,"Fuet, Botifarra, Llonganissa","Castellbell i el Vilar (Bages), s/n, 08296 Castellbell i el Vilar",Ramaderia amb venda directa i lots de carn.,Comandes online/WhatsApp,937 067 320 / 605 388 038,,https://elperich.com/es/,https://www.facebook.com/Masiets-Perich-325794948086219,https://www.instagram.com/masiets.perich/,https://www.google.com/maps/search/?api=1&query=Masiets%20%26%20Perich&query_place_id=ChIJ7TzikJVapBIRXt0LA7KI3oc,41.6291032,1.8641519,,
carnisseria-xarcuteria-esther-cal-quinto-castellbisbal,Carnisseria/Xarcuteria Esther Cal Quinto,Castellbisbal,Charcutería,"Fuet, Botifarra, Carne a la brasa","Carrer Major, 54, 08755 Castellbisbal",Carnisseria-xarcuteria amb elaboracions pròpies i servei a domicili.,09:00–14:00 y 17:00–20:00,666 520 671,,,,,https://www.google.com/maps/search/?api=1&query=Esther%20%22Cal%20Quinto%22&query_place_id=ChIJARGW-ySOpBIRdRviCKrrE4U,41.4771831,1.9804865,,
carns-de-qualitat-castellbisbal-castellbisbal,Carns de Qualitat Castellbisbal,Castellbisbal,Charcutería,"Fuet, Botifarra, Llonganissa","Carrer de Pi i Margall, 6, 08755 Castellbisbal",Carn fresca i productes elaborats de proximitat.,Lun–Jue 09:00–13:30 y 17:00–20:00; Vie 09:00–14:00 y 17:00–20:00; Sáb 09:00–14:00,937 722 956,carnsdequalitat@hotmail.com,,,,https://www.google.com/maps/search/?api=1&query=Carns%20de%20Qualitat%20Castellbisbal%20Sl&query_place_id=ChIJFzdmeyWOpBIRS3SN6mENj8I,41.4746943,1.9801142,,
xarcuteria-sala-castellbisbal,Xarcuteria Sala,Castellbisbal,Charcutería,"Fuet, Botifarra, Llonganissa","Carrer de Sant Antoni, 1, 08755 Castellbisbal",Xarcuteria històrica del nucli antic.,09:30 AM – 02:30,937 720 011,,,,,https://www.google.com/maps/search/?api=1&query=Xarcuteries%20Sala&query_place_id=ChIJZzbTdCWOpBIR5Bim19I16Ns,41.4755551,1.9807556,,
