slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales
quesos-flor-del-aspe,Quesos Flor del Aspe,Aísa,Lácteos y quesos,"quesos de vaca, oveja y mezcla","22860 Aisa, Huesca",Quesería familiar del valle de Aísa que transforma leche de su explotación en quesos artesanos de montaña.,Consultar web,+34687731773,info@flordelaspe.com,https://flordelaspe.com/,,,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20Flor%20del%20Aspe%2C%2022860%20Aisa%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJPfZG2vF4Vw0RpQnAE11Be4Y,42.6573796,-0.6268155,/productores/es/aragon/huesca/quesos-flor-del-aspe.webp,verificado,sí,ecommerce,
queseria-o-xortical,Quesería O Xortical,Villanúa,Lácteos y quesos,quesos de leche cruda,"N-330, km 661, 22870 Villanúa, Huesca",Quesería artesana de Villanúa especializada en quesos de leche cruda y venta directa de productor.,Consultar web,+34974338167,info@oxortical.com,https://oxortical.com/,,,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20O%20Xortical%2C%20Queser%C3%ADa%20O%20Xortical%2C%2022870%20Villan%C3%BAa%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJce8C51mDVw0RTG9fjmyuAjs,42.6965815,-0.5294031,/productores/es/aragon/huesca/queseria-o-xortical.webp,verificado,no comprobado,,
queseria-val-de-cinca,ValdeCinca,Fonz,Lácteos y quesos,yogur y quesos de oveja,"C. Cantera, 1, 22422 Fonz, Huesca",Quesería familiar de Fonz que elabora yogur y quesos con leche de oveja procedente de su propio rebaño.,Consultar web,+34615401050,info@valdecinca.com,https://www.valdecinca.com/,,https://www.instagram.com/valdecinca,https://www.google.com/maps/search/?api=1&query=Valdecinca%2C%20C.%20Cantera%2C%201%2C%2022422%20Fonz%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJRaC4e9iYpxIR349nQGScPXA,42.0110435,0.2619161,/productores/es/aragon/huesca/queseria-val-de-cinca.webp,verificado,no comprobado,,
quesos-villavillera,Villa Villera,Casbas de Huesca,Lácteos y quesos,"quesos, yogures, requesón y postres lácteos","Calle Afueras, s/n, 22142 Sieso de Huesca, Huesca","Granja y quesería de Sieso de Huesca que elabora diariamente quesos, yogures y postres con leche de sus propias vacas.",Consultar web,+34974260138,quesodesieso@villavillera.es,https://www.villavillera.es/,,,https://www.google.com/maps/search/?api=1&query=Villa%20Villera%20Quesos%2C%20Afueras%2C%20sn%2C%2022142%20Casbas%20de%20Huesca%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJr5hDfwdyWA0R1788ZT_lPQk,42.1664848,-0.1485299,/productores/es/aragon/huesca/quesos-villavillera.webp,verificado,no,,
queso-d-estrabilla,Queso d’Estrabilla,Valsalada,Lácteos y quesos,"quesos de leche cruda de cabra, oveja y vaca","C. Mayor, 16, 22283 Valsalada, Huesca",Pequeña quesería de Valsalada que elabora quesos de autor con leche cruda de ganaderías próximas en pastoreo.,Consultar web,+34665823345,info@quesodestrabilla.com,https://www.quesodestrabilla.com/,,,https://www.google.com/maps/search/?api=1&query=Queso%20d'Estrabilla%2C%20C.%20Mayor%2C%2016%2C%2022283%20Valsalada%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJK9hFNqWtWQ0RH57bLkeeYmU,42.04799999999999,-0.64845,,verificado,no,,
queso-de-saravillo,Queso Artesano de Saravillo,Saravillo,Lácteos y quesos,quesos de cabra y vaca,"Ctra. de Saravillo, 22366 Saravillo, Huesca",Quesería del valle de Chistau que elabora quesos de cabra y vaca con leche de ganadería propia.,Consultar web,+34679969344,info@quesodesaravillo.com,https://www.quesodesaravillo.com/,,,https://www.google.com/maps/search/?api=1&query=Queso%20de%20Saravillo%2C%20Ctra.%20de%20Saravillo%2C%2022366%20Saravillo%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJ5yHMJYcKqBIR9vU_eLWw2gQ,42.556301,0.2640317,/productores/es/aragon/huesca/queso-de-saravillo.webp,verificado,sí,ecommerce,
quesos-de-radiquero,Quesos de Radiquero,Adahuesca,Lácteos y quesos,quesos artesanos de cabra,"Carretera de Alquézar, s/n, 22147 Adahuesca, Huesca","Quesería artesana de Adahuesca dedicada a quesos de cabra frescos, de pasta blanda, prensados y curados.",Consultar web,+34974318156,info@quesosderadiquero.es,https://www.quesosderadiquero.es/,,,https://www.google.com/maps/search/?api=1&query=Quesos%20de%20Radiquero%2C%20Cam.%20Alqu%C3%A9zar%2C%20s%2Fn%2C%2022147%20Adahuesca%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJvX6e0Gh2WA0R6BGF_WPfsBY,42.1469571,-0.0062016,/productores/es/aragon/huesca/quesos-de-radiquero.webp,verificado,sí,ecommerce,
mallata-gratal,Mallata Gratal,Bolea,Dulces y repostería,"Tarta de Gratal, cerezas y almendras ecológicas","C. Herrerías, 2, 22160 Bolea, Huesca",Productores de cereza de Bolea y almendra ecológicas que elaboran la Tarta de Gratal en su horno de leña de Bolea.,Consultar web,+34647466766,info@mallatagratal.com,https://tartadegratal.com,,,https://www.google.com/maps/search/?api=1&query=Horno%20de%20Le%C3%B1a%20Mallata%20Gratal%2C%20C.%20Herrer%C3%ADas%2C%202%2C%2022160%20Bolea%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJG2SiYcE1WA0RzD9y-kRD0MA,42.2588721,-0.5527118,/productores/es/aragon/huesca/mallata-gratal.webp,verificado,sí,ecommerce,
chesitas,Chesitas,Valle de Hecho,Dulces y repostería,"galletas, magdalenas, roscos y tartas artesanas","Ctra. Selva de Oza, km 4,2, 22720 Valle de Hecho, Huesca","Obrador de repostería artesana del valle de Hecho, conocido por sus galletas Chesitas, magdalenas, roscos y tartas.",Contactar por teléfono,+34974375201,chesitas@chesitas.com,,,,,42.748,-0.748,,parcial,no comprobado,,
navasal,Salinar de Naval,Naval,Condimentos,escamas y cristales de sal de manantial,"A-2210, 22320 Naval, Huesca",Salinar histórico de Naval que obtiene sal de manantiales hipersalinos y elabora escamas y cristales de sal.,Consultar web,+34652061030,info@salinardenaval.com,https://www.salinardenaval.com,,https://www.instagram.com/elsalinardenaval,https://www.google.com/maps/search/?api=1&query=Salinar%20de%20Naval%2C%20A-2210%2C%2022320%20Naval%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJpfnvl3mSpxIRAe4yzh7yX70,42.188608,0.153047,,verificado,sí,ecommerce,
pirinea-caviar-perse,Caviar Pirinea / Per Sé,Barbastro,Pescado,"caviar, trucha y esturión","C. Fernando el Católico, 16, 22300 Barbastro, Huesca","Empresa de acuicultura con sede en Barbastro que cría trucha y esturión en viveros pirenaicos y transforma caviar, ahumados y conservas.",Consultar web,+34639392008,laurent.sakalian@caviarpirinea.com,https://www.caviarpirinea.com,,https://www.instagram.com/grupopirinea,https://www.google.com/maps/search/?api=1&query=caviar%20pirinea%2C%20C.%20Fernando%20el%20Cat%C3%B3lico%2C%2016%2C%2022300%20Barbastro%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJx1AdGdyEpxIR1GH69OqMi7Y,42.0331378,0.1344364,/productores/es/aragon/huesca/pirinea-caviar-perse.webp,verificado,sí,ecommerce,
turrones-la-fabrica,La Fábrica de Naval,Naval,Dulces y repostería,turrones artesanos,"C/ Afueras, s/n, 22320 Naval, Huesca","Obrador de Naval que elabora manualmente turrones de frutos secos, panela, chocolate y sal de Naval.",Consultar web,+34629206706,info@lafabricadenaval.com,https://lafabricadenaval.com,,https://www.instagram.com/la_fabrica_de_naval,https://www.google.com/maps/search/?api=1&query=La%20F%C3%A1brica%20de%20Naval%2C%20C%2F%20Afueras%2C%20s%2Fn%2C%2022320%20Naval%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJtalr24GSpxIRPojyzbndQHI,42.1925759,0.1526315,/productores/es/aragon/huesca/turrones-la-fabrica.webp,verificado,sí,ecommerce,
bodega-edra,Bodega Edra,Ayerbe,Vino,vinos de viñedo propio de la Ribera del Gállego,"Ctra A132 km26, 22800 Ayerbe, Huesca",Bodega y viñedo propio de Ayerbe que elabora vinos de la IGP Ribera del Gállego con vendimia manual.,Consultar web,+34679420455,edra@bodega-edra.com,https://www.bodega-edra.com,,,https://www.google.com/maps/search/?api=1&query=Edra%20Bodega%2C%20Ctra%20A132%20km26%2C%2022800%20Ayerbe%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJtx__BCnKWQ0R5UpGvx4OLqw,42.2669039,-0.6745377,/productores/es/aragon/huesca/bodega-edra.webp,verificado,sí,email,
bodegas-sers,Bodegas Sers,Cofita,Vino,vinos del Somontano de viñedo propio,"Pl. Mayor, 7, 22417 Cofita, Huesca",Bodega familiar de Cofita que elabora producciones limitadas de seis vinos con uva vendimiada a mano en doce hectáreas propias.,Consultar web,+34652979718,info@bodegassers.es,https://www.bodegassers.es,,https://www.instagram.com/bodegassers,https://www.google.com/maps/search/?api=1&query=BODEGAS%20SERS%2C%20Pl.%20Mayor%2C%207%2C%2022417%20Cofita%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJ5TDhN2WcpxIR9ulApYeOkq4,41.9881861,0.1945498,,verificado,sí,ecommerce,
bal-d-isabena-bodegas,Bal d’Isábena Bodegas,Laguarres,Vino,vinos de Ribagorza,"Ctra. A-1605, km 11,200, 22587 Laguarres, Huesca","Bodega de Laguarres que cultiva y elabora vinos de montaña bajo las marcas Isábena, Perrochico e Ixeia.",Consultar web,+34605785178,info@baldisabena.com,https://baldisabena.com,,,https://www.google.com/maps/search/?api=1&query=Bal%20d'Isabena%2C%20A-1605%2C%2022587%20Laguarres%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJU9dGec23pxIRXW8AcbBtMAI,42.2042619,0.4675657,,verificado,sí,ecommerce,
bodegas-bal-minuta,Bodegas Bal Minuta,Barbenuta,Vino,Vino de las Nieves y vinos de montaña,"Carretera a, Km 8, 22637 Barbenuta, Huesca",Bodega de montaña de Barbenuta que recupera viñedos pirenaicos de altura y elabora el Vino de las Nieves y otras referencias artesanas.,Consultar web,+34677254659,bodegasbalminuta@gmail.com,https://www.bodegasbalminuta.es,,https://www.instagram.com/bodegasbalminuta,https://www.google.com/maps/search/?api=1&query=Bodegas%20Bal%20Minuta%2C%20Carretera%20a%2C%20Km%208%2C%2022637%20Barbenuta%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJdfThn2WLVw0R15BoH9tj7kc,42.5974047,-0.2903662,/productores/es/aragon/huesca/bodegas-bal-minuta.webp,verificado,sí,ecommerce,
bodega-claveria-barrabes,Bodega Clavería Barrabés,Almunia de San Juan,Vino,vinos Zinca y Bin de Ric,"C. Mayor, 1, 22420 Almunia de San Juan, Huesca","Elaborador artesano inscrito en Aragón para los vinos Zinca y Bin de Ric, con obrador en Almunia de San Juan.",Contactar por teléfono,+34686178400,claveriabarrabes@gmail.com,,,,,41.9349,0.2438,,parcial,no comprobado,,
bodega-el-vino-del-desierto,El Vino del Desierto,Lanaja,Vino,"Duna, Sed y vinos de Los Monegros","C. las Peñas, 8, 22250 Lanaja, Huesca",Bodega familiar de Lanaja que cultiva viñedos de secano en el paraje Sardiruela y elabora vinos artesanos ligados a Los Monegros.,Consultar web,+34974574006,bodega@elvinodeldesierto.com,https://elvinodeldesierto.com,,https://www.instagram.com/fernandomir_elvinodeldesierto,https://www.google.com/maps/search/?api=1&query=Bodega%20El%20Vino%20del%20Desierto%2C%20C.%20las%20Pe%C3%B1as%2C%208%2C%2022250%20Lanaja%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJ7Y1vcYjyWA0RJqz6Sxna3ak,41.7705315,-0.3356802,/productores/es/aragon/huesca/bodega-el-vino-del-desierto.webp,verificado,sí,ecommerce,
bodega-sommos,Bodega SOMMOS,Barbastro,Vino,vinos D.O. Somontano,"Ctra. Nacional 240, km 155, 22300 Barbastro, Huesca",Bodega de Barbastro que cultiva viñedos propios y elabora vinos D.O. Somontano mediante un proceso por gravedad.,Consultar web,+34974269900,info@bodegasommos.com,https://www.bodegasommos.com,,https://www.instagram.com/bodegasommos,https://www.google.com/maps/search/?api=1&query=Bodega%20Sommos%2C%20N-240%2C%20Km%20155%2C%2022300%20Barbastro%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJgRJtKnuOpxIRXltcpjDamxQ,41.99163,0.1531517,/productores/es/aragon/huesca/bodega-sommos.webp,verificado,sí,ecommerce,
arilo-fruits,Arilo Fruits,Fraga,Bebidas sin alcohol,zumo de granada y granada fresca,"Poligono industrial Fondo Litera, 22520 Fraga, Huesca",Empresa familiar de Fraga que cultiva granadas en fincas propias y las transforma en zumo 100 % natural en su obrador local.,Consultar web,+34633674376,arilofruits@gmail.com,https://www.arilofruits.com/,,https://www.instagram.com/arilofruits,https://www.google.com/maps/search/?api=1&query=Arilo%20Fruits%20sl%2C%20Poligono%20industrial%20Fondo%20Litera%2C%2022520%20Fraga%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJcWcY_8xFpxIRc2FoJC3RXEE,41.5334698,0.4168215,/productores/es/aragon/huesca/arilo-fruits.webp,verificado,sí,ecommerce,
cerveza-rondadora,Cerveza Rondadora,La Cabezonada,Cerveza,"cervezas artesanas Rondadora, Tronzadora y Onso","C. Única, s/n, 22452 La Cabezonada, Huesca",Microcervecería del Sobrarbe que elabora en La Cabezonada cervezas artesanas y sidra en una instalación con capacidad productiva propia.,Consultar web,+34633504018,info@cervezarondadora.com,https://www.cervezarondadora.com,,,https://www.google.com/maps/search/?api=1&query=Cerveza%20Rondadora%2C%20C.%20%C3%9Anica%20San%20Juan%2C%2022452%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJIeBVnYHdpxIRxHm44qRLqEg,42.43516959999999,0.3037642,/productores/es/aragon/huesca/cerveza-rondadora.webp,verificado,sí,ecommerce,
cervezas-borda,Cervezas Borda,Aineto,Cerveza,cervezas artesanas ecológicas,"C. Única, s/n, 22623 Aineto, Huesca",Cooperativa de Aineto que elabora cervezas artesanas ecológicas con agua del Pirineo en una antigua borda rehabilitada como fábrica.,Consultar web,+34619019090,admin@cervezasborda.es,https://www.cervezasborda.es/,,,https://www.google.com/maps/search/?api=1&query=Cervezas%20Borda%20F%C3%A1brica%2C%20C%2F%C3%9Anica%2C%201%2C%2022623%20Aineto%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJc1bb9IIQWA0Rp1Ee_m5Yacc,42.3923326,-0.1942251,,verificado,sí,ecommerce,
tensina,Cerveza Tensina,Tramacastilla de Tena,Cerveza,cervezas artesanas de agua de alta montaña,"C. Pigüelo, 16, 22663 Tramacastilla de Tena, Huesca",Microcervecería de Tramacastilla de Tena que elabora distintas variedades artesanas con agua de alta montaña.,Consultar web,+34671428610,tensina@tensina.es,https://www.tensina.es,,https://www.instagram.com/cervezatensina,https://www.google.com/maps/search/?api=1&query=Cerveza%20Tensina%2C%20C.%20Pig%C3%BCelo%2C%2016%2C%2022663%20Tramacastilla%20de%20Tena%2C%20Huesca&query_place_id=ChIJPREbP6KSVw0Rj9gfnRnKtd4,42.7131558,-0.3170142,/productores/es/aragon/huesca/tensina.webp,verificado,sí,ecommerce,
blacko-truffles,Blacko Truffles,Nachá,Setas,trufa negra y experiencias de truficultura,"C. Balsa, 22569 Nachá, Huesca","Proyecto trufero de Nachá con plantación, venta estacional de trufa negra y experiencias guiadas de truficultura.",Temporada de noviembre a marzo; contactar,+34685418679,info@blackotruffles.com,,,https://www.instagram.com/blackotruffles,https://www.google.com/maps/search/?api=1&query=TRUFFLE%20EXPERIENCE%20-%20BLACKO%20TRUFFLES%20-%2C%20C.%20Balsa%2C%2022569%20Nach%C3%A1%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJDYDhnBOppxIRSzr0_zdGv5w,41.956613,0.4887291,,parcial,no comprobado,,
bolets-la-mandraula,Bolets La Mandraula,Estopiñán del Castillo,Setas,setas de cultivo y trufa negra,"22589 Estopiñán del Castillo, Huesca",Granja de Estopiñán del Castillo que controla el ciclo completo de cultivo de setas de proximidad y produce distintas variedades y trufa.,Consultar web,+34661875843,lamandraula@gmail.com,http://boletslamandraula.com,,https://www.instagram.com/boletslamandraula,https://www.google.com/maps/search/?api=1&query=Bolets%20la%20Mandraula%2C%2022589%20Estopi%C3%B1%C3%A1n%20del%20Castillo%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJT-tfYDmrpxIRT-qvbhmlTVQ,41.9951369,0.5444274,/productores/es/aragon/huesca/bolets-la-mandraula.webp,verificado,no,,
pacharan-layan,Pacharán Layán,Loarre,Destilados y licores,pacharán artesano y pacharán con trufa negra,"C. Coarasa, 9, 22809 Loarre, Huesca","Elaborador artesano de Loarre que macera endrinas de sus propios endrinos en barricas de roble para producir pacharán, incluido uno con trufa negra.",Contactar por teléfono,+34689699121,pacharanlayan@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=PACHAR%C3%81N%20LAY%C3%81N%20S.C.%2C%20C.%20Antonio%20Coarasa%2C%20n%C2%BA%209%2C%2022809%20Loarre%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJkSa58Z3MWQ0RjUmgrI5ah_o,42.3139252,-0.6259468,,parcial,no comprobado,,
aguardientes-y-licores-colungo,Aguardientes y Licores Colungo,Colungo,Destilados y licores,"Anís de Colungo, orujos y licores artesanos","C. Val, s/n, 22148 Colungo, Huesca",Destilería artesana de Colungo que obtiene aguardiente y orujo de vino del Somontano en alambique tradicional y elabora anís y licores.,Consultar web,+34619041741,colungo@aguardientescolungo.com,http://aguardientescolungo.com,,,,42.2285,0.0694,,verificado,no,,
queso-de-la-litera,Queso de La Litera,Altorricón,Lácteos y quesos,queso semicurado artesano de oveja,"Calle Afueras, s/n, 22540 Altorricón, Huesca","Quesería familiar de Altorricón retomada en 2024 por Isabel Segarra, que elabora a mano un semicurado con leche cruda de oveja de proximidad.",Consultar web,+34628577972,info@quesodelalitera.es,https://quesodelalitera.es/,,,,41.801621403221,0.41309734601445,,verificado,no,,
la-canabla,La Cañabla,Broto,Lácteos y quesos,quesos artesanos de leche cruda de cabra,"C. Porches, 22370 Broto, Huesca",Proyecto familiar de Broto con rebaño propio en manejo extensivo que elabora quesos artesanos de leche cruda de cabra.,Tienda: 11:00-14:00 y 17:00-20:00,+34629578744,lacanabla@gmail.com,https://lacanabla.es/,,https://www.instagram.com/lacanabla/,https://www.google.com/maps/search/?api=1&query=La%20Ca%C3%B1abla%2C%20C.%20Porches%2C%2022370%20Broto%2C%20Huesca&query_place_id=ChIJMe1snLz5Vw0RrfEwCNVLb6k,42.60462969530768,-0.12478738077438477,,verificado,no,,
quesos-bal-de-broto,Quesos Bal de Broto,Broto,Lácteos y quesos,quesos de leche cruda de vaca,"Ctra. N-260, km 472, Casa de Planduviar, 22370 Broto, Huesca",Quesería artesana de Casa de Planduviar que elabora y afina quesos de leche cruda de vaca con cortezas naturales.,Consultar web,,info@quesosbaldebroto.com,https://quesosbaldebroto.com/,https://www.facebook.com/QueseriaBaldeBroto/,,https://www.google.com/maps/search/?api=1&query=Quesos%20Bal%20de%20Broto%2C%20Ctra.%20N-260%2C%20km%20472%2C%20Casa%20de%20Planduviar%2C%2022370%20Broto%2C%20Huesca&query_place_id=ChIJ3Z6Acln3Vw0RhXle0Cm4Zdw,42.558167,-0.118494,,verificado,sí,ecommerce,
quesos-el-benasques,Quesos El Benasqués,Sahún,Lácteos y quesos,quesos curados artesanos,"C/ Benasque, baja, 5, 22468 Sahún, Huesca",Quesería tradicional de Sahún que elabora quesos curados y los madura de forma natural en una bodega subterránea.,Contactar por teléfono,+34974551340,quesodebenasque@yahoo.es,,,,https://www.google.com/maps/search/?api=1&query=Quesos%20El%20Benasqu%C3%A9s%2C%20C%2F%20Benasque%2C%20baja%2C%205%2C%2022468%20Sah%C3%BAn%2C%20Huesca&query_place_id=ChIJLSyb8dV5qBIRegDbX67UxAM,42.57667,0.46583,/productores/es/aragon/huesca/quesos-el-benasques.webp,parcial,no comprobado,,
quesos-de-senz,Quesos de Senz,Senz,Lácteos y quesos,quesos artesanos de vaca y oveja,"C/ Única, s/n, 22466 Senz, Huesca","Quesería familiar de Senz que desde 1996 elabora quesos de vaca y oveja de pastoreo, sin aditivos ni artificios.",Consultar web,+34695702381,quesosdesenz@gmail.com,https://quesosdesenz.es,,,https://www.google.com/maps/search/?api=1&query=Quesos%20de%20Senz%2C%20C%2F%20%C3%9Anica%2C%20s%2Fn%2C%2022466%20Senz%2C%20Huesca&query_place_id=ChIJITE6a33cpxIRGHwrw4KcRO4,42.4336876,0.3665066,,verificado,sí,telefono,
mas-del-tano,Mas del Tano,Fraga,Lácteos y quesos,"Tanet, Lo Puntal y quesos de cabra","Ptda. de Litera, s/n, 22520 Fraga, Huesca",Quesería familiar de Fraga con rebaño propio de cabras y catálogo histórico de quesos de leche cruda con corteza natural.,Contactar por teléfono,+34620108764,info@masdeltano.com,,,,https://www.google.com/maps/search/?api=1&query=Mas%20del%20Tano%2C%20Ptda.%20de%20Litera%2C%20s%2Fn%2C%2022520%20Fraga%2C%20Huesca&query_place_id=ChIJUbaoFpk5pxIR2sfp2Nj_Bzo,41.480901784796,0.18675980046075,,parcial,no comprobado,,
quesos-carlina,Quesos Carlina,Biescas,Lácteos y quesos,quesos artesanos de cabra y vaca,"Pol. Las Pasaderas Sur, Nave 7, 22630 Biescas, Huesca","Quesería artesana vinculada al vivero agroalimentario de Biescas, con producción de quesos del Pirineo de cabra y vaca.",Consultar web,+34626887684,quesoscarlina@gmail.com,,,,,42.62833,-0.32111,,parcial,no comprobado,,
granja-torre-la-julia,Granja Torre La Julia,Altorricón,Lácteos y quesos,queso de vaca,"Altorricón, 22540 Altorricón, Huesca",Ganadería de Altorricón incluida en el directorio agroalimentario aragonés como elaboradora de queso de vaca con leche de explotación propia.,Contactar por teléfono,+34974425225,,,,,https://www.google.com/maps/search/?api=1&query=Granja%20Torre%20La%20Julia%2C%20Altorric%C3%B3n%2C%2022540%20Altorric%C3%B3n%2C%20Huesca&query_place_id=ChIJIe2DAAEPpxIRjF2UsWUzNtU,41.80417,0.41472,,parcial,no,,
lactea-altoaragon,Sociedad Cooperativa Láctea Altoaragón,Binéfar,Lácteos y quesos,leche de cooperativistas y productos Copirineo,"Pol. Ind. El Sosal, C. Magnesio 10, 22500 Binéfar, Huesca",Cooperativa de Binéfar que recoge y comercializa leche de ganaderos asociados y mantiene marcas lácteas como Copirineo.,Contactar por teléfono,+34974432024,,,,,https://www.google.com/maps/search/?api=1&query=Sociedad%20Cooperativa%20L%C3%A1ctea%20Altoarag%C3%B3n%2C%20Pol.%20Ind.%20El%20Sosal%2C%20C.%20Magnesio%2010%2C%2022500%20Bin%C3%A9far%2C%20Huesca&query_place_id=ChIJZ1HlOnMNpxIRNWGTR8Bwxtc,41.85,0.28333,,parcial,no,,
casa-bergua-queseria,Casa Bergua Quesería,Torla-Ordesa,Lácteos y quesos,proyecto de quesos de cabra y vaca,"C. Única, s/n, 22378 Viu de Linás, Torla-Ordesa, Huesca","Sociedad de Viu de Linás con licencia ambiental para una quesería artesanal de cabra y vaca, sin prueba pública aún del inicio efectivo de elaboración.",Sin actividad pública confirmada,,,,,,,42.62778,-0.11222,,parcial,no,,
bodegas-alodia,Bodegas Alodia,Adahuesca,Vino,vinos D.O. Somontano,"Ctra. A-1229, km 11,3, 22147 Adahuesca, Huesca",Bodega dedicada a la recuperación de variedades autóctonas del Somontano y elaboración artesana.,Consultar web,+34974318265,contacto@alodia.es,https://www.alodia.es,,https://www.instagram.com/bodegasalodia,https://www.google.com/maps/search/?api=1&query=Bodegas%20Alodia%2C%20Ctra.%20A-1229%2C%20km%2011%2C3%2C%2022147%20Adahuesca%2C%20Huesca&query_place_id=ChIJMz6qiRp2WA0R2YQUQ6RdXvw,42.1469,-0.0062,,verificado,sí,ecommerce,
bodega-familia-estrada-palacio,Bodega Familia Estrada Palacio,Bespén,Vino,vinos artesanos de autor,"Calle Baja, 4, 22123 Bespén, Huesca",Bodega familiar con viñedos propios dedicada a la elaboración artesanal de vinos tintos y blancos de autor.,Consultar web,+34620929693,sentif@estradapalacio.com,https://www.estradapalacio.com,,,https://www.google.com/maps/search/?api=1&query=Bodega%20Familia%20Estrada%20Palacio%2C%20Calle%20Baja%2C%204%2C%2022123%20Besp%C3%A9n%2C%20Huesca&query_place_id=ChIJXyotDTZlWA0RyAWJdYzTA4k,42.0571,-0.1547,,verificado,no,,
casa-vinicola-molinias,Casa Vinícola Moliniás,Fosado,Vino,vinos de altura del Pirineo,"Calle Moliniás s/n, 22452 Fosado, Huesca",Proyecto vitivinícola recuperado en el Pirineo aragonés que produce vinos ecológicos y singulares de alta montaña.,Consultar web,+34699498689,info@casavinicolamolinias.com,https://casavinicolamolinias.com,,https://www.instagram.com/casavinicolamolinias,,42.4282,0.2516,,verificado,sí,ecommerce,
pasteleria-tolosana,Pastelería Tolosana,Almudévar,Pan y cereal,Trenza de Almudévar,"Polígono Industrial Canal de Monegros, parcela C-1, 22270 Almudévar, Huesca","Obrador centenario y creadores de la famosa Trenza de Almudévar, elaborado siguiendo procesos tradicionales de pastelería.",Consultar web,+34974250705,info@pasteleriatolosana.com,https://www.pasteleriatolosana.com,,https://www.instagram.com/trenzadealmudevar,https://www.google.com/maps/search/?api=1&query=Pasteler%C3%ADa%20Tolosana%2C%20Pol%C3%ADgono%20Industrial%20Canal%20de%20Monegros%2C%20parcela%20C-1%2C%2022270%20Almud%C3%A9var%2C%20Huesca&query_place_id=ChIJywo-5-ZSWA0RbPe35nyWDVQ,42.0373,-0.5837,,verificado,sí,ecommerce,
pasteleria-ascaso,Pastelería Ascaso,Huesca,Pan y cereal,Pastel Ruso,"Coso Alto, 9, 22002 Huesca","Pastelería artesana con más de 130 años de historia, creadora del emblemático Pastel Ruso de Huesca.",Consultar web,+34974225050,huesca@pasteleriaascaso.com,https://www.pasteleriaascaso.com,,https://www.instagram.com/pasteleriaascaso,https://www.google.com/maps/search/?api=1&query=Pasteler%C3%ADa%20Ascaso%2C%20Coso%20Alto%2C%209%2C%2022002%20Huesca&query_place_id=ChIJD58s8jVEWA0ROJgiDmvisJ4,42.1371,-0.4087,,verificado,sí,ecommerce,
chocolates-bresco,Chocolates Brescó,Benabarre,Chocolate,chocolates y bombones artesanos,"Ctra. Nacional 230, km 68, 22580 Benabarre, Huesca","Obrador artesanal de chocolates de gran tradición familiar, especializado en bombones, tabletas y especialidades locales.",Consultar web,+34974543008,tienda@chocolatesbresco.es,https://chocolatesbresco.es,,https://www.instagram.com/chocolatesbresco,https://www.google.com/maps/search/?api=1&query=Chocolates%20Bresc%C3%B3%2C%20Ctra.%20Nacional%20230%2C%20km%2068%2C%2022580%20Benabarre%2C%20Huesca&query_place_id=ChIJkdO9A7CxpxIRufbkE5Ru72E,42.1065,0.4970,,verificado,sí,ecommerce,
bodega-enate,Bodega Enate,Salas Bajas,Vino,vinos D.O. Somontano,"Av. de las Artes, 1, 22314 Salas Bajas, Huesca","Una de las bodegas más emblemáticas del Somontano, caracterizada por maridar la elaboración del vino con el arte contemporáneo.",Consultar web,+34974302580,enoturismo.enate@grupoenate.es,https://www.enate.es,,https://www.instagram.com/bodegaenate,,42.1460,0.0380,,verificado,sí,ecommerce,
