slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,fecha_revision,imagen
cayo-rodriguez-s-l-ledrada,Cayo Rodríguez S.L.,Ledrada,Carnes y embutidos,Carnes y embutidos,"C. Guardia Civil, 37, 37730 Ledrada, Salamanca","Productor local de carnes y embutidos en Ledrada, incorporado al catálogo provincial de Salamanca durante la expansión sectorial.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=Cayo%20Rodr%C3%ADguez%20S.L.&query_place_id=ChIJpb3-FlyrPw0RVEk91wOnBbg,40.4687336,-5.7150859999999994,2026-05-18,
chacinas-de-salamanca-ledrada,Chacinas de Salamanca,Ledrada,Carnes y embutidos,Carnes y embutidos,"C. Guardia Civil, 14, 37730 Ledrada, Salamanca","Productor local de carnes y embutidos en Ledrada, incorporado al catálogo provincial de Salamanca durante la expansión sectorial.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=Chacinas%20de%20Salamanca&query_place_id=ChIJo-7URMaqPw0RhyPLqtG0VIY,40.46871470000001,-5.7187081,2026-05-18,
carnicas-gregorio-rodriguez-s-l-ledrada,Cárnicas Gregorio Rodríguez S.L.,Ledrada,Carnes y embutidos,Carnes y embutidos,"C. Arriba, 29, 37730 Ledrada, Salamanca","Productor local de carnes y embutidos en Ledrada, incorporado al catálogo provincial de Salamanca durante la expansión sectorial.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=C%C3%A1rnicas%20Gregorio%20Rodr%C3%ADguez%20S.L.&query_place_id=ChIJu5o8Ps-qPw0RlWrOjW6WNK8,40.4667563,-5.720996899999999,2026-05-18,
embutidos-fili-ledrada,Embutidos Fili,Ledrada,Carnes y embutidos,Carnes y embutidos,"C. Guardia Civil, 66, BAJO, 37730 Ledrada, Salamanca","Productor local de carnes y embutidos en Ledrada, incorporado al catálogo provincial de Salamanca durante la expansión sectorial.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=Embutidos%20Fili&query_place_id=ChIJK1DKNMGqPw0RJplZWC0K010,40.4697871,-5.7142941,2026-05-18,
florencio-gomez-s-a-ledrada,Florencio Gómez S.A.,Ledrada,Carnes y embutidos,Carnes y embutidos,"C. Arriba, nº2, 37730 Ledrada, Salamanca","Productor local de carnes y embutidos en Ledrada, incorporado al catálogo provincial de Salamanca durante la expansión sectorial.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=Florencio%20G%C3%B3mez%20S.A.&query_place_id=ChIJj_PmAM-qPw0Raaka7ELNwJM,40.4662995,-5.720977899999999,2026-05-18,
iberoart-jamones-ledrada,IberoArt JAMONES,Ledrada,Carnes y embutidos,Carnes y embutidos,"C. Reina Sofía, 2, 37730 Ledrada, Salamanca","Productor local de carnes y embutidos en Ledrada, incorporado al catálogo provincial de Salamanca durante la expansión sectorial.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=IberoArt%20JAMONES&query_place_id=ChIJATuTKcmqPw0R-eWAFHZtDJo,40.468289999999996,-5.722169999999999,2026-05-18,
jamones-atilano-gonzalez-gomez-ledrada,Jamones Atilano González Gómez,Ledrada,Carnes y embutidos,Carnes y embutidos,"C. Cancho de la Gallina, 4, BAJO, 37730 Ledrada, Salamanca","Productor local de carnes y embutidos en Ledrada, incorporado al catálogo provincial de Salamanca durante la expansión sectorial.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=Jamones%20Atilano%20Gonz%C3%A1lez%20G%C3%B3mez&query_place_id=ChIJMQYxW8-qPw0R8RRbNLkfrZU,40.467849199999996,-5.719316,2026-05-18,
jamones-y-embutidos-hpm-sl-ledrada,Jamones Y Embutidos Hpm SL,Ledrada,Carnes y embutidos,Carnes y embutidos,"Carretera de Béjar, km 1, 37730 Ledrada, Salamanca","Productor local de carnes y embutidos en Ledrada, incorporado al catálogo provincial de Salamanca durante la expansión sectorial.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=Jamones%20Y%20Embutidos%20Hpm%20SL&query_place_id=ChIJlVs90OlUPg0RiWX_nha9Sks,40.460822,-5.726268,2026-05-18,
jamones-y-embutidos-ibericos-cibego-ledrada,Jamones y Embutidos Ibéricos CIBEGO,Ledrada,Carnes y embutidos,Carnes y embutidos,"Pl. España, 37730 Ledrada, Salamanca","Productor local de carnes y embutidos en Ledrada, incorporado al catálogo provincial de Salamanca durante la expansión sectorial.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=Jamones%20y%20Embutidos%20Ib%C3%A9ricos%20CIBEGO&query_place_id=ChIJf1MPKpqrPw0R31XRP9MbxaA,40.468912499999995,-5.722664,2026-05-18,
jamones-y-embutidos-la-bejarana-ledrada,Jamones y Embutidos La Bejarana,Ledrada,Carnes y embutidos,Carnes y embutidos,"C. Pilarillo, 3, 37730 Ledrada, Salamanca","Productor local de carnes y embutidos en Ledrada, incorporado al catálogo provincial de Salamanca durante la expansión sectorial.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=Jamones%20y%20Embutidos%20La%20Bejarana&query_place_id=ChIJv8X4Ws-qPw0RlHwEFbRRKGc,40.4676948,-5.7195446,2026-05-18,
los-gonzalez-ibericos-ledrada,Los Gonzalez Ibericos,Ledrada,Carnes y embutidos,Carnes y embutidos,"C. Fuente de la Gloria, 9, 37730 Ledrada, Salamanca","Productor local de carnes y embutidos en Ledrada, incorporado al catálogo provincial de Salamanca durante la expansión sectorial.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=Los%20Gonzalez%20Ibericos&query_place_id=ChIJZVHaQwyrPw0R_S3nSeDwSBc,40.469475800000005,-5.7148893,2026-05-18,
productos-carnicos-domingo-s-l-u-ledrada,PRODUCTOS CARNICOS DOMINGO S.L.U.,Ledrada,Carnes y embutidos,Carnes y embutidos,"Av. España, 29, 37730 Ledrada, Salamanca","Productor local de carnes y embutidos en Ledrada, incorporado al catálogo provincial de Salamanca durante la expansión sectorial.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=PRODUCTOS%20CARNICOS%20DOMINGO%20S.L.U.&query_place_id=ChIJ-_s5zciqPw0RxgcTkJj2oOI,40.468003,-5.721324999999999,2026-05-18,
jamones-y-embutidos-herrero-lumbrales,Jamones y Embutidos Herrero,Lumbrales,Carnes y embutidos,Carnes y embutidos,"Ctra. Estación, 40, 37240 Lumbrales, Salamanca","Productor local de carnes y embutidos en Lumbrales, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,923 51 27 14,,https://embutidosherrero.com/,,,https://www.google.com/maps/search/?api=1&query=Jamones%20y%20Embutidos%20Herrero&query_place_id=ChIJIUI_oW8NPA0RUW6amDxgkW8,40.9359805,-6.719754699999999,2026-05-18,
jamon-prim-salamanca-s-l-macotera,Jamón Prim Salamanca S.L.,Macotera,Carnes y embutidos,Ibéricos,"☎️ 609534550, 📧 contacto@dehesadeprim.com, ☎️ 923555906, Ctra. Guijuelo, 37310 Macotera, Salamanca","Productor local de despensa artesanal en Macotera, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,923 55 59 06,,http://www.jamonprim.com/,,,https://www.google.com/maps/search/?api=1&query=Jam%C3%B3n%20Prim%20Salamanca%20S.L.&query_place_id=ChIJk3KO1eBpPw0RMHcIvY2M_NE,40.832961,-5.29193,2026-05-18,
ibericos-izquierdo-martinamor,Ibéricos Izquierdo,Martinamor,Carnes y embutidos,Carnes y embutidos,"Cuatro Calzadas, N-630, Km. 360, 37891 Martinamor, Salamanca","Productor local de carnes y embutidos en Martinamor, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,923 30 85 05,,https://www.ibericosizquierdo.es/,,,https://www.google.com/maps/search/?api=1&query=Ib%C3%A9ricos%20Izquierdo&query_place_id=ChIJz_MGJb0YPw0RHAQ1xYTk8Dg,40.8120307,-5.6262459,2026-05-18,
ibisma-s-l-fabrica-de-jamones-y-embutidos-ibericos-en-salamanca-poligono-industrial-los-villares,"IBISMA, S.L. FABRICA DE JAMONES Y EMBUTIDOS IBERICOS EN SALAMANCA",Polígono Industrial Los Villares,Carnes y embutidos,Carnes y embutidos,"Av. Fuentesaúco, 72, 37184 Polígono Industrial Los Villares, Salamanca","Productor local de carnes y embutidos en Polígono Industrial Los Villares, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,923 22 99 83,,http://www.ibisma.com/,,,https://www.google.com/maps/search/?api=1&query=IBISMA%2C%20S.L.%20FABRICA%20DE%20JAMONES%20Y%20EMBUTIDOS%20IBERICOS%20EN%20SALAMANCA&query_place_id=ChIJucQazbIoPw0RsIk5kB8TRX0,40.9943186,-5.6472387,2026-05-18,
jamones-y-embutidos-salgado-sl-robliza-de-cojos,JAMONES Y EMBUTIDOS SALGADO SL,Robliza de Cojos,Carnes y embutidos,Carnes y embutidos,"C. la Calzada, 46, 37130 Robliza de Cojos, Salamanca","Productor local de carnes y embutidos en Robliza de Cojos, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,923 38 23 87,,http://www.embutidossalgado.es/,,,https://www.google.com/maps/search/?api=1&query=JAMONES%20Y%20EMBUTIDOS%20SALGADO%20SL&query_place_id=ChIJ566ZG-fDPg0RGMNoeVrLrcc,40.867105800000004,-5.978755,2026-05-18,
carnicas-mulas-salamanca,Cárnicas Mulas,Salamanca,Carnes y embutidos,Carnes y embutidos,"P.º del Dr. Torres Villarroel, 2, 37005 Salamanca","Productor local de carnes y embutidos en Salamanca, incorporado al catálogo provincial de Salamanca tras segunda pasada.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=C%C3%A1rnicas%20Mulas&query_place_id=ChIJY2M4ZBcmPw0R0TgUHKcHE8U,40.970670500000004,-5.6633132,2026-05-18,
embutidos-y-jamones-el-pernil-s-l-salamanca,Embutidos y Jamones El Pernil s.l.,Salamanca,Carnes y embutidos,Carnes y embutidos,"Pol. Ind., C. Valladolid, 5, 37439 Salamanca","Productor local de carnes y embutidos en Salamanca, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,923 36 14 65,,http://www.elpernil.es/,,,https://www.google.com/maps/search/?api=1&query=Embutidos%20y%20Jamones%20El%20Pernil%20s.l.&query_place_id=ChIJX0PWYG8vPw0RsCrHoDeJVT0,41.00846860000001,-5.613319,2026-05-18,
hergaher-morcillas-y-farinatos-salamanca,Hergaher Morcillas y Farinatos,Salamanca,Carnes y embutidos,Carnes y embutidos,"C. Vertical VI, 6, 37188 Salamanca","Productor local de carnes y embutidos en Salamanca, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,923 20 83 55,,http://www.hergaher.com/,,,https://www.google.com/maps/search/?api=1&query=Hergaher%20Morcillas%20y%20Farinatos&query_place_id=ChIJfYshv4gmPw0RY9rC46GIgK8,40.9372165,-5.6573557,2026-05-18,
jamones-faustino-prieto-salamanca,Jamones Faustino Prieto,Salamanca,Carnes y embutidos,Carnes y embutidos,"Pl. del Poeta Iglesias, 11, 37001 Salamanca","Productor local de carnes y embutidos en Salamanca, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,681 96 39 71,,https://jamonesfaustinoprieto.com/salamanca-tienda-jamon-iberico-comprar/,,,https://www.google.com/maps/search/?api=1&query=Jamones%20Faustino%20Prieto&query_place_id=ChIJHwVHq0knPw0RHA1JFaAdrfI,40.9641142,-5.6639206,2026-05-18,
revisan-ibericos-salamanca-salamanca,REVISAN Ibéricos Salamanca,Salamanca,Carnes y embutidos,Carnes y embutidos,"C. María Auxiliadora, 69, 37005 Salamanca","Productor local de carnes y embutidos en Salamanca, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,923 28 31 43,,http://www.revisan.com/,,,https://www.google.com/maps/search/?api=1&query=REVISAN%20Ib%C3%A9ricos%20Salamanca&query_place_id=ChIJS0d9vRomPw0RBhKr0O_VNLI,40.9729935,-5.657254699999999,2026-05-18,
ibericos-labrador-san-esteban-de-la-sierra,IBERICOS LABRADOR,San Esteban de la Sierra,Carnes y embutidos,Carnes y embutidos,"C. Carretera, 27, 37671 San Esteban de la Sierra, Salamanca","Productor local de carnes y embutidos en San Esteban de la Sierra, incorporado al catálogo provincial de Salamanca durante la expansión sectorial.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=IBERICOS%20LABRADOR&query_place_id=ChIJa9p6kqb3Pg0Rmb-UqJWrc_U,40.504007699999995,-5.9057891,2026-05-18,
ibericos-el-valle-santibanez-de-la-sierra,Ibéricos El Valle,Santibáñez de la Sierra,Carnes y embutidos,Carnes y embutidos,"C. la Iglesia, 18, 37670 Santibáñez de la Sierra, Salamanca","Productor local de carnes y embutidos en Santibáñez de la Sierra, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,675 66 36 48,,https://ibericoselvalle.com/,,,https://www.google.com/maps/search/?api=1&query=Ib%C3%A9ricos%20El%20Valle&query_place_id=ChIJm3JduFn3Pg0RALBxDiuZ9P4,40.4942406,-5.915952,2026-05-18,
pagos-de-izcala-topas,Pagos de Izcala,Topas,Carnes y embutidos,Carne de vacuno,"Polígono 1, Parcela 16, Izcala, 37799 Topas, Salamanca","Productor local de despensa artesanal en Topas, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,649 74 62 15,,https://www.pagosdeizcala.com/,,,https://www.google.com/maps/search/?api=1&query=Pagos%20de%20Izcala&query_place_id=ChIJL6NmLEzTOA0RqnuZk41uIDI,41.213322399999996,-5.7090977,2026-05-18,
ibericos-torreon-salamanca-s-l-villares-de-la-reina,Ibéricos Torreón Salamanca S.L.,Villares de la Reina,Carnes y embutidos,Carnes y embutidos,"P.º Delicias, 67, 37184 Villares de la Reina, Salamanca","Productor local de carnes y embutidos en Villares de la Reina, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,923 28 83 79,,http://www.ibericostorreon.com/,,,https://www.google.com/maps/search/?api=1&query=Ib%C3%A9ricos%20Torre%C3%B3n%20Salamanca%20S.L.&query_place_id=ChIJ68ntrcsoPw0RwI0oK5MkZic,41.0059167,-5.6484697,2026-05-18,
cerveza-bizarra-salamanca,Cerveza Bizarra,Salamanca,Cerveza artesana,Cerveza,"C. Melchor Cano, 14, 37007 Salamanca","Productor local de cerveza artesana en Salamanca, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,630 56 98 86,,https://labestiacraftbeer.com/,,,https://www.google.com/maps/search/?api=1&query=Cerveza%20Bizarra&query_place_id=ChIJaRosIHsnPw0Rv-yfxh-Dhxs,40.971021,-5.6671464,2026-05-18,
aja-morchon-salamanca-s-l-castellanos-de-moriscos,AJA Morchón Salamanca S.L.,Castellanos de Moriscos,Chocolate,Chocolate,"C. Soria, 18-20, 37439 Castellanos de Moriscos, Salamanca","Productor local de chocolate en Castellanos de Moriscos, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,923 30 59 14,,https://ajasalamanca.com/,,,https://www.google.com/maps/search/?api=1&query=AJA%20Morch%C3%B3n%20Salamanca%20S.L.&query_place_id=ChIJPSm7Z9EuPw0R9Agw3NhHDKE,41.0075897,-5.6114624,2026-05-18,
mermeladas-la-aldea-aldeacipreste,Mermeladas La Aldea,Aldeacipreste,Conservas y mermeladas,Mermeladas,"Caño Viejo, s/n, 37718 Aldeacipreste, Salamanca","Productor local de despensa artesanal en Aldeacipreste, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=Mermeladas%20La%20Aldea&query_place_id=ChIJl3uJxGVRPg0RVbwECL2klTw,40.3790421,-5.8990892,2026-05-18,
la-roblicita-aldehuela-de-yeltes,La Roblicita,Aldehuela de Yeltes,Despensa artesanal,Productos artesanales,"37639 Aldehuela de Yeltes, Salamanca","Productor local de despensa artesanal en Aldehuela de Yeltes, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,923 48 45 93,,http://laroblicita.com/,,,https://www.google.com/maps/search/?api=1&query=La%20Roblicita&query_place_id=ChIJyftcHUmaPg0RZAsFk5L-u2U,40.6842811,-6.2721497,2026-05-18,
el-manjuelo-salamanca,El Manjuelo,Salamanca,Despensa artesanal,Productos artesanales,"Pl. de la Fuente, 8, 37002 Salamanca","Productor local de despensa artesanal en Salamanca, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=El%20Manjuelo&query_place_id=ChIJGWzDkD0mPw0Rvt9NUQVfDoc,40.9675657,-5.6677443,2026-05-18,
patatas-fritas-fatima-salamanca,Patatas Fritas Fátima,Salamanca,Despensa artesanal,Patatas fritas,"C. María Auxiliadora, 29, 37004 Salamanca","Productor local de despensa artesanal en Salamanca, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=Patatas%20Fritas%20F%C3%A1tima&query_place_id=ChIJMQEE4KsnPw0RA6B1suUT5ng,40.970331,-5.6589002,2026-05-18,
valdelicias-preparados-gourmet-valdecarros,Valdelicias Preparados Gourmet,Valdecarros,Despensa artesanal,Preparados gourmet,"SN, C. Herrería, 37881 Valdecarros, Salamanca","Productor local de despensa artesanal en Valdecarros, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,923 38 32 97,,http://www.valdelicias.com/,,,https://www.google.com/maps/search/?api=1&query=Valdelicias%20Preparados%20Gourmet&query_place_id=ChIJ88NGGZMUPw0RV_K3jtFBVns,40.769347499999995,-5.4232908,2026-05-18,
licores-el-majuelar-villares-de-la-reina,Licores El Majuelar,Villares de la Reina,Destilados y licores,Licores,"Polígono Industrial Los Villares, C. Guatemala, 54, 37184 Villares de la Reina, Salamanca","Productor local de despensa artesanal en Villares de la Reina, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,923 20 41 03,,https://www.elmajuelar.com/,,,https://www.google.com/maps/search/?api=1&query=Licores%20El%20Majuelar&query_place_id=ChIJq6qq6lEvPw0RZGatGuljkUQ,40.9953234,-5.6464298,2026-05-18,
reina-kilama-san-miguel-de-valero,Reina Kilama,San Miguel de Valero,Fruta y verdura,Fruta y verdura,"Cruce Crta de Valero, s/n, 37763 San Miguel de Valero, Salamanca","Productor local de despensa artesanal en San Miguel de Valero, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,923 41 56 62,,http://www.reinakilama.com/,,,https://www.google.com/maps/search/?api=1&query=Reina%20Kilama&query_place_id=ChIJLzzpTxX3Pg0RCZTzDdafYLY,40.536363699999995,-5.925115,2026-05-18,
fresgallimazo-villar-de-gallimazo,Fresgallimazo,Villar de Gallimazo,Fruta y verdura,Fruta y verdura,"P.º Estacion, 8, 37320 Villar de Gallimazo, Salamanca","Productor local de fruta y verdura en Villar de Gallimazo, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,621 46 01 47,,,,,https://www.google.com/maps/search/?api=1&query=Fresgallimazo&query_place_id=ChIJGcNS4DNEPw0RSacJkqDp7bM,40.9535693,-5.2957415999999995,2026-05-18,
garrapinadas-m-sanchez-bejar,Garrapiñadas M.Sánchez,Béjar,Frutos secos,Garrapiñadas,"Tr.ª Rollo, 3, 37700 Béjar, Salamanca","Productor local de despensa artesanal en Béjar, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,680 63 21 01,,,,,https://www.google.com/maps/search/?api=1&query=Garrapi%C3%B1adas%20M.S%C3%A1nchez&query_place_id=ChIJq5tFTAxTPg0RNFUdIyfUglw,40.386268,-5.764435,2026-05-18,
helados-la-polar-castellanos-de-moriscos,Helados La Polar,Castellanos de Moriscos,Helados,Helados,"Pol. Ind., parc, n° 103, 37439 Castellanos de Moriscos, Salamanca","Productor local de helados en Castellanos de Moriscos, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,923 36 15 49,,http://www.heladoslapolar.com/,,,https://www.google.com/maps/search/?api=1&query=Helados%20La%20Polar&query_place_id=ChIJYWyRBFQuPw0R4Gz_C3PhP3M,41.0083945,-5.611108799999999,2026-05-18,
helados-y-congelados-mata-y-martin-s-l-castellanos-de-moriscos,Helados y Congelados Mata y Martín S.L.,Castellanos de Moriscos,Helados,Helados,"C. Palencia, 2, 37439 Castellanos de Moriscos, Salamanca","Productor local de helados en Castellanos de Moriscos, incorporado al catálogo provincial de Salamanca tras segunda pasada.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=Helados%20y%20Congelados%20Mata%20y%20Mart%C3%ADn%20S.L.&query_place_id=ChIJDUa_kw4vPw0R49dxJSTUiLg,41.007475799999995,-5.6127813,2026-05-18,
huevos-la-campesina-salamanca,Huevos La Campesina,Salamanca,Huevos,Huevos,"C. Juan de Villoría, 4, 37004 Salamanca","Productor local de huevos en Salamanca, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,658 26 69 20,,,,,https://www.google.com/maps/search/?api=1&query=Huevos%20La%20Campesina&query_place_id=ChIJV46nwQQmPw0R4ERW4XkTSwk,40.9750486,-5.6551596,2026-05-18,
aranpino-de-salamanca-s-coop-cantalpino,"Aranpino de Salamanca, S. Coop",Cantalpino,Legumbres,Legumbres,"Carretera SA-804 km.26, 37405 Cantalpino, Salamanca","Productor local de despensa artesanal en Cantalpino, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,923 53 26 04,,http://www.aranpino.com/,,,https://www.google.com/maps/search/?api=1&query=Aranpino%20de%20Salamanca%2C%20S.%20Coop&query_place_id=ChIJKcBQOtlJPw0RbspAQAujMK4,41.0475845,-5.352409799999999,2026-05-18,
bernabe-campal-sl-encinas-de-abajo,"Bernabé Campal, SL",Encinas de Abajo,Legumbres,Legumbres,"Ctra. de Huerta a, Km, 1, 37336 Encinas de Abajo, Salamanca","Productor local de legumbres en Encinas de Abajo, incorporado al catálogo provincial de Salamanca tras segunda pasada.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=Bernab%C3%A9%20Campal%2C%20SL&query_place_id=ChIJCTg09I85Pw0RmzV6Lj3TuKs,40.9596795,-5.465876499999999,2026-05-18,
legumbres-espino-espino-de-la-orbada,Legumbres Espino,Espino de la Orbada,Legumbres,Legumbres,"Calle Calzada, 10, 37419 Espino de la Orbada, Salamanca","Productor local de legumbres en Espino de la Orbada, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,,,http://www.legumbresespino.com/,,,https://www.google.com/maps/search/?api=1&query=Legumbres%20Espino&query_place_id=ChIJ5zPr4fY1Pw0Rgskz-sdAD6g,41.10668,-5.42244,2026-05-18,
legumbres-fernandez-herrero-gomecello,Legumbres Fernández Herrero,Gomecello,Legumbres,Legumbres,"C. Primera de la Estación, 13, 37420 Gomecello, Salamanca","Productor local de legumbres en Gomecello, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,923 35 00 58,,http://www.legumbresfernandezherrero.es/,,,https://www.google.com/maps/search/?api=1&query=Legumbres%20Fern%C3%A1ndez%20Herrero&query_place_id=ChIJ0xtvp7gxPw0RzXBz8dw_oFM,41.0415916,-5.5401582,2026-05-18,
legumbres-iglesias-gomecello,Legumbres Iglesias,Gomecello,Legumbres,Legumbres,"Avenida de Felipe VI, 13-15, 37420 Gomecello, Salamanca","Productor local de legumbres en Gomecello, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,923 35 00 07,,http://www.legumbresiglesias.com/,,,https://www.google.com/maps/search/?api=1&query=Legumbres%20Iglesias&query_place_id=ChIJ97uF1b4xPw0Rb2HTNo3v3wc,41.0427867,-5.5381621,2026-05-18,
alvarez-legumbres-s-l-gomecello,ÁLVAREZ Legumbres S.L.,Gomecello,Legumbres,Legumbres,"AVDA. FELIPE VI, 27, 37420 Gomecello, Salamanca","Productor local de legumbres en Gomecello, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,923 35 00 28,,https://alvarezlegumbres.com/,,,https://www.google.com/maps/search/?api=1&query=%C3%81LVAREZ%20Legumbres%20S.L.&query_place_id=ChIJWVrVLb8xPw0RE44ilK9bY94,41.0424918,-5.5395952,2026-05-18,
legumbres-la-salmantina-la-velles,LEGUMBRES LA SALMANTINA,La Vellés,Legumbres,Legumbres,"☎️ +34 923 354 000, ☎️ +34 923 354 002, ☎️ +34 923 354 143, 📧 info@lasalmantina.com, Hijo de Macario Marcos, C. Carreancha, 37, 37427 La Vellés, Salamanca","Productor local de legumbres en La Vellés, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,923 35 41 43,,http://www.lasalmantina.com/,,,https://www.google.com/maps/search/?api=1&query=LEGUMBRES%20LA%20SALMANTINA&query_place_id=ChIJH4iphfotPw0RIuuSTanfb8A,41.0756288,-5.569878699999999,2026-05-18,
legumbres-montes-la-velles,LEGUMBRES MONTES,La Vellés,Legumbres,Legumbres,"Ctra. Pedrosillo, 22, 37427 La Vellés, Salamanca","Productor local de legumbres en La Vellés, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,923 35 40 07,,http://www.legumbresmontes.com/,,,https://www.google.com/maps/search/?api=1&query=LEGUMBRES%20MONTES&query_place_id=ChIJuegha_ktPw0Rk7xe8J8Kxp4,41.0723212,-5.5651760999999995,2026-05-18,
legumbres-de-calidad-pajares-de-la-laguna,Legumbres de calidad,Pajares de la Laguna,Legumbres,Legumbres,"Pza. de Catalina Armenteros, s/n, 37429 Pajares de la Laguna, Salamanca","Productor local de legumbres en Pajares de la Laguna, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,923 22 83 45,,http://legumbresdecalidad.com/,,,https://www.google.com/maps/search/?api=1&query=Legumbres%20de%20calidad&query_place_id=ChIJ-f__D8gzPw0Rti4-flL_ldU,41.0884268,-5.5099875,2026-05-18,
legumer-precocinados-pajares-de-la-laguna,Legumer Precocinados,Pajares de la Laguna,Legumbres,Legumbres,"C. Rompidos, 1, 37428 Pajares de la Laguna, Salamanca","Productor local de despensa artesanal en Pajares de la Laguna, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,923 16 09 90,,https://legumer.com/,,,https://www.google.com/maps/search/?api=1&query=Legumer%20Precocinados&query_place_id=ChIJm1ZAVz80Pw0RhW2a1dOYydU,41.0884932,-5.5092004999999995,2026-05-18,
quesos-amado-charra-aldeanueva-de-la-sierra,Quesos Amado Charra,Aldeanueva de la Sierra,Lácteos y quesos,Quesos y lácteos,"C. de Juan Matias Castano, 37621 Aldeanueva de la Sierra, Salamanca","Productor local de lácteos y quesos en Aldeanueva de la Sierra, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,686 06 80 53,,http://www.amadocharra.com/,,,https://www.google.com/maps/search/?api=1&query=Quesos%20Amado%20Charra&query_place_id=ChIJ_VJHPQ2NPg0RRKwJ6IPe7uY,40.614477,-6.101664899999999,2026-05-18,
