slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales
andros-la-serna-lacteos,Andros La Serna Lácteos,Arenas de Iguña,Lácteos y quesos,"Yogures, bebidas lácteas y postres lácteos","Fábrica de Lácteos, 39450 La Serna, Cantabria, Spain","Fábrica cántabra del grupo Andros en La Serna de Iguña dedicada a yogures, bebidas y postres lácteos.",,,,,,,https://www.google.com/maps/search/?api=1&query=Andros%20La%20Serna%20L%C3%A1cteos&query_place_id=ChIJT9FKRwAhSQ0RnE3w_8_BGsA,43.1740001,-4.0417648,,parcial,no comprobado,,
cantabria-verde-de-conservas-y-lacteos,Cantabria Verde de Conservas y Lácteos,Herrera de Camargo,Lácteos y quesos,Conservas y productos alimentarios,"La Verde, Pol.Ind, nave A-4, 39608 Herrera de Camargo, Cantabria, Spain",Empresa alimentaria ubicada en el polígono La Verde de Camargo; actividad actual revisada parcialmente.,,,info@cantabriaverde.es,https://www.cantabriaverde.es/,,,https://www.google.com/maps/search/?api=1&query=Cantabria%20Verde%20de%20Conservas%20y%20L%C3%A1cteos&query_place_id=ChIJuU8YUCxISQ0Rx2x4J6AQobk,43.4149632,-3.8650563,,parcial,no comprobado,,
el-carmen-lacteos,El Carmen Lácteos,Camargo,Lácteos y quesos,"Queso nata de Cantabria, queso fresco y yogures","Bo. Amedias, 47, 39600 Camargo, Cantabria, Spain","Quesería familiar de Revilla de Camargo que elabora quesos, queso fresco y yogures con leche de cercanía.",,+34650193033,fvallejo4@yahoo.es,https://lacteoselcarmen.com/,,https://www.instagram.com/elcarmenlacteoscamargo/,https://www.google.com/maps/search/?api=1&query=El%20Carmen%20L%C3%A1cteos&query_place_id=ChIJmRBs-1U3SQ0RPxZOHGbRScM,43.3983954,-3.8673916,,verificado,sí,whatsapp,
fabrica-y-venta-de-quesos-gomber,Fábrica y Venta de Quesos Gomber,Sopeña,Lácteos y quesos,Quesos artesanos de Cantabria,"EL CARRACEDO S/N, 39510 Sopeña, Cantabria, Spain",Quesería artesana de Sopeña con tienda online propia y elaboración de quesos de Cantabria.,,+34607393359,quesosgomber@gmail.com,https://quesosgomber.com/,,,https://www.google.com/maps/search/?api=1&query=F%C3%A1brica%20y%20Venta%20de%20Quesos%20Gomber&query_place_id=ChIJI_tPP74FSQ0RFBwRZ7RwN1o,43.228489,-4.2914234,/productores/es/cantabria/cantabria/fabrica-y-venta-de-quesos-gomber.webp,verificado,sí,ecommerce,
granja-avh,Granja AVH,Liérganes,Huevos,Huevos frescos,"Rubalcaba, 4, 39722 Liérganes, Cantabria, Spain",Granja de Liérganes dedicada a la producción y venta mayorista de huevos frescos.,,+34942528664,,http://granjaavh.com/,,,https://www.google.com/maps/search/?api=1&query=Granja%20AVH&query_place_id=ChIJVVVVxcrMTg0RfdKPXg6VzDU,43.3245093,-3.7428314,/productores/es/cantabria/cantabria/granja-avh.webp,verificado,no comprobado,,
granja-avicola-la-encina,Granja Avícola La Encina,Santa María de Cayón,Huevos,Huevos camperos,"Barrio la campanilla, 39629 La Encina, Cantabria, Spain",Granja avícola cántabra con canal social propio de venta de huevos camperos.,,+34653413842,,,,https://www.instagram.com/granja_avicola_la_encina/,https://www.google.com/maps/search/?api=1&query=Granja%20Av%C3%ADcola%20La%20Encina&query_place_id=ChIJMc8oW5oxSQ0RfTbSuzWJNVA,43.3223204,-3.866382499999999,,verificado,no comprobado,,
granja-brenas,Granja Brenas,Barrio de Arriba,Huevos,Huevos de granja,"39720 Barrio de Arriba, Cantabria, Spain",Granja agroecológica cántabra orientada a huevos de gallinas camperas.,,+34681657015,,https://www.granjabrenas.com/,https://www.facebook.com/GranjaBrenasCantabria/,https://www.instagram.com/granjabrenas/,https://www.google.com/maps/search/?api=1&query=Granja%20Brenas&query_place_id=ChIJBbTvuZPNTg0R1eKDP99Wres,43.3372094,-3.6785185,,verificado,no comprobado,,
granja-cudana,Granja Cudaña,Labarces,Lácteos y quesos,"Leche fresca, quesos, yogures, arroz con leche y sobaos","Calle Labarces, 152, 39593 Labarces, Cantabria, Spain","Granja familiar de Labarces que transforma su leche en quesos, yogures, leche fresca y postres, con tienda online.",,+34942172691,info@granjacudana.com,https://www.granjacudana.com/,,https://www.instagram.com/granjacudana/,https://www.google.com/maps/search/?api=1&query=Granja%20Cuda%C3%B1a&query_place_id=ChIJ90XL4LagSQ0RTAeKuwy5RnU,43.3288044,-4.414366500000001,/productores/es/cantabria/cantabria/granja-cudana.webp,verificado,sí,ecommerce,
granja-la-sierra,Granja La Sierra,Villacarriedo,Lácteos y quesos,Yogures y quesos de leche ecológica,"39640 Villacarriedo, Cantabria, Spain",Granja de Villacarriedo que elabora yogures y quesos con leche de su propia ganadería ecológica.,,+34645828158,,http://www.granjalasierra.com/,,https://www.instagram.com/granjalasierra/,https://www.google.com/maps/search/?api=1&query=Granja%20La%20Sierra&query_place_id=ChIJ2Sd3mtQtSQ0RKAcoIXw4vHo,43.2289695,-3.8202474,/productores/es/cantabria/cantabria/granja-la-sierra.webp,verificado,no comprobado,,
granja-marismas-de-santa-ana,Granja Marismas de Santa Ana,Santoña,Lácteos y quesos,Leche de granja,"C/ Gromo s/n, 39740 Santoña, Cantabria, Spain",Granja lechera de Santoña dedicada a la producción de leche y experiencias agroganaderas.,,+34689504411,,https://granjasantana.es/,,https://www.instagram.com/lagranjasantana/,https://www.google.com/maps/search/?api=1&query=Granja%20Marismas%20de%20Santa%20Ana&query_place_id=ChIJ7Xq3Sha_Tg0RWsJ2pzAodLc,43.45712109999999,-3.4790021,,verificado,no comprobado,,
granja-palacio,Granja Palacio,Escalante,Lácteos y quesos,Leche de vaca,"Bo. el Noval, 39795 Escalante, Cantabria, Spain",Pequeña granja de vacas lecheras de Escalante con actividad divulgativa y visitas.,,+34663721065,,,,https://www.instagram.com/granja_palacio/,https://www.google.com/maps/search/?api=1&query=Granja%20Palacio&query_place_id=ChIJ03Ry2Y25Tg0R46W--8Ptd1E,43.4332224,-3.522732,,verificado,no comprobado,,
granja-portilla,Granja Portilla,Tarriba,Lácteos y quesos,Lácteos de granja,"Bo. Tarriba, 7, 39409 Tarriba, Cantabria, Spain","Granja ubicada en Tarriba con identidad y municipio localizados, pendiente de fuente propia actual.",,+34617323310,,,,,https://www.google.com/maps/search/?api=1&query=Granja%20Portilla&query_place_id=ChIJiTJAmT09SQ0RjkvryMin0BI,43.2726944,-4.047965599999999,,parcial,no comprobado,,
granja-queseria-el-pendo,Granja Quesería el Pendo,Escobedo,Lácteos y quesos,Quesos artesanos El Pendo,"Bo. Solacuesta, 22, 39609 Escobedo, Cantabria, Spain",Granja quesería familiar de Escobedo que elabora quesos artesanos con distribución en marketplace local.,,+34639844106,andresangelperez@hotmail.com,https://granjaqueseriaelpendo.es/,,https://www.instagram.com/granjaqueseriaelpendo/,https://www.google.com/maps/search/?api=1&query=Granja%20Queser%C3%ADa%20el%20Pendo&query_place_id=ChIJSZhcewA3SQ0RV9H3cU3GOTc,43.3992491,-3.902338799999999,,verificado,sí,marketplace,
ice-cream-granja-las-nieves,Ice Cream Granja- Las Nieves,Reinosa,Lácteos y quesos,Helados y yogures artesanos,"C. Mayor, 26, 39200 Reinosa, Cantabria, Spain",Ganadería y obrador familiar de helados y yogures artesanos con punto de venta en Reinosa.,,+34652963942,ganaderialasnieves@gmail.com,https://www.heladosdegranjalasnieves.es/,,,https://www.google.com/maps/search/?api=1&query=Ice%20Cream%20Granja-%20Las%20Nieves&query_place_id=ChIJhXn7K5fmSA0RewSBLiOqW_I,43.0008861,-4.137330599999999,,verificado,no comprobado,,
la-quesona,La Quesona,Santander,Pan y cereal,Tartas de queso artesanales,"C. Arrabal, 13, 39003 Santander, Cantabria, Spain",Obrador santanderino especializado en tartas de queso artesanales con venta por marketplace de reparto.,,+34636471346,,https://laquesona.com/,,https://www.instagram.com/laquesona/,https://www.google.com/maps/search/?api=1&query=La%20Quesona&query_place_id=ChIJAdu75HNLSQ0RAXSLv6YDHLM,43.4631231,-3.8047551,/productores/es/cantabria/cantabria/la-quesona.webp,verificado,sí,marketplace,
lacteos-bien-aparecida,Lácteos Bien Aparecida,Carasa,Lácteos y quesos,Yogures artesanos,"Barrio las marismas sn, 39762 Carasa, Cantabria, Spain",Ganaderos y elaboradores de Carasa especializados en yogures artesanos con leche propia.,,+34942652236,,https://www.yoguresbienaparecida.com/,,https://www.instagram.com/yoguresbienaparecida/,https://www.google.com/maps/search/?api=1&query=L%C3%A1cteos%20Bien%20Aparecida&query_place_id=ChIJK0LlrnXBTg0R-ZGZDX1ikI8,43.37916939999999,-3.4494678,/productores/es/cantabria/cantabria/lacteos-bien-aparecida.webp,verificado,no comprobado,,
lacteos-colindres-s-l,Lácteos Colindres S L,Colindres,Lácteos y quesos,Quesos fundidos y preparados lácteos,"Travesía La Mar, 1, 39750 Colindres, Cantabria, Spain",Empresa de Colindres dedicada a la elaboración y transformación de quesos fundidos y otros productos lácteos.,,+34942650223,lacteoscolindres@gmail.com,https://lacteoscolindres.com/,,,https://www.google.com/maps/search/?api=1&query=L%C3%A1cteos%20Colindres%20S%20L&query_place_id=ChIJe3zdZ1PATg0RhCFlKaWnhi8,43.3974153,-3.4514525,/productores/es/cantabria/cantabria/lacteos-colindres-s-l.webp,verificado,no comprobado,,
lacteos-el-pasiego,Lácteos El Pasiego,Revilla de Camargo,Lácteos y quesos,Quesos y yogures La Cántara,"Bo. el Carmen, 58, 39600 Revilla de Camargo, Cantabria, Spain",Proyecto familiar La Cántara en Revilla de Camargo que elabora quesos y yogures con leche de su propia granja.,,+34675696986,,,https://www.facebook.com/p/Quesos-y-yogures-El-Pasiego-La-Cantara-100064628025978/,https://www.instagram.com/quesoselpasiegolacantara/,https://www.google.com/maps/search/?api=1&query=L%C3%A1cteos%20El%20Pasiego&query_place_id=ChIJq9ZbkS02SQ0REzwYkK9CzmA,43.4124999,-3.86261,,verificado,no comprobado,,
queseria-alles,Quesería Alles,Bejes,Lácteos y quesos,Queso Picón Bejes-Tresviso DOP,"C. Mayor, 6, 39580 Bejes, Cantabria, Spain","Quesería de Bejes elaboradora de queso Picón Bejes-Tresviso DOP, con venta en marketplace local.",,+34616298400,,https://www.quesopicon.es/,,,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20Alles&query_place_id=ChIJgaEpl_i5SQ0RYTzGVSBajsE,43.2430098,-4.6467072,/productores/es/cantabria/cantabria/queseria-alles.webp,verificado,sí,marketplace,
queseria-andara,Quesería ANDARA.,Lon,Lácteos y quesos,Quesucos y quesos de Liébana,"Bo. Lon, 13, 39587 Lon, Cantabria, Spain",Quesería de Lon con tienda online propia de quesucos y quesos de Liébana.,,+34690650730,contacto@queseriaandara.es,https://queseriaandara.es/,,https://www.instagram.com/queseriandara/,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20ANDARA.&query_place_id=ChIJo_YMk4i2SQ0RGKnNfje5fx4,43.1672971,-4.682913999999999,/productores/es/cantabria/cantabria/queseria-andara.webp,verificado,sí,ecommerce,
queseria-artesana-el-bardal,Quesería Artesana el Bardal,Piélagos,Lácteos y quesos,Quesos artesanos El Bardal,"Bo. el Bardal, 1, 39479 Zurita, Cantabria, Spain",Quesería artesana de Piélagos dedicada a quesos de leche de vaca y elaboraciones locales.,,+34669625200,quesoselbardal@quesoselbardal.com,https://www.quesoselbardal.com/,,,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20Artesana%20el%20Bardal&query_place_id=ChIJI2ukmU45SQ0RvekeH74F4oQ,43.3505995,-3.9822599,,verificado,no comprobado,,
queseria-artesana-la-sobanuca,Quesería artesana La Sobanuca,Saro,Lácteos y quesos,Quesos artesanos de cabra La Sobanuca,"Bo. Saro de Abajo, 22, 39639 Saro, Cantabria, Spain","Quesería de Saro que transforma leche de su explotación caprina en quesos artesanos, con venta en marketplaces locales.",,+34616496235,,,https://www.facebook.com/p/Queseria-La-Sobanuca-100052728087281/,,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20artesana%20La%20Sobanuca&query_place_id=ChIJDx-k_T8vSQ0RgfbyHDZ7_94,43.2585226,-3.844019,,verificado,sí,marketplace,
queseria-artesana-lebanes,Quesería artesana Lebanés,Cabezón de Liébana,Lácteos y quesos,Quesucos y quesos lebaniegos,"Poblado Cabezon, 49, 39571 Cabezón de Liébana, Cantabria, Spain","Quesería artesana de Cabezón de Liébana dedicada a quesucos y quesos lebaniegos, con venta en marketplace local.",,,,https://queserialebanes.com/,,,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20artesana%20Leban%C3%A9s&query_place_id=ChIJ95yWOnGzSQ0RfNv4aK4Gv1U,43.1291928,-4.5704427,,verificado,sí,marketplace,
queseria-artesanal-3-valles-pasiegos,Quesería Artesanal 3 Valles Pasiegos,San Vicente de Toranzo,Lácteos y quesos,Quesos artesanos de los Valles Pasiegos,"Bo. San Vicente de Toranzo, 39699 San Vicente de Toranzo, Cantabria, Spain","Quesería artesana de San Vicente de Toranzo vinculada a los Valles Pasiegos, con venta en marketplace local.",,+34675742396,,https://tresvallespasiegos.es/,,https://www.instagram.com/3vallespasiegos/,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20Artesanal%203%20Valles%20Pasiegos&query_place_id=ChIJw0aBRtwkSQ0RmRH8bUohMQM,43.2137081,-3.9421421,/productores/es/cantabria/cantabria/queseria-artesanal-3-valles-pasiegos.webp,verificado,sí,marketplace,
queseria-artesanal-siete-villas,Quesería Artesanal Siete Villas,San Miguel de Meruelo,Lácteos y quesos,Queso artesano de cabra Siete Villas,"Bo. la Vallejada, 7E, 39192 San Miguel de Meruelo, Cantabria, Spain",Quesería artesanal de San Miguel de Meruelo especializada en queso de cabra con reservas por WhatsApp y venta en marketplace.,,+34697367811,,https://queseriasietevillas.com/,,https://www.instagram.com/queseria_siete_villas/,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20Artesanal%20Siete%20Villas&query_place_id=ChIJJRcMbIa3Tg0RRNPD98428oc,43.4581559,-3.5841705,/productores/es/cantabria/cantabria/queseria-artesanal-siete-villas.webp,verificado,sí,whatsapp|marketplace,
queseria-ecologica-los-tiemblos,Quesería Ecológica Los Tiemblos,San Pedro del Romeral,Lácteos y quesos,"Queso fresco, queso de nata, queso curado y yogur ecológico","39686 San Pedro del Romeral, Cantabria, Spain",Quesería ecológica de San Pedro del Romeral que elabora quesos y yogur con leche de sus propias vacas.,,+34609407745,queseria@lostiemblos.es,https://www.queserialostiemblos.es/,,,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20Ecol%C3%B3gica%20Los%20Tiemblos&query_place_id=ChIJQ6LF7AYqSQ0R4eoPmkJRoMA,43.1262662,-3.844844999999999,/productores/es/cantabria/cantabria/queseria-ecologica-los-tiemblos.webp,verificado,sí,marketplace,
queseria-hermanos-saez,Quesería hermanos Sáez,Torrelavega,Lácteos y quesos,"Quesos artesanos Abuela Clarisa, Tío Julián y Abuelo Jesús","39300 Torrelavega, Cantabria, Spain","Quesería artesana de Torrelavega con quesos de vaca, cabra y oveja y tienda online propia.",,+34606927972,,https://www.queseriahermanossaez.com/,,,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20hermanos%20S%C3%A1ez&query_place_id=ChIJe-PBFTQ9SQ0R1xoVXk_5Xsg,43.3207588,-4.002579799999999,/productores/es/cantabria/cantabria/queseria-hermanos-saez.webp,verificado,sí,ecommerce,
queseria-la-branuca-de-bejes,Quesería La Brañuca de Bejes,Bejes,Lácteos y quesos,Queso Picón Bejes-Tresviso y quesos de leche cruda,"Calle La Ermita, 0 S/N, 39580 Bejes, Cantabria, Spain",Quesería familiar de Bejes elaboradora de Picón Bejes-Tresviso DOP y quesos de cueva.,,+34695459858,,https://www.queserialabranuca.com/,https://www.facebook.com/p/Queseria-La-Bra%C3%B1uca-Bejes-100076305483956/,https://www.instagram.com/queseria_la_branuca_de_bejes/,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20La%20Bra%C3%B1uca%20de%20Bejes&query_place_id=ChIJ1e_Pkfi5SQ0R4I_tUYCi0UM,43.2417407,-4.6453996,,verificado,sí,marketplace,
queseria-lafuente,Quesería Lafuente,Heras,Lácteos y quesos,"Queso de cabra, queso fresco, mozzarella y mascarpone","Pol. Ind. de Heras, Parcela 304, 39792 Heras, Cantabria, Spain","Empresa quesera de Heras especializada en queso de cabra, queso fresco y productos lácteos para distribución.",,+34942526251,,https://lafuentegroup.com/,,,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20Lafuente&query_place_id=ChIJV-PvHLw1SQ0RVmeBTh2tdes,43.3974884,-3.7992128,/productores/es/cantabria/cantabria/queseria-lafuente.webp,verificado,no comprobado,,
queseria-milagros,Quesería Milagros,Santillana del Mar,Lácteos y quesos,Queso de vaca Casa Milagros,"Bo. Camplengo, 75, 39360 Santillana del Mar, Cantabria, Spain",Quesería y ganadería familiar de Santillana del Mar que elabora queso artesano de vaca.,,+34686829720,,https://www.queseriacasamilagros.es/,,https://www.instagram.com/queseriacasamilagros/,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20Milagros&query_place_id=ChIJQ9wz3BcVSQ0RSp5wuzDbM_M,43.39073980000001,-4.098796,/productores/es/cantabria/cantabria/queseria-milagros.webp,verificado,sí,marketplace,
queseria-penalon,Quesería Peñalón,Lon,Lácteos y quesos,Quesos artesanos de Liébana,"Lugar Barrio Lon, 0 S/N, 39587 Lon, Cantabria, Spain",Quesería lebaniega localizada en Lon; queda pendiente una fuente propia actual para elevar la verificación.,,+34942733041,,,,,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20Pe%C3%B1al%C3%B3n&query_place_id=ChIJ79cun4i2SQ0RpmDnc3ZUsJs,43.16717209999999,-4.6832627,,parcial,no comprobado,,
queseria-pendes,Quesería Pendes,Pendes,Lácteos y quesos,Quesucos de Liébana y Picón Bejes-Tresviso,"C. Celestino Arenal, s/n, 39584 Pendes, Cantabria, Spain","Quesería Las Brañas de Pendes, elaboradora de quesucos de Liébana y Picón Bejes-Tresviso con tienda propia.",,+34942730862,,https://queseriapendes.com/,,,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20Pendes&query_place_id=ChIJkTQxR_ywSQ0Rly7SY-usmxg,43.2016747,-4.610429799999999,/productores/es/cantabria/cantabria/queseria-pendes.webp,verificado,sí,ecommerce,
queseria-rio-corvera,Quesería Río Corvera,Bejes,Lácteos y quesos,Queso Picón Bejes-Tresviso Río Corvera,"CM-22/03, 39580 Bejes, Cantabria, Spain",Quesería de Bejes especializada en queso Picón Bejes-Tresviso DOP con tienda online propia.,,+34625575828,quesosriocorvera@gmail.com,https://quesosbejes.com/,,https://www.instagram.com/quesosriocorvera/,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20R%C3%ADo%20Corvera&query_place_id=ChIJS1Le5mO7SQ0R7OwiAY3nzmY,43.2402566,-4.6420979,/productores/es/cantabria/cantabria/queseria-rio-corvera.webp,verificado,sí,ecommerce,
queseria-rio-deva,Queseria Río Deva,"Camaleño, Cantabria",Lácteos y quesos,"Quesucos de Liébana, Azuluco y queso fresco de Pido","Carretera General, s/n, 39587 Camaleño, Cantabria, Cantabria, Spain",Quesería artesana de Camaleño con quesucos de Liébana y tienda online propia.,,,,https://quesosriodeva.com/,,https://www.instagram.com/quesosriodeva/,https://www.google.com/maps/search/?api=1&query=Queseria%20R%C3%ADo%20Deva&query_place_id=ChIJ_ytqx9a1SQ0RpoTdDiJrSYY,43.1516393,-4.691927199999999,/productores/es/cantabria/cantabria/queseria-rio-deva.webp,verificado,sí,ecommerce,
queseria-riscos-pasiegos,Quesería Riscos Pasiegos,Saro,Lácteos y quesos,Quesos de cabra Perla del Pas y Pasieguín de Cielu,"Saro, Cantabria, 39639, Cantabria, Spain","Quesería de Saro elaboradora de quesos y yogures artesanos de cabra, con venta en marketplace local.",,+34679268849,info@quesosriscospasiegos.com,,https://www.facebook.com/riscospasiegos/,,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20Riscos%20Pasiegos&query_place_id=ChIJjSzRIdAtSQ0RCfWd4ErIxV4,43.2581364,-3.8241745,,verificado,sí,marketplace,
queseria-tasugueras,Quesería Tasugueras,Totero,Lácteos y quesos,"Briniro, GP58 y Sra. Mercedes","Barrio La Castalañera 39694, 39694 Totero, Cantabria, Spain",Quesería artesanal de Totero que elabora quesos de pasta cocida con leche local y fermentos propios.,,+34633951388,,https://queseriatasugueras.com/,,https://www.instagram.com/queseriatasugueras/,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20Tasugueras&query_place_id=ChIJF8j0IzYxSQ0RIcU1xnoWaVU,43.3001909,-3.8405307,/productores/es/cantabria/cantabria/queseria-tasugueras.webp,verificado,sí,marketplace,
queso-las-garmillas,Queso Las Garmillas,La Bárcena,Lácteos y quesos,"Quesos Las Garmillas frescos, tiernos y curados","Lugar, Bo. la Bárcena, 0 S N, 39849 La Bárcena, Cantabria, Spain",Quesería familiar de La Bárcena con tienda online propia de quesos de Cantabria.,,+34942634291,info@quesolasgarmillas.es,https://quesolasgarmillas.es/mejores-quesos-de-cantabria/,,https://www.instagram.com/quesolasgarmillas_/,https://www.google.com/maps/search/?api=1&query=Queso%20Las%20Garmillas&query_place_id=ChIJ____qxE9SQ0RUNIYSiWrd_0,43.34149559999999,-3.399489,/productores/es/cantabria/cantabria/queso-las-garmillas.webp,verificado,sí,ecommerce,
queso-picon-de-tresviso-casa-campo-sc,Quesería Javier Campo (Casa Campo),Tresviso,Lácteos y quesos,"Queso Picón Bejes-Tresviso, Alpasto y Nevado de los Picos","Barrio Tresviso, s/n, 39580 Tresviso, Cantabria","Quesería Javier Campo en Tresviso, elaboradora artesanal de Picón Bejes-Tresviso y quesos azules de cueva.",Consultar web,+34942744444,,https://www.quesodetresviso.com/,,https://www.instagram.com/queseria_javiercampo/,https://www.google.com/maps/search/?api=1&query=Queso%20Picon%20de%20Tresviso%20Casa%20Campo%20SC&query_place_id=ChIJC4uDRL65SQ0RX8dKdippB5Y,43.2553794,-4.6684319,/productores/es/cantabria/cantabria/queso-picon-de-tresviso-casa-campo-sc.webp,verificado,sí,marketplace,
queso-trapa,Queso Trapa,Cóbreces,Lácteos y quesos,Queso Trapa de Cóbreces,"Abadía Cisterciense de Viaceli, Barrio los Corrales, Nº 191, 39320 Cóbreces, Cantabria, Spain",Queso Trapa elaborado artesanalmente por la Abadía Cisterciense de Viaceli en Cóbreces.,,+34942725055,,https://www.monasterioviaceli.com/abadia-de-viaceli-queso-trapa,,,https://www.google.com/maps/search/?api=1&query=Queso%20Trapa&query_place_id=ChIJrbDhZZATSQ0RdRIF-_gBnAs,43.3872636,-4.21495,/productores/es/cantabria/cantabria/queso-trapa.webp,verificado,sí,marketplace,
quesoba,Quesoba,Sangas,Lácteos y quesos,Queso artesano de vaca Quesoba y requesón,"Barrio Sangas, 39808 Sangas, Cantabria, Spain",Quesería familiar de Sangas que elabora quesos artesanos de leche cruda de vaca del Valle de Soba.,,+34661678755,,http://quesoba.com/,https://www.facebook.com/queseriaquesoba/,,https://www.google.com/maps/search/?api=1&query=Quesoba&query_place_id=ChIJJ41Z1jrZTg0REjqb_DZt1RA,43.1697883,-3.5128248,,verificado,sí,marketplace,
quesos-albuzano,Quesos Albuzano,Turieno,Lácteos y quesos,Queso Cueva Santa y quesos de cabra Albuzano,"Poligo de Perugales, s/n, 39586 Turieno, Cantabria, Spain","Quesería de Turieno vinculada a la marca Cueva Santa, con quesos artesanos de Liébana.",,+34623979483,,,,https://www.instagram.com/quesosalbuzano/,https://www.google.com/maps/search/?api=1&query=Quesos%20Albuzano&query_place_id=ChIJQ4WbA8CxSQ0RVqOUWtx9K4M,43.1588145,-4.6425923,,verificado,sí,marketplace,
quesos-baro,Quesos Baró,Baró,Lácteos y quesos,Queso de cabra Baró,"Lugar, Bo. Baro, 0 S/N, 39587 Baró, Cantabria, Spain",Quesería lebaniega de Baró especializada en quesos de cabra y quesucos de Liébana.,,+34695859161,,,,https://www.instagram.com/quesosbaro/,https://www.google.com/maps/search/?api=1&query=Quesos%20Bar%C3%B3&query_place_id=ChIJdx1g4Cu0SQ0RxLxSCnnGKnk,43.1535291,-4.6825321,,verificado,sí,marketplace,
quesos-de-pido-casa-clara,Quesos de Pido. Casa Clara,Espinama,Lácteos y quesos,Quesos de Pido Casa Clara,"39588 Espinama, Cantabria, Spain","Quesería fundada en 1988 en Espinama, con tienda-degustación Casa Clara de quesos de Pido.",,+34679069419,,,https://www.facebook.com/quesosdepidotiendacc/,https://www.instagram.com/quesosdepido_casaclara/,https://www.google.com/maps/search/?api=1&query=Quesos%20de%20Pido.%20Casa%20Clara&query_place_id=ChIJw6TyRJHLSQ0RkbEoQw4ypxY,43.1284181,-4.786525699999999,,verificado,no comprobado,,
quesos-prama,Quesos Prama,Ramales de la Victoria,Lácteos y quesos,"Queso Nata de Cantabria, queso ahumado y mantequilla","C. Manuel Marure, 9-11, 39800 Ramales de la Victoria, Cantabria, Spain","Quesería de Ramales de la Victoria activa desde 1953 con quesos de vaca, mezcla, oveja, cabra, nata y mantequilla.",,+34942646074,administracion@quesosprama.com,https://www.quesosprama.com/,,https://www.instagram.com/quesosprama/,https://www.google.com/maps/search/?api=1&query=Quesos%20Prama&query_place_id=ChIJDde1i-fcTg0RdpAUjO5jQnI,43.2574584,-3.4683361,/productores/es/cantabria/cantabria/quesos-prama.webp,verificado,no comprobado,,
apicam-asoc-de-apicultores-campurrianos,APICAM. Asoc. De Apicultores Campurrianos,Reinosa,Miel,Miel de Campoo,"C. El Ferial, 3, Bajo Izq, 39200 Reinosa, Cantabria, Spain",Asociación de apicultores campurrianos vinculada a la miel producida y envasada en la comarca de Campoo.,,+34609916622,,http://mieldecampoo.com/,,,https://www.google.com/maps/search/?api=1&query=APICAM.%20Asoc.%20De%20Apicultores%20Campurrianos&query_place_id=ChIJp3ahQ73mSA0RX26ThpSXTC8,43.00385,-4.14009,/productores/es/cantabria/cantabria/apicam-asoc-de-apicultores-campurrianos.webp,parcial,no comprobado,,
apisair-miel,Apisair miel,Santander,Miel,"Miel, polen, propóleo y productos de la colmena","Bajada de la Calzada, 27, 3 izq, 39006 Santander, Cantabria, Spain","Apicultores de Cantabria con miel, polen, propóleo y otros productos de la colmena bajo la marca Apisair.",,+34649142549,apisairmiel@hotmail.com,https://apisairmiel.wixsite.com/apisair-miel,,,https://www.google.com/maps/search/?api=1&query=Apisair%20miel&query_place_id=ChIJ9bg61ohLSQ0RmhTdsrJ5mHk,43.4664487,-3.8192138,/productores/es/cantabria/cantabria/apisair-miel.webp,verificado,sí,email|whatsapp,
apiturismo-y-miel-liebana-dulce,Apiturismo y Miel Liébana Dulce,Cillorigo de Liébana,Miel,Miel de Liébana y apiturismo,"San Pedro de Bedoya, 39584 Cillorigo de Liébana, Cantabria","Apiturismo y miel artesanal de Liébana Dulce en San Pedro de Bedoya, con producto vendido en tienda regional.",,+34646027916,info@liebanadulce.es,http://www.liebanadulce.es/,,,https://www.google.com/maps/search/?api=1&query=Apiturismo%20y%20Miel%20Li%C3%A9bana%20Dulce&query_place_id=ChIJAY5ByCexSQ0RNj-Odo0ANZM,43.18056139999999,-4.5665265,/productores/es/cantabria/cantabria/apiturismo-y-miel-liebana-dulce.webp,verificado,sí,marketplace,
