slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online
cofradia-de-pescadores-san-telmo-benicarlo,Cofradía de Pescadores San Telmo,Benicarló,Pescado y marisco,Pescado y marisco de lonja,"12580 Benicarló, Castellón","Productor local de pescado y marisco de lonja en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,+34964470598,,,,,https://www.google.com/maps/search/?api=1&query=Cofrad%C3%ADa%20de%20Pescadores%20San%20Telmo%2C%20Avinguda%20del%20Marqu%C3%A8s%20de%20Benicarl%C3%B3%2C%200%20S%2FN%2C%2012580%20Benicarl%C3%B3%2C%20Castell%C3%B3&query_place_id=ChIJKZPWcpZFoBIRb2uFjgcVDAU,40.4156772,0.4325813,,pendiente,no
pobill-ecologics-calig,Pobill Ecològics C.B.,Càlig,Productos ecológicos,Producto ecológico,"Càlig, Castellón","Productor local de producto ecológico en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,+34670090074,info@pobillecologics.com,https://pobillecologics.com,,https://www.instagram.com/pobillecologics/,https://www.google.com/maps/search/?api=1&query=Pobill%20Ecol%C3%B2gics%20C.B.%2C%20Av.%20de%20la%20Constituci%C3%B3%2C%2020%2C%2012589%20C%C3%A0lig%2C%20Castell%C3%B3&query_place_id=ChIJGTYydHpDoBIRaSkV5ImToAE,40.46232500000001,0.3567608,/productores/comunitat-valenciana/castellon/pobill-ecologics-calig.webp,pendiente,sí
cereza-ecologica-enrique-simo-la-jana,Cereza Ecológica Enrique Simó,La Jana,Productos ecológicos,Cereza ecológica,"La Jana, Castellón","Productor local de cereza ecológica en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,+34652040971,,,,,https://www.google.com/maps/search/?api=1&query=Cereza+Ecol%C3%B3gica+Enrique+Sim%C3%B3%2C+La+Jana%2C+Castell%C3%B3n,,,/productores/comunitat-valenciana/castellon/cereza-ecologica-enrique-simo-la-jana.webp,pendiente,no
cerveceria-ecologica-artesana-l-audac-soneja,Cervecería ecológica artesana L'audaç - La Somniada Coop. V.,Soneja,Cerveza artesana,Cerveza ecológica artesana,"Calle Vall d'Uixó, 4, 12480 Soneja, Castellón","Productor local de cerveza ecológica artesana en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,+34722148583,amorylupulo@lasomniada.com,https://lasomniada.com/,,https://www.instagram.com/lasomniada/,https://www.google.com/maps/search/?api=1&query=Cervecer%C3%ADa%20ecol%C3%B3gica%20artesana%20L'auda%C3%A7%20-%20La%20Somniada%20Coop.%20V.%2C%20C%2FVall%20d'Uix%C3%B3%2C%204%2C%2012480%20Soneja%2C%20Castell%C3%B3n&query_place_id=ChIJR_OShtdvYA0R9sEawjrFsjc,39.8116757,-0.4264269,/productores/comunitat-valenciana/castellon/cerveceria-ecologica-artesana-l-audac-soneja.webp,pendiente,sí
serrabirra-la-serratella,Serrabirra,La Serratella,Cerveza artesana,"Serrabirra Al querer, speciality IPA y cerveza con romero local","Carrer de Sant Roc, 24, 12184 La Serratella, Castellón","Fábrica de cerveza artesanal de Catas Alto Maestrat en La Serratella, con catas y estilos vinculados al territorio.",Consultar catas,,,https://birrapedia.com/en/serrabirra/e-607d28af1603dabb13ebaa25,,,https://www.google.com/maps/search/?api=1&query=Serrabirra%2C%20Carrer%20de%20Sant%20Roc%2024%2C%2012184%20La%20Serratella%2C%20Castell%C3%B3n,40.3125196,0.0318289,/productores/comunitat-valenciana/castellon/serrabirra-la-serratella.webp,pendiente,no comprobado
quesos-almassora-almassora,Quesos Almassora,Almassora,Lácteos y quesos,Quesos artesanos,"Almassora, Castellón","Productor local de quesos artesanos en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,+34964563350,,https://www.quesosalmassora.com/,,,https://www.google.com/maps/search/?api=1&query=Quesos%20Almassora%2C%20Carrer%20de%20les%20Naus%2C%209%2C%2012550%20Almassora%2C%20Castell%C3%B3&query_place_id=ChIJyYC5qcwAYA0R94MG3STjzeE,39.9544636,-0.0755671,/productores/comunitat-valenciana/castellon/quesos-almassora-almassora.webp,pendiente,no
quesos-de-benassal-benassal,Quesos de Benassal,Benassal,Lácteos y quesos,Quesos de Benassal,"Benassal, Castellón","Productor local de quesos de Benassal en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,+34964444184,,https://quesosbenasal.com/,,,https://www.google.com/maps/search/?api=1&query=Quesos%20de%20Benassal%2C%20C.%20Codina%2C%2040%2C%2012160%20Benasal%2C%20Castell%C3%B3n&query_place_id=ChIJI_KFHk2NXw0R3YzZkSGK_qw,40.37837,-0.14369,/productores/comunitat-valenciana/castellon/quesos-de-benassal-benassal.webp,pendiente,sí
quesos-vall-de-cati-cati,Quesos Vall de Catí,Catí,Lácteos y quesos,Quesos y derivados lácteos,"Catí, Castellón","Productor local de quesos y derivados lácteos en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,+34964409092,,http://www.quesosdecati.com,,https://www.instagram.com/formatgesdecati/,https://www.google.com/maps/search/?api=1&query=Quesos%20Vall%20de%20Cat%C3%AD%2C%20C.%20H%2C%205%2C%2012513%20Cat%C3%AD%2C%20Castell%C3%B3n&query_place_id=ChIJ5UbXFIp3oBIR2Qj7e0tTM20,40.4690951,0.020733,/productores/comunitat-valenciana/castellon/quesos-vall-de-cati-cati.webp,pendiente,sí
queseria-artesana-los-corrales-almedijar,Quesería Artesana Los Corrales,Almedíjar,Lácteos y quesos,Quesos artesanos,"Calle Extramuros, 33, 12413 Almedíjar, Castellón","Productor local de quesos artesanos en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,+34964137050,,http://www.queserialoscorrales.com,,https://www.instagram.com/queserialoscorrales/,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20Artesana%20Los%20Corrales%2C%20C.%20Extramuros%2C%2033%2C%2012413%20Almed%C3%ADjar%2C%20Castell%C3%B3n&query_place_id=ChIJj8XybBlxYA0ROvbGq3NqJ78,39.8737845,-0.4061266,/productores/comunitat-valenciana/castellon/queseria-artesana-los-corrales-almedijar.webp,pendiente,sí
segortrufa-segorbe,Segortrufa S.L.,Segorbe,Trufa y setas,Trufa negra,"Calle Secano, 5, Peñalba, 12400 Segorbe, Castellón","Productor local de trufa negra en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,+34652216586,,https://segortrufa.es/,,,https://www.google.com/maps/search/?api=1&query=Segortrufa%2C%20Calle%20Secano%2C%205%2C%20Pe%C3%B1alba%2C%2012400%20Segorbe%2C%20Castell%C3%B3n,39.8602,-0.4704,/productores/comunitat-valenciana/castellon/segortrufa-segorbe.webp,pendiente,sí
agrotrufa-borriol,Agrotrufa,Borriol,Trufa y setas,Trufa negra,"Borriol, Castellón","Productor local de trufa negra en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,+34669653065,agrotrufa@gmail.com,https://agrotrufa.com/,,,https://www.google.com/maps/search/?api=1&query=Agrotrufa%2C%20Av.%20de%20l'Alcora%2C%2012006%20Castell%C3%B3%20de%20la%20Plana%2C%20Castell%C3%B3&query_place_id=ChIJsb-pZbP_Xw0RPbkAJsxblC8,39.9878434,-0.0656923,/productores/comunitat-valenciana/castellon/agrotrufa-borriol.webp,pendiente,no
demetrio-trufa-benassal,Demetrio Trufa,Benassal,Trufa y setas,Trufa y productos trufados,"Avenida de Albocàsser, 4, 12160 Benassal, Castellón","Productor local de trufa y productos trufados en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,+34647430179,info@demetriotrufadebenassal.es,http://www.demetriotrufadebenassal.es/,,,https://www.google.com/maps/search/?api=1&query=Demetrio%20Trufa%2C%20Avenida%20de%20Alboc%C3%A0sser%2C%204%2C%2012160%20Benassal%2C%20Castell%C3%B3n,,,/productores/comunitat-valenciana/castellon/demetrio-trufa-benassal.webp,pendiente,sí
fruits-de-la-terra-la-pobla-de-benifassa,Fruits de la Terra,La Pobla de Benifassà,Trufa y setas,"Trufa, setas y productos de temporada","Paraje Masía de Jarque, 12599 La Pobla de Benifassà, Castellón","Productor local de trufa, setas y productos de temporada en la provincia de Castellón, incorporado desde Castelló Ruta de Sabor y fuentes sectoriales de alimentación gourmet.",Consultar web,+34629830648,,https://www.fruitsdelaterra.com,,https://www.instagram.com/fruitsdelaterra/,https://www.google.com/maps/search/?api=1&query=Fruits%20de%20la%20Terra%2C%20Paraje%20Masia%20de%20Jarque%2C%2012599%20El%20Boixar%2C%20Castell%C3%B3n,40.66986,0.08055,/productores/comunitat-valenciana/castellon/fruits-de-la-terra-la-pobla-de-benifassa.webp,pendiente,sí
turrones-san-luis-cabanes,Turrones San Luis,Cabanes,Turrones,Turrones y dulces,"Cabanes, Castellón","Productor local de turrones y dulces en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,+34964331484,,http://www.turronessanluis.com,,,https://www.google.com/maps/search/?api=1&query=Turrones%20San%20Luis%2C%20Av.%20Espa%C3%B1a%2C%208%2C%2012180%20Cabanes%2C%20Castell%C3%B3n&query_place_id=ChIJX77-GH8IoBIRGqyKrhNVb68,40.1466797,0.03364690000000001,/productores/comunitat-valenciana/castellon/turrones-san-luis-cabanes.webp,pendiente,no
turrones-barbera-atzeneta-del-maestrat,Turrones Barberá,Atzeneta del Maestrat,Turrones,Turrones artesanos,"Avinguda Castelló, 4, 12132 Atzeneta del Maestrat, Castellón","Productor local de turrones artesanos en la provincia de Castellón, incorporado desde Castelló Ruta de Sabor y fuentes públicas locales.",Consultar web,+34964370064,,https://www.depenyagolosa.com/,,https://www.instagram.com/depenyagolosa/,https://www.google.com/maps/search/?api=1&query=Turrones%20Barber%C3%A1%2C%20Avinguda%20Castell%C3%B3%2C%204%2C%2012132%20Atzeneta%20del%20Maestrat%2C%20Castell%C3%B3&query_place_id=ChIJn1_YnW3uXw0R6CCTZn40PXs,40.2157902,-0.1706752,/productores/comunitat-valenciana/castellon/turrones-barbera-atzeneta-del-maestrat.webp,pendiente,sí
agut-de-benlloch-benlloc,Agut de Benlloch,Benlloc,Turrones,"Turrones, mazapanes y chocolate","Carrer Fondo, 15, 12181 Benlloc, Castellón","Productor local de turrones, mazapanes y chocolate en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,+34964339040,info@turronesagut.com,http://www.turronesagut.com/,,https://www.instagram.com/turronesagut/,https://www.google.com/maps/search/?api=1&query=Agut%20de%20Benlloch%2C%20Carrer%20Fondo%2C%2015%2C%2012181%20Benlloc%2C%20Castell%C3%B3&query_place_id=ChIJPw1sEZcJoBIRMKJryAbc8pg,40.2100401,0.0265451,/productores/comunitat-valenciana/castellon/agut-de-benlloch-benlloc.webp,pendiente,sí
ajoaceite-artesano-gil-altura,Ajoaceite Artesano Gil,Altura,Varios,Ajoaceite artesano,"Polígono Industrial La Olivera, Calle El Toro, 23, 12410 Altura, Castellón","Productor local de ajoaceite artesano en la provincia de Castellón, incorporado desde Castelló Ruta de Sabor y fuentes sectoriales.",Consultar web,+34964146571,,http://www.artesanosgil.com,,https://www.instagram.com/artesanosgil/,https://www.google.com/maps/search/?api=1&query=Ajoaceite%20Artesano%20Gil%2C%20Pol%C3%ADgono%20industrial%2C%20fase%20II%2C%20Pol.%20Ind.%20la%20Olivera%2C%2012410%20Altura%2C%20Castell%C3%B3n&query_place_id=ChIJcccOmg17YA0Rtc5cDMNP4FM,39.8465356,-0.503656,/productores/comunitat-valenciana/castellon/ajoaceite-artesano-gil-altura.webp,pendiente,sí
croquellanas-vallibona,Croquellanas,Morella,Varios,Croquetas artesanas,"Calle Placeta, 38, 12314 Xiva de Morella, Castellón","Productor local de croquetas artesanas en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,+34964160640,,https://www.croquellanas.com/,,https://www.instagram.com/croquellanas/,https://www.google.com/maps/search/?api=1&query=Croquellanas%2C%20Carrer%20Placeta%20Xiva%2C%2038%2C%2012314%20Xiva%20de%20Morella%2C%20Castell%C3%B3&query_place_id=ChIJe3Si6EN4Xw0R_oW-JjL8GEs,40.6597611,-0.1268696,/productores/comunitat-valenciana/castellon/croquellanas-vallibona.webp,pendiente,sí
el-mollet-vino-y-cultura-les-useres,El Mollet Vino y Cultura,Les Useres,Bodega,Vinos IGP Castelló,"Les Useres, Castellón","Productor local de vinos IGP Castelló en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,+34657031338,elmolletvyc@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=El%20Mollet%20Vino%20y%20Cultura%2C%20Partida%20Pou%20En%20Calvo%2C%20s%2Fn%2C%2012131%20Les%20Useres%2C%20Castell%C3%B3&query_place_id=ChIJI4ozX6nxXw0R3T5yAxf582o,40.153708,-0.1100832,/productores/comunitat-valenciana/castellon/el-mollet-vino-y-cultura-les-useres.webp,pendiente,no
bodega-alcovi-almedijar,Bodega Alcovi,Almedíjar,Bodega,Vinos IGP Castelló,"Calle Pajares, 6, 12413 Almedíjar, Castellón","Productor local de vinos IGP Castelló en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,+34689935719,,http://www.alcovibodega.com,,,https://www.google.com/maps/search/?api=1&query=Bodega%20Alcovi%2C%20C.%20Pajares%20del%20Cementerio%2C%206%2C%2012413%20Almed%C3%ADjar%2C%20Castell%C3%B3n&query_place_id=ChIJwTpgfR5xYA0Rw8QvvhVkIq8,39.8731293,-0.4101775,/productores/comunitat-valenciana/castellon/bodega-alcovi-almedijar.webp,pendiente,sí
bodega-flors-les-useres,Bodega Flors,Les Useres,Bodega,Vinos IGP Castelló,"Partida Pou en Calvo s/n, 12118 Les Useres, Castellón","Productor local de vinos IGP Castelló en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,+34671618851,,http://www.bodegaflors.es,,https://www.instagram.com/bodega.flors/,https://www.google.com/maps/search/?api=1&query=Bodega%20Flors%2C%20Partida%20Pou%20en%20Calvo%2C%20S%2FN%2C%2012118%20Les%20Useres%2C%20Castell%C3%B3&query_place_id=ChIJAQAAADDwXw0Rbj2a-aNmVrk,40.1520205,-0.1110414,/productores/comunitat-valenciana/castellon/bodega-flors-les-useres.webp,pendiente,sí
bodegas-y-vinedos-baron-dalba-les-useres,Bodegas y Viñedos Barón d'Alba,Les Useres,Bodega,Vinos IGP Castelló,"Partida Vilar la Call, 10, 12118 Les Useres, Castellón","Productor local de vinos IGP Castelló en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,+34608032884,,http://www.barondalba.com,,https://www.instagram.com/barondalbavinos/,https://www.google.com/maps/search/?api=1&query=Bodegas%20y%20Vi%C3%B1edos%20Bar%C3%B3n%20d'Alba%2C%20Partida%20Vilar%20La%20Cal%2C%2010%2C%2012118%20el%20Pla%2C%20Castell%C3%B3&query_place_id=ChIJq6qqqn7xXw0RamJgu0LY4uQ,40.165819,-0.09704199999999999,/productores/comunitat-valenciana/castellon/bodegas-y-vinedos-baron-dalba-les-useres.webp,pendiente,sí
bodega-les-useres-les-useres,Bodega Les Useres,Les Useres,Bodega,Vinos IGP Castelló,"Calle Nueva, 23, 12118 Les Useres, Castellón","Productor local de vinos IGP Castelló en la provincia de Castellón, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web,+34639199039,,http://www.bodegalesuseres.es/,,https://www.instagram.com/bodega_les_useres/,https://www.google.com/maps/search/?api=1&query=Bodega%20Les%20Useres%2C%20km.%2013%2C%20Ctra.%20Vall%20d'Alba%2C%205%2C%2012118%20Les%20Useres%2C%20Castell%C3%B3n&query_place_id=ChIJ1wHH6OzvXw0RWGvLpYqbEjQ,40.162897,-0.1095684,/productores/comunitat-valenciana/castellon/bodega-les-useres-les-useres.webp,pendiente,no
aceites-mas-del-senor-peniscola,Aceites Mas del Señor,Peñíscola,Aceite,Aceite de oliva virgen extra,"Peñíscola, Castellón","Productor local de aceite de oliva virgen extra en Peñíscola, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web o venta directa,+34964481582,,,,,"https://www.google.com/maps/place/12598+Peniscola%2C+Castell%C3%B3n%2C+Spain/@40.3668829,0.3913172,15z",40.3668829,0.3913172,/productores/comunitat-valenciana/castellon/aceites-mas-del-senor-peniscola.webp,pendiente,no
aceites-organia-oleum-sant-mateu,Aceites Organia Oleum,Sant Mateu,Aceite,Aceite de oliva virgen extra,"Sant Mateu, Castellón","Productor local de aceite de oliva virgen extra en Sant Mateu, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web o venta directa,+34605052715,,,,,"https://www.google.com/maps/place/12170+Sant+Mateu%2C+Castell%C3%B3n%2C+Spain/@40.4654987,0.1787657,15z",40.4654987,0.1787657,/productores/comunitat-valenciana/castellon/aceites-organia-oleum-sant-mateu.webp,pendiente,no
almazara-vicente-della-traiguera,Almazara Vicente Dellà e Hijos S.L.,Traiguera,Aceite,Aceite de oliva virgen extra,"Traiguera, Castellón","Almazara local de Traiguera vinculada a la producción de aceite de oliva virgen extra, incorporada desde Castelló Ruta de Sabor.",Consultar web o venta directa,+34615928536,,,,,"https://www.google.com/maps/place/12330+Traiguera%2C+Castell%C3%B3n%2C+Spain/@40.5244341,0.2895943,15z",40.5244341,0.2895943,/productores/comunitat-valenciana/castellon/almazara-vicente-della-traiguera.webp,pendiente,no
cooperativa-de-viver-viver,Cooperativa de Viver,Viver,Aceite,"AOVE, nueces, vino y productos gourmet","Camino Abadía, 4, 12460 Viver, Castellón","Cooperativa agroalimentaria de Viver dedicada a aceite de oliva virgen extra, nueces, vino y productos gourmet del Alto Palancia.",Lun-Vie 08:00-14:00 y 16:30-19:30; Sáb 08:00-14:00; Dom 09:30-13:30,+34964141050,agroturismo@cooperativaviver.es,https://www.cooperativaviver.es/comprar/frutos-secos/,,https://www.instagram.com/cooperativaviver/,"https://www.google.com/maps/place/Cam.+de+la+Abad%C3%ADa%2C+4%2C+12460+Viver%2C+Castell%C3%B3n%2C+Spain/@39.9190097,-0.5945546,15z",39.9190097,-0.5945546,/productores/comunitat-valenciana/castellon/cooperativa-de-viver-viver.webp,pendiente,sí
olis-cuquello-la-jana,Olis Cuquello,La Jana,Aceite,AOVE ecológico de variedades tradicionales,"Carrer del Pou Nou, 51, 12340 La Jana, Castellón",Proyecto familiar de La Jana dedicado a aceites de oliva virgen extra ecológicos de variedades tradicionales del Maestrat.,Consultar web o venta directa,+34653436210,,http://www.oliscuquello.com,,https://www.instagram.com/olis_cuquello/,"https://www.google.com/maps/place/Carrer+del+Pou+Nou%2C+51%2C+12340+La+Jana%2C+Castell%C3%B3%2C+Spain/@40.5106148,0.2522516,15z",40.5106148,0.2522516,/productores/comunitat-valenciana/castellon/olis-cuquello-la-jana.webp,pendiente,sí
cafes-barancilla-burriana,Cafés Barancilla,Burriana,Café,Café tostado,"Burriana, Castellón",Tostador local de café de Burriana incorporado al catálogo provincial desde el directorio oficial Castelló Ruta de Sabor.,Consultar web o venta directa,+34964517927,,,,,"https://www.google.com/maps/place/12530+Borriana%2C+Castell%C3%B3n%2C+Spain/@39.8895925,-0.0848302,15z",39.8895925,-0.0848302,/productores/comunitat-valenciana/castellon/cafes-barancilla-burriana.webp,pendiente,no
carn-natural-morella,Carn Natural,Morella,Charcutería,Carne local,"Morella, Castellón",Productor local de carne en Morella incorporado desde el directorio oficial Castelló Ruta de Sabor para completar la oferta cárnica de Els Ports.,Consultar web o venta directa,+34664502278,,,,,"https://www.google.com/maps/place/Morella%2C+Castell%C3%B3n%2C+Spain/@40.6181387,-0.1015492,15z",40.6181387,-0.1015492,/productores/comunitat-valenciana/castellon/carn-natural-morella.webp,pendiente,no
carnisseria-rosa-amelia-forcall,Carnisseria Rosa Amelia,Forcall,Charcutería,Carnes y elaborados tradicionales,"Forcall, Castellón","Carnicería local de Forcall vinculada a carnes y elaborados tradicionales, incorporada desde Castelló Ruta de Sabor.",Consultar web o venta directa,+34964171231,,,,,"https://www.google.com/maps/place/12310+Forcall%2C+Castell%C3%B3n%2C+Spain/@40.645299,-0.2004374,15z",40.645299,-0.2004374,/productores/comunitat-valenciana/castellon/carnisseria-rosa-amelia-forcall.webp,pendiente,no
castello-beer-factory-castello-de-la-plana,Castelló Beer Factory,Castelló de la Plana,Cerveza artesana,Cerveza artesana,"El Grao de Castelló, Castelló de la Plana, Castellón","Productor local de cerveza artesana en el Grao de Castelló, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web o venta directa,+34964745026,,,,,"https://www.google.com/maps/place/El+Grao+de+Castell%C3%B3n%2C+Castell%C3%B3n%2C+Spain/@39.9837993,0.0209881,15z",39.9837993,0.0209881,/productores/comunitat-valenciana/castellon/castello-beer-factory-castello-de-la-plana.webp,pendiente,no
iepa-cervesa-artesana-dels-ports-la-mata-de-morella,IEPA! Cervesa Artesana Dels Ports,La Mata de Morella,Cerveza artesana,Cerveza artesana,"Carrer Eres, 9, 12312 La Mata de Morella, Castellón",Microcervecería artesana de La Mata de Morella vinculada al territorio de Els Ports e incorporada desde Castelló Ruta de Sabor.,Consultar web o venta directa,+34625435371,iepacervesadelsports@gmail.com,,,https://www.instagram.com/iepacervesa/,https://www.google.com/maps/search/?api=1&query=IEPA%20Cervesa%20Artesana%20Dels%20Ports%2C%20Carrer%20Eres%209%2C%2012312%20La%20Mata%20de%20Morella%2C%20Castell%C3%B3n,,,/productores/comunitat-valenciana/castellon/iepa-cervesa-artesana-dels-ports-la-mata-de-morella.webp,pendiente,no
cofradia-de-burriana-burriana,Cofradía de Burriana,Burriana,Pescado y marisco,Pescado y marisco de lonja,"Burriana, Castellón",Cofradía pesquera de Burriana incorporada al catálogo para reforzar la cobertura de pescado y marisco de lonja de la Plana Baixa.,Consultar lonja,+34964585145,,,,,"https://www.google.com/maps/place/12530+Borriana%2C+Castell%C3%B3n%2C+Spain/@39.8895925,-0.0848302,15z",39.8895925,-0.0848302,/productores/comunitat-valenciana/castellon/cofradia-de-burriana-burriana.webp,pendiente,no
cofradia-san-pedro-de-peniscola,Cofradía San Pedro de Peñíscola,Peñíscola,Pescado y marisco,Pescado y marisco de lonja,"Peñíscola, Castellón",Cofradía pesquera de Peñíscola incorporada desde Castelló Ruta de Sabor como productor de pescado y marisco de lonja.,Consultar lonja,+34964480005,,,,,"https://www.google.com/maps/place/12598+Peniscola%2C+Castell%C3%B3n%2C+Spain/@40.3668829,0.3913172,15z",40.3668829,0.3913172,,pendiente,no
cofradia-san-pedro-de-vinaros,Cofradía San Pedro de Vinaròs,Vinaròs,Pescado y marisco,Pescado y marisco de lonja,"Vinaròs, Castellón",Cofradía pesquera de Vinaròs incorporada desde Castelló Ruta de Sabor como referencia de pescado y marisco de lonja del Baix Maestrat.,Consultar lonja,+34964450077,,,,,"https://www.google.com/maps/place/12500+Vinar%C3%B2s%2C+Castell%C3%B3n%2C+Spain/@40.4679855,0.4747301,15z",40.4679855,0.4747301,/productores/comunitat-valenciana/castellon/cofradia-san-pedro-de-vinaros.webp,pendiente,no
ildum-vinarius-cabanes,Ildum Vinarius,Cabanes,Bodega,Vinos IGP Castelló,"Cabanes, Castellón","Bodega de Cabanes vinculada a vinos de Castellón, incorporada desde el directorio oficial Castelló Ruta de Sabor.",Consultar web o venta directa,+34696445481,,,,,"https://www.google.com/maps/place/Cabanes%2C+Castell%C3%B3n%2C+Spain/@40.1247556,0.0933686,15z",40.1247556,0.0933686,/productores/comunitat-valenciana/castellon/ildum-vinarius-cabanes.webp,pendiente,no
celler-l-estanquer-canet-lo-roig,Celler L'Estanquer,Canet lo Roig,Bodega,Vinos de Canet lo Roig,"Canet lo Roig, Castellón",Bodega de Canet lo Roig incorporada desde Castelló Ruta de Sabor y dedicada a vinos locales del Maestrat.,Consultar web o venta directa,+34691476534,,https://vinslestanquer.com/es/inicio/,,https://www.instagram.com/vinslestanquer/,"https://www.google.com/maps/place/12350+Canet+lo+Roig%2C+Castell%C3%B3n%2C+Spain/@40.5512368,0.2438172,15z",40.5512368,0.2438172,/productores/comunitat-valenciana/castellon/celler-l-estanquer-canet-lo-roig.webp,pendiente,sí
la-canetana-bodega-canet-lo-roig,La Canetana Bodega,Canet lo Roig,Bodega,Vinos de Canet lo Roig,"Canet lo Roig, Castellón",Bodega local de Canet lo Roig incorporada desde el directorio oficial Castelló Ruta de Sabor para ampliar la cobertura vitivinícola del Baix Maestrat.,Consultar web o venta directa,+34622607171,,,,,"https://www.google.com/maps/place/12350+Canet+lo+Roig%2C+Castell%C3%B3n%2C+Spain/@40.5512368,0.2438172,15z",40.5512368,0.2438172,/productores/comunitat-valenciana/castellon/la-canetana-bodega-canet-lo-roig.webp,pendiente,no
bolissim-vilafranca-del-cid,Bolíssim,Villafranca del Cid,Charcutería,Platos y elaborados artesanos del interior,"Polígono La Fos, Vilafranca del Cid, Castellón",Obrador de Vilafranca del Cid que transforma materia prima local en elaborados artesanos vinculados a la gastronomía del interior de Castellón.,Lun-Vie 07:00-14:30 y 15:00-18:00,+34660233776,,https://bolissim.com/,https://www.facebook.com/bolissim,https://www.instagram.com/bolissim/,"https://www.google.com/maps/place/Bol%C3%ADssim%2C+Pol%C3%ADgono+La+Fos%2C+Villafranca+del+Cid%2C+Espa%C3%B1a/@40.4269,-0.2488551,15z",40.4269,-0.2488551,/productores/comunitat-valenciana/castellon/bolissim-vilafranca-del-cid.webp,pendiente,sí
la-adelina-harinas-santamaria-jerica,La Adelina - Harinas Santamaría,Jérica,Pan y pastelería,Harinas para panadería y repostería,"Avenida Constitución, 50, 12450 Jérica, Castellón","Harinas Santamaría elabora harinas bajo la marca La Adelina en Jérica, incorporada desde Castelló Ruta de Sabor.",Consultar web o venta directa,+34964129018,fabrica@harinassantamaria.es,https://www.harinassantamaria.es/,,,"https://www.google.com/maps/place/Av.+de+la+Constitucion%2C+50%2C+12450+J%C3%A9rica%2C+Castell%C3%B3n%2C+Espa%C3%B1a/@39.915685991075,-0.57048439979553,15z",39.915685991075,-0.57048439979553,/productores/comunitat-valenciana/castellon/la-adelina-harinas-santamaria-jerica.webp,pendiente,no
la-posteta-figueroles,La Posteta,Figueroles,Mermeladas,Mermeladas artesanas,"Figueroles, Castellón","Productor local de mermeladas artesanas en Figueroles, incorporado desde el directorio oficial Castelló Ruta de Sabor.",Consultar web o venta directa,+34679554454,,,,,"https://www.google.com/maps/place/12122+Figueroles%2C+Castell%C3%B3n%2C+Spain/@40.1175103,-0.2367794,15z",40.1175103,-0.2367794,/productores/comunitat-valenciana/castellon/la-posteta-figueroles.webp,pendiente,no
pastor-de-morella-morella,Pastor de Morella,Morella,Lácteos y quesos,Quesos y derivados lácteos,"Morella, Castellón",Productor de quesos y derivados lácteos de Morella incorporado desde Castelló Ruta de Sabor para ampliar la cobertura de lácteos de Els Ports.,Consultar web o venta directa,+34964173121,,,,,"https://www.google.com/maps/place/Morella%2C+Castell%C3%B3n%2C+Spain/@40.6181387,-0.1015492,15z",40.6181387,-0.1015492,/productores/comunitat-valenciana/castellon/pastor-de-morella-morella.webp,pendiente,no
